Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
235,225,315,4,0.00850564559534059
235,225,315,4.0075,0.0088532276988029
235,225,315,4.015,0.0080855764379724
235,225,315,4.0225,0.00802787538893406
235,225,315,4.03,0.00768007825886118
235,225,315,4.0375,0.00757233948644081
235,225,315,4.045,0.00754420673753798
235,225,315,4.0525,0.0065880551789242
235,225,315,4.06,0.00575845469765222
235,225,315,4.0675,0.0063500926093994
235,225,315,4.075,0.00601745001429012
235,225,315,4.0825,0.00674592519122768
235,225,315,4.09,0.00665962089242168
235,225,315,4.0975,0.00611492477059172
235,225,315,4.105,0.00596875670840212
235,225,315,4.1125,0.00578215222960208
235,225,315,4.12,0.00475568850393444
235,225,315,4.1275,0.00472039945222354
235,225,315,4.135,0.00393868513286989
235,225,315,4.1425,0.00310593713848323
235,225,315,4.15,0.00371228479320505
235,225,315,4.1575,0.00327177698085149
235,225,315,4.165,0.00240851374191272
235,225,315,4.1725,0.00202223776970244
235,225,315,4.18,0.00227811141287447
235,225,315,4.1875,0.00220614529645933
235,225,315,4.195,0.00313360645564
235,225,315,4.2025,0.0029013701116705
235,225,315,4.21,0.00201744779287577
235,225,315,4.2175,0.00108148024791316
235,225,315,4.225,0.00213927463430672
235,225,315,4.2325,0.00170453211421865
235,225,315,4.24,0.00260325009312721
235,225,315,4.2475,0.00307074107329865
235,225,315,4.255,0.0031068432646334
235,225,315,4.2625,0.00375458130786993
235,225,315,4.27,0.00406102134698349
235,225,315,4.2775,0.00384184266605125
235,225,315,4.285,0.00441292418601481
235,225,315,4.2925,0.00413202465046707
235,225,315,4.3,0.00447351692417408
235,225,315,4.3075,0.00504281987703757
235,225,315,4.315,0.00528472690269424
235,225,315,4.3225,0.00550536555826468
235,225,315,4.33,0.00611501513389611
235,225,315,4.3375,0.00636887024713396
235,225,315,4.345,0.00687492027262932
235,225,315,4.3525,0.00700737110202922
235,225,315,4.36,0.00587107153473491
235,225,315,4.3675,0.00664417073945058
235,225,315,4.375,0.00526780045865028
235,225,315,4.3825,0.00505416207525782
235,225,315,4.39,0.00433882531099908
235,225,315,4.3975,0.00367847157484684
235,225,315,4.405,0.00338955382837986
