"Human_Xpos [cm]","Human_Ypos [cm]","RX_Ypos [cm]","Freq [GHz]","mag(S(RX_ant1_1,TX_antenna)) []"
385,325,315,4,0.00735220110453546
385,325,315,4.0075,0.0075080550503948
385,325,315,4.015,0.0074681287026879
385,325,315,4.0225,0.0075372192482499
385,325,315,4.03,0.00697776498468781
385,325,315,4.0375,0.0066376224509291
385,325,315,4.045,0.00651671428822114
385,325,315,4.0525,0.00563067483009181
385,325,315,4.06,0.00533353079619599
385,325,315,4.0675,0.00565091692929448
385,325,315,4.075,0.00551046952297827
385,325,315,4.0825,0.0060294493111751
385,325,315,4.09,0.00573674932110845
385,325,315,4.0975,0.00520012127164682
385,325,315,4.105,0.00551858907939551
385,325,315,4.1125,0.00492911607377312
385,325,315,4.12,0.00454281208629275
385,325,315,4.1275,0.00432046883143277
385,325,315,4.135,0.00338738845414461
385,325,315,4.1425,0.00283074062954786
385,325,315,4.15,0.00259633499563768
385,325,315,4.1575,0.00232625250043067
385,325,315,4.165,0.00235042819140479
385,325,315,4.1725,0.00210737512259322
385,325,315,4.18,0.00154923790851967
385,325,315,4.1875,0.00186668082104905
385,325,315,4.195,0.00187614059182338
385,325,315,4.2025,0.00208150119462529
385,325,315,4.21,0.00156473513902876
385,325,315,4.2175,0.000429415026458647
385,325,315,4.225,0.00117674864127232
385,325,315,4.2325,0.00114195261336358
385,325,315,4.24,0.00197824547974629
385,325,315,4.2475,0.00203469810448159
385,325,315,4.255,0.00246101342198855
385,325,315,4.2625,0.00314028211981985
385,325,315,4.27,0.00339301478744932
385,325,315,4.2775,0.00374020022217703
385,325,315,4.285,0.00342512846110343
385,325,315,4.2925,0.00330437164163305
385,325,315,4.3,0.00362215692641689
385,325,315,4.3075,0.00413091468744782
385,325,315,4.315,0.00473976639818357
385,325,315,4.3225,0.00512338409528895
385,325,315,4.33,0.00539827479081581
385,325,315,4.3375,0.0056889439207357
385,325,315,4.345,0.00607315084583329
385,325,315,4.3525,0.00597974467488564
385,325,315,4.36,0.00579070331402834
385,325,315,4.3675,0.00554837302141411
385,325,315,4.375,0.00485721820777155
385,325,315,4.3825,0.00440788298555908
385,325,315,4.39,0.00376915421501006
385,325,315,4.3975,0.00335697079731251
385,325,315,4.405,0.00328700280226354
385,325,315,4.4125,0.00266654218450953
385,325,315,4.42,0.00200895204020176
385,325,315,4.4275,0.0014755168273734
385,325,315,4.435,0.00113113937147572
385,325,315,4.4425,0.000903039099539929
385,325,315,4.45,0.000592101961011825
385,325,315,4.4575,0.000239198396041984
385,325,315,4.465,0.000511324637514443
385,325,315,4.4725,0.000807946337332739
385,325,315,4.48,0.00126751201783643
385,325,315,4.4875,0.00164475181889744
385,325,315,4.495,0.00196812883981868
385,325,315,4.5025,0.00254419378347976
385,325,315,4.51,0.00275349805668688
385,325,315,4.5175,0.0029835099630141
385,325,315,4.525,0.00318444952501713
385,325,315,4.5325,0.00299550598218925
385,325,315,4.54,0.00302494247105279
385,325,315,4.5475,0.00320669005181107
385,325,315,4.555,0.00309385617806505
385,325,315,4.5625,0.00339537127613507
385,325,315,4.57,0.00372954591510758
385,325,315,4.5775,0.00377612548138394
385,325,315,4.585,0.00382318823694201
385,325,315,4.5925,0.00402171671820675
385,325,315,4.6,0.00383568980225525
385,325,315,4.6075,0.00352760087741128
385,325,315,4.615,0.00310571400712123
385,325,315,4.6225,0.00234687594000056
385,325,315,4.63,0.0020587668407751
385,325,315,4.6375,0.0017698144099823
385,325,315,4.645,0.00137457291095338
385,325,315,4.6525,0.000903621175682265
385,325,315,4.66,0.000151198615515343
385,325,315,4.6675,0.00044259397627555
385,325,315,4.675,0.000476463269404712
385,325,315,4.6825,0.000719250526915293
385,325,315,4.69,0.000680233468217353
385,325,315,4.6975,0.000453497435144893
385,325,315,4.705,0.000661866621616681
385,325,315,4.7125,0.000762742250562626
385,325,315,4.72,0.00119375560967054
385,325,315,4.7275,0.00157183520287116
385,325,315,4.735,0.00145707096468816
385,325,315,4.7425,0.00184131439902429
385,325,315,4.75,0.00210532258228152
385,325,315,4.7575,0.00220425541949412
385,325,315,4.765,0.00241108116289838
385,325,315,4.7725,0.00227155674700731
385,325,315,4.78,0.00230731296328692
385,325,315,4.7875,0.00260066446599572
385,325,315,4.795,0.00289864409697494
385,325,315,4.8025,0.00312629298328041
385,325,315,4.81,0.00323589539278313
385,325,315,4.8175,0.00326112162490943
385,325,315,4.825,0.00339875273458189
385,325,315,4.8325,0.003716490360411
385,325,315,4.84,0.00381199241648868
385,325,315,4.8475,0.00379947425362123
385,325,315,4.855,0.00358594640862105
385,325,315,4.8625,0.00301684870790748
385,325,315,4.87,0.00281582613041055
385,325,315,4.8775,0.00258618641916646
385,325,315,4.885,0.00222917833918659
385,325,315,4.8925,0.00211351035466544
385,325,315,4.9,0.00157163149748054
385,325,315,4.9075,0.00113477977734354
385,325,315,4.915,0.000982965494502994
385,325,315,4.9225,0.000876736130879483
385,325,315,4.93,0.00103883503866802
385,325,315,4.9375,0.0010750064778904
385,325,315,4.945,0.000925781410444623
385,325,315,4.9525,0.000866798742647942
385,325,315,4.96,0.000923391054511141
385,325,315,4.9675,0.00100961658913309
385,325,315,4.975,0.00114797092522418
385,325,315,4.9825,0.00141102804572862
385,325,315,4.99,0.00175513306793567
385,325,315,4.9975,0.00198741770087398
385,325,315,5.005,0.00209213982406763
385,325,315,5.0125,0.00230331557092567
385,325,315,5.02,0.00254024596459395
385,325,315,5.0275,0.00272480770864125
385,325,315,5.035,0.00289198387127888
385,325,315,5.0425,0.00281632816507126
385,325,315,5.05,0.00285050265919085
385,325,315,5.0575,0.00298719879441435
385,325,315,5.065,0.00318992293076273
385,325,315,5.0725,0.00334382568944447
385,325,315,5.08,0.00344116756643769
385,325,315,5.0875,0.00336456741511656
385,325,315,5.095,0.00309009212743502
385,325,315,5.1025,0.00306781981201003
385,325,315,5.11,0.00301909235640771
385,325,315,5.1175,0.00289724985293923
385,325,315,5.125,0.00279656226119969
385,325,315,5.1325,0.00244123846099226
385,325,315,5.14,0.00218666141632358
385,325,315,5.1475,0.00204592793911669
385,325,315,5.155,0.00216502245424175
385,325,315,5.1625,0.00219256531928933
385,325,315,5.17,0.00214498506788999
385,325,315,5.1775,0.00217270948017121
385,325,315,5.185,0.00201224198045304
385,325,315,5.1925,0.0019913515207113
385,325,315,5.2,0.00207167870778406
385,325,315,5.2075,0.00200798865479752
385,325,315,5.215,0.00194842545220872
385,325,315,5.2225,0.00189219429851292
385,325,315,5.23,0.00173824280166073
385,325,315,5.2375,0.00169591995237203
385,325,315,5.245,0.00186094222083428
385,325,315,5.2525,0.00207612047607127
385,325,315,5.26,0.00224829359013941
385,325,315,5.2675,0.0024188071709075
385,325,315,5.275,0.00252238541261403
385,325,315,5.2825,0.00246688315813112
385,325,315,5.29,0.00253557857951574
385,325,315,5.2975,0.00258493309632607
385,325,315,5.305,0.0024831910953445
385,325,315,5.3125,0.00241833314896868
385,325,315,5.32,0.0021354440513524
385,325,315,5.3275,0.00200999144011918
385,325,315,5.335,0.00188107167285371
385,325,315,5.3425,0.00157582327645888
385,325,315,5.35,0.0017312345250943
385,325,315,5.3575,0.00173207724365032
385,325,315,5.365,0.0017897448969868
385,325,315,5.3725,0.00187882454830263
385,325,315,5.38,0.00187754482196856
385,325,315,5.3875,0.00183183207399617
385,325,315,5.395,0.0017037469965909
385,325,315,5.4025,0.00151510760066525
385,325,315,5.41,0.00146909305679831
