"Human_Xpos [cm]","Human_Ypos [cm]","RX_Ypos [cm]","Freq [GHz]","ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
335,175,315,4,-1.3956029178787
335,175,315,4.0075,-2.35559956177013
335,175,315,4.015,2.94417465954973
335,175,315,4.0225,1.92300713461494
335,175,315,4.03,0.927543364102348
335,175,315,4.0375,0.004101827457926
335,175,315,4.045,-0.98811292583377
335,175,315,4.0525,-1.91193412008954
335,175,315,4.06,-2.74378689279267
335,175,315,4.0675,2.6081215833673
335,175,315,4.075,1.74242160000985
335,175,315,4.0825,0.773855555814376
335,175,315,4.09,-0.277004063681043
335,175,315,4.0975,-1.15585502715409
335,175,315,4.105,-2.19099109610266
335,175,315,4.1125,3.06806021287429
335,175,315,4.12,2.16669804663072
335,175,315,4.1275,1.11910282031482
335,175,315,4.135,0.202690977030902
335,175,315,4.1425,-0.608914502137034
335,175,315,4.15,-1.51941086401676
335,175,315,4.1575,-2.41093199306626
335,175,315,4.165,2.98063945148073
335,175,315,4.1725,2.19200913683817
335,175,315,4.18,1.54533933589806
335,175,315,4.1875,0.653168592763445
335,175,315,4.195,-0.281202395763709
335,175,315,4.2025,-1.26033721146981
335,175,315,4.21,-2.42263572931308
335,175,315,4.2175,-2.51224677808688
335,175,315,4.225,2.92136368388624
335,175,315,4.2325,2.31465261113628
335,175,315,4.24,1.49942389235246
335,175,315,4.2475,0.418862347287104
335,175,315,4.255,-0.370483982907771
335,175,315,4.2625,-1.35853531804252
335,175,315,4.27,-2.34433192290844
335,175,315,4.2775,2.92341220454857
335,175,315,4.285,1.89163791940292
335,175,315,4.2925,1.01170632150592
335,175,315,4.3,0.181997422247719
335,175,315,4.3075,-0.750041421482965
335,175,315,4.315,-1.77137080903968
335,175,315,4.3225,-2.75909563640731
335,175,315,4.33,2.53734883661451
335,175,315,4.3375,1.5454314036958
335,175,315,4.345,0.492734701181754
335,175,315,4.3525,-0.603351703226475
335,175,315,4.36,-1.67153307413498
335,175,315,4.3675,-2.7664880033768
335,175,315,4.375,2.50305884514851
335,175,315,4.3825,1.52791014465502
335,175,315,4.39,0.523171949484667
335,175,315,4.3975,-0.379033050509627
335,175,315,4.405,-1.43233341422409
335,175,315,4.4125,-2.46567091466761
335,175,315,4.42,2.91146203165669
335,175,315,4.4275,1.93363788206583
335,175,315,4.435,1.14035708592758
335,175,315,4.4425,0.372499722899347
335,175,315,4.45,0.503629117623507
335,175,315,4.4575,0.796931109377948
335,175,315,4.465,-0.156485632282514
335,175,315,4.4725,-1.14206088371643
335,175,315,4.48,-1.99243630539421
335,175,315,4.4875,-3.01001631916017
335,175,315,4.495,2.31938116194879
335,175,315,4.5025,1.28679400855168
335,175,315,4.51,0.222981336946208
335,175,315,4.5175,-0.754417308807818
335,175,315,4.525,-1.7972585288133
335,175,315,4.5325,-2.77831312577038
335,175,315,4.54,2.58351130142769
335,175,315,4.5475,1.56332503999332
335,175,315,4.555,0.620452432140745
335,175,315,4.5625,-0.304965445955517
335,175,315,4.57,-1.34284695631299
335,175,315,4.5775,-2.39490894578416
335,175,315,4.585,2.87808888397279
335,175,315,4.5925,1.84227984349187
335,175,315,4.6,0.769682128510837
335,175,315,4.6075,-0.266321676895961
335,175,315,4.615,-1.35314064126949
335,175,315,4.6225,-2.37873973643588
335,175,315,4.63,2.91961003921384
335,175,315,4.6375,1.82406299924235
335,175,315,4.645,0.815075053962549
335,175,315,4.6525,-0.274013647514582
335,175,315,4.66,-0.942403709125799
335,175,315,4.6675,-1.18830248651826
335,175,315,4.675,-2.15475379165604
335,175,315,4.6825,-2.53937508293935
335,175,315,4.69,2.74580760784752
335,175,315,4.6975,2.62029834902583
335,175,315,4.705,2.11773241255356
335,175,315,4.7125,1.18422645032359
335,175,315,4.72,0.610951027069731
335,175,315,4.7275,-0.548161480577224
335,175,315,4.735,-1.48986660390345
335,175,315,4.7425,-2.34406650702099
335,175,315,4.75,2.82403695206876
335,175,315,4.7575,1.86169234435718
335,175,315,4.765,0.865365478135327
335,175,315,4.7725,-0.142847140929817
335,175,315,4.78,-1.02126544605534
335,175,315,4.7875,-1.94359928491432
335,175,315,4.795,-2.92241855409213
335,175,315,4.8025,2.3409969747222
335,175,315,4.81,1.36558443953567
335,175,315,4.8175,0.396334652870075
335,175,315,4.825,-0.588003639203007
335,175,315,4.8325,-1.63364549317259
335,175,315,4.84,-2.71904715815581
335,175,315,4.8475,2.49526801072577
335,175,315,4.855,1.39040147328334
335,175,315,4.8625,0.370905827708375
335,175,315,4.87,-0.597777139960569
335,175,315,4.8775,-1.66118662703548
335,175,315,4.885,-2.5972244427943
335,175,315,4.8925,2.64682172248662
335,175,315,4.9,1.54925291780945
335,175,315,4.9075,0.683476486565126
335,175,315,4.915,-0.156668594979878
335,175,315,4.9225,-0.951720717436
335,175,315,4.93,-1.94988252042126
335,175,315,4.9375,2.96245633512504
335,175,315,4.945,1.44135470460816
335,175,315,4.9525,-0.168135905668534
335,175,315,4.96,-1.80108623434404
335,175,315,4.9675,3.09249038763349
335,175,315,4.975,2.01582351487889
335,175,315,4.9825,0.962203601118924
335,175,315,4.99,-0.13588076174501
335,175,315,4.9975,-1.27847439301749
335,175,315,5.005,-2.34210699294647
335,175,315,5.0125,2.94619664588694
335,175,315,5.02,1.92065756403715
335,175,315,5.0275,0.905412291020352
335,175,315,5.035,-0.157559618427033
335,175,315,5.0425,-1.18025854611655
335,175,315,5.05,-2.14622641839781
335,175,315,5.0575,3.13004440255412
335,175,315,5.065,2.14515170982026
335,175,315,5.0725,1.15504239006722
335,175,315,5.08,0.111597559532626
335,175,315,5.0875,-0.969367727503148
335,175,315,5.095,-1.99551160777443
335,175,315,5.1025,-2.98610866191686
335,175,315,5.11,2.27815728625868
335,175,315,5.1175,1.29372046309603
335,175,315,5.125,0.246542865835502
335,175,315,5.1325,-0.799971618318845
335,175,315,5.14,-1.70813303416123
335,175,315,5.1475,-2.60056235873745
335,175,315,5.155,2.67857359885027
335,175,315,5.1625,1.61139149510632
335,175,315,5.17,0.5450115140483
335,175,315,5.1775,-0.623003991209093
335,175,315,5.185,-1.76609036468323
335,175,315,5.1925,-2.90408610725127
335,175,315,5.2,2.05613872251626
335,175,315,5.2075,0.713434496714349
335,175,315,5.215,-0.610689063111811
335,175,315,5.2225,-1.95606412461674
335,175,315,5.23,3.07133658721785
335,175,315,5.2375,1.95245796367422
335,175,315,5.245,0.887360206534763
335,175,315,5.2525,-0.162312528101178
335,175,315,5.26,-1.22392566795035
335,175,315,5.2675,-2.31004151005661
335,175,315,5.275,2.84829949630568
335,175,315,5.2825,1.77502009059945
335,175,315,5.29,0.763969498522727
335,175,315,5.2975,-0.271881594901744
335,175,315,5.305,-1.27806948136751
335,175,315,5.3125,-2.34815577503797
335,175,315,5.32,2.85185500119081
335,175,315,5.3275,1.89907190434075
335,175,315,5.335,0.937888279796663
335,175,315,5.3425,0.095557677768937
335,175,315,5.35,-0.798894258348708
335,175,315,5.3575,-1.8088621658795
335,175,315,5.365,-2.75835202479516
335,175,315,5.3725,2.59055996559852
335,175,315,5.38,1.60365562152184
335,175,315,5.3875,0.595305122226345
335,175,315,5.395,-0.373843715128638
335,175,315,5.4025,-1.42881086465843
335,175,315,5.41,-2.41475296393459
335,175,315,5.4175,2.8470375201495
335,175,315,5.425,1.6414537558048
335,175,315,5.4325,0.375575701487231
335,175,315,5.44,-0.853505668930452
335,175,315,5.4475,-2.08483059376369
335,175,315,5.455,2.39132848723058
335,175,315,5.4625,0.441757105112102
335,175,315,5.47,-0.607858305131528
335,175,315,5.4775,-1.97336546628271
335,175,315,5.485,3.02318067967179
335,175,315,5.4925,2.09385192782619
335,175,315,5.5,0.962744343468044
335,175,315,5.5075,0.25887671378714
335,175,315,5.515,-0.495752667013458
335,175,315,5.5225,-1.41820711450879
335,175,315,5.53,-2.41035880065776
335,175,315,5.5375,2.80589099811936
335,175,315,5.545,1.79267459499749
335,175,315,5.5525,0.77935369827318
335,175,315,5.56,-0.150162325795403
335,175,315,5.5675,-1.1925311953981
335,175,315,5.575,-2.19209829791743
335,175,315,5.5825,3.08093765419695
335,175,315,5.59,2.07298178998713
335,175,315,5.5975,1.18828917488652
335,175,315,5.605,0.109317092434851
335,175,315,5.6125,-0.989598714705919
335,175,315,5.62,-2.05469623351313
335,175,315,5.6275,3.09267554601364
335,175,315,5.635,1.96840429911172
335,175,315,5.6425,0.84837902921646
335,175,315,5.65,-0.28065472864604
335,175,315,5.6575,-1.44350108019037
335,175,315,5.665,-2.66203561818887
335,175,315,5.6725,2.41814125419214
335,175,315,5.68,1.23108259006662
335,175,315,5.6875,-0.176594224757372
335,175,315,5.695,-1.70648660597443
335,175,315,5.7025,-3.03175740681709
335,175,315,5.71,1.8992130489812
335,175,315,5.7175,0.581572559417362
335,175,315,5.725,-0.464072388619611
335,175,315,5.7325,-1.50948717031404
335,175,315,5.74,-2.59147937172114
335,175,315,5.7475,2.69489143604218
335,175,315,5.755,1.62794350329191
335,175,315,5.7625,0.556855431684756
