Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
335,175,315,4,0.00731506876921423
335,175,315,4.0075,0.00710356611571751
335,175,315,4.015,0.00741427617940332
335,175,315,4.0225,0.0065707493345658
335,175,315,4.03,0.00655933509757135
335,175,315,4.0375,0.00590047764024191
335,175,315,4.045,0.00568321881479414
335,175,315,4.0525,0.00538380683777321
335,175,315,4.06,0.00531195738333539
335,175,315,4.0675,0.00491749361022244
335,175,315,4.075,0.00528715006364275
335,175,315,4.0825,0.00599111634313161
335,175,315,4.09,0.00530479296572429
335,175,315,4.0975,0.00491798873505459
335,175,315,4.105,0.00539842371294206
335,175,315,4.1125,0.00482730152555317
335,175,315,4.12,0.00425766932074866
335,175,315,4.1275,0.00441959989556976
335,175,315,4.135,0.00375228009602049
335,175,315,4.1425,0.00369183662087591
335,175,315,4.15,0.0034599244024204
335,175,315,4.1575,0.00353846079411064
335,175,315,4.165,0.00324468590159935
335,175,315,4.1725,0.00278375961529615
335,175,315,4.18,0.00265753064569145
335,175,315,4.1875,0.00282877350274959
335,175,315,4.195,0.00310882253666021
335,175,315,4.2025,0.00311527243331348
335,175,315,4.21,0.00279936086270778
335,175,315,4.2175,0.00186292755124432
335,175,315,4.225,0.00248449245429987
335,175,315,4.2325,0.00202728195744351
335,175,315,4.24,0.00201911296194893
335,175,315,4.2475,0.00253809602505489
335,175,315,4.255,0.00245041528734614
335,175,315,4.2625,0.00269479697009202
335,175,315,4.27,0.00306909019943008
335,175,315,4.2775,0.00397687584828189
335,175,315,4.285,0.00379525354611563
335,175,315,4.2925,0.00305368896761674
335,175,315,4.3,0.00340359211673601
335,175,315,4.3075,0.00394400116483429
335,175,315,4.315,0.00477073593912932
335,175,315,4.3225,0.00468344431436905
335,175,315,4.33,0.00480524928865229
335,175,315,4.3375,0.00525964946349144
335,175,315,4.345,0.00526823617089479
335,175,315,4.3525,0.00543632651676547
335,175,315,4.36,0.00492183658246364
335,175,315,4.3675,0.0043213032976732
335,175,315,4.375,0.00378266359660001
335,175,315,4.3825,0.0030348295291966
335,175,315,4.39,0.00269398193306531
335,175,315,4.3975,0.00252223768356802
335,175,315,4.405,0.00260162186620241
335,175,315,4.4125,0.00227638315871024
335,175,315,4.42,0.00166222200589816
335,175,315,4.4275,0.00115877005832878
335,175,315,4.435,0.000712943759388417
335,175,315,4.4425,0.00112920968551717
335,175,315,4.45,0.00139969873708291
335,175,315,4.4575,0.00178875960075834
335,175,315,4.465,0.00130944127101918
335,175,315,4.4725,0.00170767675339018
335,175,315,4.48,0.00201669003295634
335,175,315,4.4875,0.0020493677975071
335,175,315,4.495,0.00259349790058152
335,175,315,4.5025,0.00289864848856222
335,175,315,4.51,0.00305847165640537
335,175,315,4.5175,0.00322488548977929
335,175,315,4.525,0.003426371882729
335,175,315,4.5325,0.00296449980289032
335,175,315,4.54,0.0033762522028123
335,175,315,4.5475,0.00319471685035696
335,175,315,4.555,0.00306474111044815
335,175,315,4.5625,0.00354782276127624
335,175,315,4.57,0.00399526273060826
335,175,315,4.5775,0.0039935550026315
335,175,315,4.585,0.00330343375910736
335,175,315,4.5925,0.00371830052551754
335,175,315,4.6,0.00332214407759136
335,175,315,4.6075,0.00258989832383072
335,175,315,4.615,0.00263761402116575
335,175,315,4.6225,0.00206734685605295
335,175,315,4.63,0.00199485802102598
335,175,315,4.6375,0.00121317530974914
335,175,315,4.645,0.0011725547784578
335,175,315,4.6525,0.00114144408082763
335,175,315,4.66,0.000695662637945513
335,175,315,4.6675,0.00149562591353642
335,175,315,4.675,0.000843237455830139
335,175,315,4.6825,0.00161512169345688
335,175,315,4.69,0.00159944504389923
335,175,315,4.6975,0.00162170169472396
335,175,315,4.705,0.00183835129197535
335,175,315,4.7125,0.00132280538655357
335,175,315,4.72,0.00131833358324216
335,175,315,4.7275,0.00201466161683966
335,175,315,4.735,0.00143595239644894
335,175,315,4.7425,0.00135603380899653
335,175,315,4.75,0.00178906203216668
335,175,315,4.7575,0.00176666745162971
335,175,315,4.765,0.00187964005705855
335,175,315,4.7725,0.00208692364596697
335,175,315,4.78,0.00189177807532821
335,175,315,4.7875,0.00202774098940425
335,175,315,4.795,0.00237697367517052
335,175,315,4.8025,0.00237366896589554
335,175,315,4.81,0.00246597633481759
335,175,315,4.8175,0.00265623090204741
335,175,315,4.825,0.00267937536526762
335,175,315,4.8325,0.00259099602237972
335,175,315,4.84,0.00278213700262105
335,175,315,4.8475,0.00285795285778914
335,175,315,4.855,0.00288082267112711
335,175,315,4.8625,0.00250850017501411
335,175,315,4.87,0.00249356481048781
335,175,315,4.8775,0.00185838510198846
335,175,315,4.885,0.00173740878931615
335,175,315,4.8925,0.00137235862765241
335,175,315,4.9,0.00130940412936597
335,175,315,4.9075,0.00119450211718056
335,175,315,4.915,0.00108521729913548
335,175,315,4.9225,0.000851895749624493
335,175,315,4.93,0.00120599584052015
335,175,315,4.9375,0.000652200902831895
335,175,315,4.945,0.000491187108120444
335,175,315,4.9525,0.00010744442020139
335,175,315,4.96,0.000476131148985487
