Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
335,175,315,4,-1.45840667023982
335,175,315,4.0075,-2.42711088008041
335,175,315,4.015,2.86457738220578
335,175,315,4.0225,1.85280057366697
335,175,315,4.03,0.845747452311964
335,175,315,4.0375,-0.042197907711309
335,175,315,4.045,-1.1308698301359
335,175,315,4.0525,-1.9851905858482
335,175,315,4.06,-2.85320999537846
335,175,315,4.0675,2.56918863497727
335,175,315,4.075,1.66862409255256
335,175,315,4.0825,0.696060327510332
335,175,315,4.09,-0.391527560390757
335,175,315,4.0975,-1.22602914878567
335,175,315,4.105,-2.32329662406195
335,175,315,4.1125,2.91617318081686
335,175,315,4.12,2.06939405187072
335,175,315,4.1275,1.01398809551259
335,175,315,4.135,0.0720253163609935
335,175,315,4.1425,-0.719632921254092
335,175,315,4.15,-1.52914710664164
335,175,315,4.1575,-2.45543570872705
335,175,315,4.165,2.9706113653233
335,175,315,4.1725,2.00689479688294
335,175,315,4.18,1.52188704809809
335,175,315,4.1875,0.497385433024419
335,175,315,4.195,-0.241344118728818
335,175,315,4.2025,-1.35560910116137
335,175,315,4.21,-2.4283971678317
335,175,315,4.2175,-2.78319916761664
335,175,315,4.225,2.69180529186079
335,175,315,4.2325,2.17442554526887
335,175,315,4.24,1.3062968154343
335,175,315,4.2475,0.323337742850764
335,175,315,4.255,-0.582531046537587
335,175,315,4.2625,-1.47496246845031
335,175,315,4.27,-2.6297358720035
335,175,315,4.2775,2.82620158227035
335,175,315,4.285,1.88171721264189
335,175,315,4.2925,0.845704072757854
335,175,315,4.3,0.151504831456268
335,175,315,4.3075,-0.82122676560961
335,175,315,4.315,-1.94296745844248
335,175,315,4.3225,-2.86502231467161
335,175,315,4.33,2.42861104722764
335,175,315,4.3375,1.44695276591786
335,175,315,4.345,0.388139694629765
335,175,315,4.3525,-0.651477261386904
335,175,315,4.36,-1.79479435764557
335,175,315,4.3675,-2.86544460215865
335,175,315,4.375,2.36179392395774
335,175,315,4.3825,1.43263206106074
335,175,315,4.39,0.371616054652221
335,175,315,4.3975,-0.27027188832012
335,175,315,4.405,-1.5920375880087
335,175,315,4.4125,-2.48858157527866
335,175,315,4.42,2.65715511205889
335,175,315,4.4275,2.04581310027166
335,175,315,4.435,1.16000048365951
335,175,315,4.4425,-0.161150040640984
335,175,315,4.45,0.0222703751536492
335,175,315,4.4575,0.326248193397828
335,175,315,4.465,-0.27380042244273
335,175,315,4.4725,-1.3362138568748
335,175,315,4.48,-2.12099002245097
335,175,315,4.4875,-2.9123459856814
335,175,315,4.495,2.17719095233791
335,175,315,4.5025,1.14467300563826
335,175,315,4.51,0.0934227501664047
335,175,315,4.5175,-0.812528473132909
335,175,315,4.525,-1.89192296991396
335,175,315,4.5325,-2.88464397859173
335,175,315,4.54,2.45466664339769
335,175,315,4.5475,1.42816203775593
335,175,315,4.555,0.521148468255332
335,175,315,4.5625,-0.37360109205632
335,175,315,4.57,-1.37378355107418
335,175,315,4.5775,-2.53150655430878
335,175,315,4.585,2.72747382075874
335,175,315,4.5925,1.64097091538605
335,175,315,4.6,0.664374041744566
335,175,315,4.6075,-0.410279385484571
335,175,315,4.615,-1.44381159075921
335,175,315,4.6225,-2.44362478026352
335,175,315,4.63,2.82008327598044
335,175,315,4.6375,1.91218346807595
335,175,315,4.645,0.825890217544938
335,175,315,4.6525,-0.136035142377531
335,175,315,4.66,-0.685390388005996
335,175,315,4.6675,-1.63748080229426
335,175,315,4.675,-2.76233311181656
335,175,315,4.6825,-2.47283636257848
335,175,315,4.69,1.96457651111798
335,175,315,4.6975,2.17397548724383
335,175,315,4.705,2.65120608812508
335,175,315,4.7125,1.26037350432625
335,175,315,4.72,0.17153382826821
335,175,315,4.7275,-0.355160223396913
335,175,315,4.735,-1.48152187617983
335,175,315,4.7425,-2.5572130843553
335,175,315,4.75,2.74456573520215
335,175,315,4.7575,1.58814694865259
335,175,315,4.765,0.817550439189115
335,175,315,4.7725,-0.307180584697867
335,175,315,4.78,-1.08475901635502
335,175,315,4.7875,-1.96741609765485
335,175,315,4.795,-3.04384795098774
335,175,315,4.8025,2.24197458249695
335,175,315,4.81,1.29778009771157
335,175,315,4.8175,0.296719068179029
335,175,315,4.825,-0.739898919260269
335,175,315,4.8325,-1.71515427424322
335,175,315,4.84,-2.82149399584284
335,175,315,4.8475,2.4835820737532
335,175,315,4.855,1.28878947625856
335,175,315,4.8625,0.342899255811246
335,175,315,4.87,-0.661692991797036
335,175,315,4.8775,-1.75936534354727
335,175,315,4.885,-2.718388295029
335,175,315,4.8925,2.59718206469918
335,175,315,4.9,1.36400269736822
335,175,315,4.9075,0.585702773403136
335,175,315,4.915,0.0790692040871046
335,175,315,4.9225,-0.933483421785149
335,175,315,4.93,-1.89143613269795
335,175,315,4.9375,2.90254393135878
335,175,315,4.945,1.37009705135824
335,175,315,4.9525,-0.427278399810752
335,175,315,4.96,-1.62645980781002
335,175,315,4.9675,-3.12962453930585
335,175,315,4.975,1.92452175632256
335,175,315,4.9825,0.713298241509845
335,175,315,4.99,-0.471435798905226
335,175,315,4.9975,-1.25975920388133
335,175,315,5.005,-2.45651491182993
335,175,315,5.0125,2.8137306300791
335,175,315,5.02,1.91635094139184
335,175,315,5.0275,0.803975288610897
335,175,315,5.035,-0.259290288279346
335,175,315,5.0425,-1.27975668872865
335,175,315,5.05,-2.36197876413223
335,175,315,5.0575,3.00751072097997
335,175,315,5.065,2.25216572807426
335,175,315,5.0725,0.930067597565863
335,175,315,5.08,0.0638089380770039
335,175,315,5.0875,-0.941432735557464
335,175,315,5.095,-2.13357973291107
335,175,315,5.1025,-3.10287009173017
335,175,315,5.11,2.15822352671308
335,175,315,5.1175,1.21296321693297
335,175,315,5.125,0.143361529018606
335,175,315,5.1325,-0.864012827557204
335,175,315,5.14,-1.96022486160655
335,175,315,5.1475,-2.76224962907193
335,175,315,5.155,2.57283516431443
335,175,315,5.1625,1.5811210199154
335,175,315,5.17,0.434067713377311
335,175,315,5.1775,-0.700717484630549
335,175,315,5.185,-1.73366737661074
335,175,315,5.1925,-2.99897277715306
335,175,315,5.2,1.92657579100485
335,175,315,5.2075,0.9390696528567
335,175,315,5.215,-0.797337033490372
335,175,315,5.2225,-1.84584729149138
335,175,315,5.23,2.93122084706376
335,175,315,5.2375,1.9100934117439
335,175,315,5.245,0.684877465601017
335,175,315,5.2525,-0.275166922054433
335,175,315,5.26,-1.30986847792526
335,175,315,5.2675,-2.2977361860921
335,175,315,5.275,2.67612585648126
335,175,315,5.2825,1.6813867746243
335,175,315,5.29,0.579787697425429
335,175,315,5.2975,-0.329794886804472
335,175,315,5.305,-1.47675599729111
335,175,315,5.3125,-2.55474849054761
335,175,315,5.32,2.81663888717026
335,175,315,5.3275,1.64958592004665
335,175,315,5.335,0.759715644263417
335,175,315,5.3425,0.0358507032267951
335,175,315,5.35,-0.739815147949396
335,175,315,5.3575,-1.86535754690776
335,175,315,5.365,-2.7485850365914
335,175,315,5.3725,2.38529502780114
335,175,315,5.38,1.55610395911118
335,175,315,5.3875,0.584883916009838
335,175,315,5.395,-0.576935829036892
335,175,315,5.4025,-1.65472624456046
335,175,315,5.41,-2.23083993117146
335,175,315,5.4175,2.72525632092862
335,175,315,5.425,1.62433707903874
335,175,315,5.4325,0.202752516861621
335,175,315,5.44,-0.732095253246446
335,175,315,5.4475,0.592401012605615
335,175,315,5.455,1.25654098280219
335,175,315,5.4625,-0.183845341369221
335,175,315,5.47,-0.717795305923904
335,175,315,5.4775,-2.41554790331249
335,175,315,5.485,2.95124037043637
335,175,315,5.4925,2.07667093195375
335,175,315,5.5,0.874880957613525
335,175,315,5.5075,0.852819562561812
335,175,315,5.515,-0.323714114369819
335,175,315,5.5225,-1.29019718307369
335,175,315,5.53,-2.39750973734869
335,175,315,5.5375,2.86876708058633
335,175,315,5.545,1.37874370081159
335,175,315,5.5525,0.575822510915881
335,175,315,5.56,-0.293513813368868
335,175,315,5.5675,-1.31781348118968
335,175,315,5.575,-2.21562863766175
335,175,315,5.5825,3.01489587879516
335,175,315,5.59,2.05426224174752
335,175,315,5.5975,1.19969349026056
335,175,315,5.605,0.0582521819960659
335,175,315,5.6125,-1.00959211242792
335,175,315,5.62,-2.26217773861149
335,175,315,5.6275,2.94436665436964
335,175,315,5.635,1.96729847179492
335,175,315,5.6425,0.840766193441342
335,175,315,5.65,-0.478240760372487
335,175,315,5.6575,-1.46949305336107
335,175,315,5.665,-2.68710358820558
335,175,315,5.6725,2.33145071863705
335,175,315,5.68,0.759344673250231
335,175,315,5.6875,0.0032454618653136
335,175,315,5.695,-2.25154686864414
335,175,315,5.7025,2.99563715544964
335,175,315,5.71,1.84128268376234
335,175,315,5.7175,0.577499781641398
335,175,315,5.725,-0.151235122385429
335,175,315,5.7325,-1.81561556682999
335,175,315,5.74,-2.80252903508288
335,175,315,5.7475,2.68136626181697
335,175,315,5.755,1.85647246926886
335,175,315,5.7625,0.240673082122716
335,175,315,5.77,-0.663298151855533
335,175,315,5.7775,-1.50747669137799
335,175,315,5.785,-2.41477405639133
335,175,315,5.7925,2.98783621449116
335,175,315,5.8,1.72136760632625
335,175,315,5.8075,0.81993076880317
335,175,315,5.815,-0.134441369468861
335,175,315,5.8225,-1.06876763828928
335,175,315,5.83,-2.16355333720395
335,175,315,5.8375,-3.11372456174166
335,175,315,5.845,2.19217058548319
