Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
385,175,315,4,0.00691907162820276
385,175,315,4.0075,0.00686000655303532
385,175,315,4.015,0.00670676022725721
385,175,315,4.0225,0.00651423615324428
385,175,315,4.03,0.0059153540428791
385,175,315,4.0375,0.00587202871418696
385,175,315,4.045,0.00535114903160796
385,175,315,4.0525,0.00529920334983189
385,175,315,4.06,0.00447099204746295
385,175,315,4.0675,0.0047921728289409
385,175,315,4.075,0.00507361174768328
385,175,315,4.0825,0.00565405412277415
385,175,315,4.09,0.00530695556124872
385,175,315,4.0975,0.00553042703984191
385,175,315,4.105,0.00531587125095841
385,175,315,4.1125,0.00465620762454253
385,175,315,4.12,0.00448766194426002
385,175,315,4.1275,0.00449415197262646
385,175,315,4.135,0.00407851037512353
385,175,315,4.1425,0.00419182439724938
385,175,315,4.15,0.00395638507874308
385,175,315,4.1575,0.0034993155899895
385,175,315,4.165,0.00337529835882278
385,175,315,4.1725,0.00328190575180663
385,175,315,4.18,0.00365860070129898
385,175,315,4.1875,0.00349740106573443
385,175,315,4.195,0.00338739002584955
385,175,315,4.2025,0.00398568441457315
385,175,315,4.21,0.00307126734116942
385,175,315,4.2175,0.00250396217545978
385,175,315,4.225,0.00277337317219583
385,175,315,4.2325,0.00259771227664869
385,175,315,4.24,0.00196856890250412
385,175,315,4.2475,0.00236254043046765
385,175,315,4.255,0.00211120305450593
385,175,315,4.2625,0.00307127438156753
385,175,315,4.27,0.00288010728931546
385,175,315,4.2775,0.0034698648891141
385,175,315,4.285,0.00301644673691526
385,175,315,4.2925,0.00293118029911611
385,175,315,4.3,0.00324069818349951
385,175,315,4.3075,0.00382324021502552
385,175,315,4.315,0.00405063762803366
385,175,315,4.3225,0.00370852972793367
385,175,315,4.33,0.00476769738714163
385,175,315,4.3375,0.00489328272694298
385,175,315,4.345,0.0050116603416349
385,175,315,4.3525,0.00473772785809042
385,175,315,4.36,0.00500022228080485
385,175,315,4.3675,0.00435865020786957
385,175,315,4.375,0.00349476749408189
385,175,315,4.3825,0.00353390221829706
385,175,315,4.39,0.00318461048053043
385,175,315,4.3975,0.00295411083193351
385,175,315,4.405,0.00298070146521689
385,175,315,4.4125,0.00236160800124978
385,175,315,4.42,0.00172884828191679
385,175,315,4.4275,0.00178180874482369
385,175,315,4.435,0.00134192004522375
385,175,315,4.4425,0.00173078790236692
385,175,315,4.45,0.00185133979816915
385,175,315,4.4575,0.00213596925638153
385,175,315,4.465,0.00220216244254111
385,175,315,4.4725,0.0022390952092851
385,175,315,4.48,0.00217318615449459
385,175,315,4.4875,0.00244859708896262
385,175,315,4.495,0.00237230646363627
385,175,315,4.5025,0.00290078208272384
385,175,315,4.51,0.00324339696773665
385,175,315,4.5175,0.00325768559831218
385,175,315,4.525,0.0035317234107041
385,175,315,4.5325,0.00322936306017894
385,175,315,4.54,0.00306820855443428
385,175,315,4.5475,0.00333704575031357
385,175,315,4.555,0.00319316962460623
385,175,315,4.5625,0.002556743489101
385,175,315,4.57,0.0027505501251925
385,175,315,4.5775,0.00322253403538069
385,175,315,4.585,0.00294317115329104
385,175,315,4.5925,0.0026752818361762
385,175,315,4.6,0.00284134202901556
385,175,315,4.6075,0.00241155100461224
385,175,315,4.615,0.00167138321010459
385,175,315,4.6225,0.00170436902884039
385,175,315,4.63,0.000853691704104609
385,175,315,4.6375,0.000880463888045828
385,175,315,4.645,0.00038208454422207
385,175,315,4.6525,0.00061243118470297
385,175,315,4.66,0.00103164834474118
385,175,315,4.6675,0.0014815245324976
385,175,315,4.675,0.00145270448649997
385,175,315,4.6825,0.00170815458653812
385,175,315,4.69,0.00150730485540348
385,175,315,4.6975,0.00150886767117875
385,175,315,4.705,0.00199743652426827
385,175,315,4.7125,0.0017521232712425
385,175,315,4.72,0.0021476614304751
385,175,315,4.7275,0.00212346539023088
385,175,315,4.735,0.00191318104416726
385,175,315,4.7425,0.00236621879304228
385,175,315,4.75,0.00220401543636692
385,175,315,4.7575,0.00239558289115037
385,175,315,4.765,0.00289342242753406
385,175,315,4.7725,0.00191145539704961
385,175,315,4.78,0.00257661188408758
385,175,315,4.7875,0.00257786163605991
385,175,315,4.795,0.00313989585943681
385,175,315,4.8025,0.00312415125952959
385,175,315,4.81,0.00320436704447246
385,175,315,4.8175,0.0032926611850361
385,175,315,4.825,0.00324323803892174
385,175,315,4.8325,0.00307830173934224
385,175,315,4.84,0.00324996616234725
385,175,315,4.8475,0.00332080933984746
385,175,315,4.855,0.00330872738446274
385,175,315,4.8625,0.0024835640626802
385,175,315,4.87,0.00253390039528407
385,175,315,4.8775,0.00242496922509378
385,175,315,4.885,0.00213207836715045
385,175,315,4.8925,0.00207064518310743
385,175,315,4.9,0.00153225312168558
385,175,315,4.9075,0.00101840507783234
385,175,315,4.915,0.00128882335901601
385,175,315,4.9225,0.00109222354589942
385,175,315,4.93,0.00091225935453175
385,175,315,4.9375,0.000951972465062855
385,175,315,4.945,0.000924446670175901
385,175,315,4.9525,0.00032940367726391
385,175,315,4.96,0.000519257450335162
385,175,315,4.9675,0.00120903815233398
385,175,315,4.975,0.000834314906261627
385,175,315,4.9825,0.00126331840625991
385,175,315,4.99,0.00137333672517997
385,175,315,4.9975,0.0015659080811453
385,175,315,5.005,0.00207572205080291
385,175,315,5.0125,0.00191426185070764
385,175,315,5.02,0.00245439955169227
385,175,315,5.0275,0.00273738614634565
385,175,315,5.035,0.00293448913884761
385,175,315,5.0425,0.00284226372923874
385,175,315,5.05,0.00299608884918693
385,175,315,5.0575,0.00284301826940279
385,175,315,5.065,0.00275845264616433
385,175,315,5.0725,0.00273447849292075
385,175,315,5.08,0.00260165367212405
385,175,315,5.0875,0.00300202465253477
385,175,315,5.095,0.00301726316105936
385,175,315,5.1025,0.00302383274634902
385,175,315,5.11,0.00322334381044254
385,175,315,5.1175,0.00262577689067121
385,175,315,5.125,0.00258461555615015
385,175,315,5.1325,0.00213405135522479
385,175,315,5.14,0.00222979629762212
385,175,315,5.1475,0.00213145207566851
385,175,315,5.155,0.00257317431279539
385,175,315,5.1625,0.00181670365803761
385,175,315,5.17,0.00202454615964805
385,175,315,5.1775,0.00183757744019577
385,175,315,5.185,0.00169132054834194
385,175,315,5.1925,0.00141402616640772
385,175,315,5.2,0.0014563531124256
385,175,315,5.2075,0.000863751018094055
385,175,315,5.215,0.000864616172012699
385,175,315,5.2225,0.00128518128878582
385,175,315,5.23,0.000870074775394935
385,175,315,5.2375,0.000719166918660945
385,175,315,5.245,0.00118934632822093
385,175,315,5.2525,0.00136860777010242
385,175,315,5.26,0.00123590517579072
385,175,315,5.2675,0.00183790327440809
385,175,315,5.275,0.00177278220106567
385,175,315,5.2825,0.00198965011713876
385,175,315,5.29,0.00193282735879027
385,175,315,5.2975,0.00241338756418623
385,175,315,5.305,0.00186549819013862
385,175,315,5.3125,0.00161993410642093
385,175,315,5.32,0.00130182994416516
385,175,315,5.3275,0.00130882491115403
385,175,315,5.335,0.0014812186262891
385,175,315,5.3425,0.00149858402390309
385,175,315,5.35,0.00160523431721311
385,175,315,5.3575,0.00201534572050764
385,175,315,5.365,0.00158412667786362
385,175,315,5.3725,0.00210281637532204
385,175,315,5.38,0.00185698619955023
385,175,315,5.3875,0.0015740831397457
385,175,315,5.395,0.00159264113948405
385,175,315,5.4025,0.00173451314361968
385,175,315,5.41,0.00132227744186813
385,175,315,5.4175,0.00172036752552301
385,175,315,5.425,0.00158952162515745
385,175,315,5.4325,0.00131278842045728
385,175,315,5.44,0.000590675200712336
385,175,315,5.4475,0.000466850932390482
