"Human_Xpos [cm]","Human_Ypos [cm]","RX_Ypos [cm]","Freq [GHz]","ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
385,175,315,4,-1.3835080637676
385,175,315,4.0075,-2.3497409603879
385,175,315,4.015,2.9529703403136
385,175,315,4.0225,1.95134570709839
385,175,315,4.03,1.01043991983192
385,175,315,4.0375,0.101944869206502
385,175,315,4.045,-0.939780727999975
385,175,315,4.0525,-1.89855753495621
385,175,315,4.06,-2.68451295247721
385,175,315,4.0675,2.72158024813685
385,175,315,4.075,1.83672399381452
385,175,315,4.0825,0.843534589147038
385,175,315,4.09,-0.198089122011544
385,175,315,4.0975,-1.04281113702727
385,175,315,4.105,-2.06736287610544
385,175,315,4.1125,-3.11011886612809
385,175,315,4.12,2.26012701457692
385,175,315,4.1275,1.23682341538224
385,175,315,4.135,0.321596022965125
385,175,315,4.1425,-0.508378382797422
385,175,315,4.15,-1.43316828709117
385,175,315,4.1575,-2.29415331651649
385,175,315,4.165,3.12831397068138
385,175,315,4.1725,2.29448765494883
385,175,315,4.18,1.53600084182248
385,175,315,4.1875,0.610689329553202
385,175,315,4.195,-0.289876609284138
385,175,315,4.2025,-1.27190123445044
385,175,315,4.21,-2.54110393931483
385,175,315,4.2175,-3.0700561578576
385,175,315,4.225,2.76908168136381
385,175,315,4.2325,2.26758592114643
385,175,315,4.24,1.35618194421932
385,175,315,4.2475,0.240019170505288
385,175,315,4.255,-0.388726357331774
385,175,315,4.2625,-1.32592388736878
385,175,315,4.27,-2.34782286122799
385,175,315,4.2775,2.87118046091821
385,175,315,4.285,1.84156664885249
385,175,315,4.2925,1.03968205097677
385,175,315,4.3,0.222277687010877
385,175,315,4.3075,-0.710725809826375
385,175,315,4.315,-1.71691030888069
385,175,315,4.3225,-2.67192555086805
385,175,315,4.33,2.6308322839642
385,175,315,4.3375,1.60082901546684
385,175,315,4.345,0.532626196017093
385,175,315,4.3525,-0.559808123782722
385,175,315,4.36,-1.60515510210863
385,175,315,4.3675,-2.68351600189421
385,175,315,4.375,2.55701430507884
385,175,315,4.3825,1.57364151220064
385,175,315,4.39,0.626807149410019
385,175,315,4.3975,-0.199906733151544
385,175,315,4.405,-1.22809133197689
385,175,315,4.4125,-2.24411713807294
385,175,315,4.42,-3.13996614908394
385,175,315,4.4275,2.25907949051703
385,175,315,4.435,1.65112804172113
385,175,315,4.4425,1.03225656564159
385,175,315,4.45,0.402535068725896
385,175,315,4.4575,-0.0267224252214528
385,175,315,4.465,-0.600716545883317
385,175,315,4.4725,-1.52540727921506
385,175,315,4.48,-2.3400587944543
385,175,315,4.4875,2.99848454940467
385,175,315,4.495,2.08552530529512
385,175,315,4.5025,1.0874157357422
385,175,315,4.51,-0.00128375654275649
385,175,315,4.5175,-0.988932133583435
385,175,315,4.525,-2.01668442125679
385,175,315,4.5325,-3.01014814447852
385,175,315,4.54,2.40338151095197
385,175,315,4.5475,1.42506622675365
385,175,315,4.555,0.48610113211124
385,175,315,4.5625,-0.398357862007949
385,175,315,4.57,-1.42389898970534
385,175,315,4.5775,-2.47312616328607
385,175,315,4.585,2.80152616425878
385,175,315,4.5925,1.74421137874693
385,175,315,4.6,0.664745311969249
385,175,315,4.6075,-0.363883182997797
385,175,315,4.615,-1.47978264628383
385,175,315,4.6225,-2.5341579339063
385,175,315,4.63,2.74967645172644
385,175,315,4.6375,1.6184420854417
385,175,315,4.645,0.614067665994203
385,175,315,4.6525,-0.716269222111942
385,175,315,4.66,-3.13255370576744
385,175,315,4.6675,0.454999119911641
385,175,315,4.675,-0.47324036022406
385,175,315,4.6825,-1.59077846905211
385,175,315,4.69,-2.7110620489146
385,175,315,4.6975,-3.13938230251827
385,175,315,4.705,2.27119668472597
385,175,315,4.7125,1.29366933913096
385,175,315,4.72,0.463393886516077
385,175,315,4.7275,-0.620292064485439
385,175,315,4.735,-1.51153162205954
385,175,315,4.7425,-2.40477963434455
385,175,315,4.75,2.77283163283909
385,175,315,4.7575,1.79353460647817
385,175,315,4.765,0.813112503797536
385,175,315,4.7725,-0.181839937431266
385,175,315,4.78,-1.12720009358477
385,175,315,4.7875,-2.08816010631412
385,175,315,4.795,-3.04089781843546
385,175,315,4.8025,2.24652155492423
385,175,315,4.81,1.22838176427962
385,175,315,4.8175,0.214170466677956
385,175,315,4.825,-0.765808150490406
385,175,315,4.8325,-1.76341649529475
385,175,315,4.84,-2.81379169102663
385,175,315,4.8475,2.40084763475908
385,175,315,4.855,1.28026531068791
385,175,315,4.8625,0.234282054217645
385,175,315,4.87,-0.72624154753225
385,175,315,4.8775,-1.76898102474647
385,175,315,4.885,-2.75791545117623
385,175,315,4.8925,2.43082493136232
385,175,315,4.9,1.30094571617264
385,175,315,4.9075,0.427519439413676
385,175,315,4.915,-0.396133973834057
385,175,315,4.9225,-1.3456242995357
385,175,315,4.93,-2.40702362245858
385,175,315,4.9375,2.56398928027673
385,175,315,4.945,1.15903372014862
385,175,315,4.9525,-0.232022762875468
385,175,315,4.96,-1.66442799762749
385,175,315,4.9675,-3.01698326398771
385,175,315,4.975,2.06917237321996
385,175,315,4.9825,1.00569667397315
385,175,315,4.99,-0.0118852029205871
385,175,315,4.9975,-1.14021055820599
385,175,315,5.005,-2.2265198609633
385,175,315,5.0125,3.06080442631378
385,175,315,5.02,2.05130557438468
385,175,315,5.0275,1.04227622193917
385,175,315,5.035,-0.0259630575950828
385,175,315,5.0425,-1.08203565783355
385,175,315,5.05,-2.07405907937006
385,175,315,5.0575,-3.06237492711235
385,175,315,5.065,2.23633703710696
385,175,315,5.0725,1.20625351407311
385,175,315,5.08,0.132137040732794
385,175,315,5.0875,-0.944952099339766
385,175,315,5.095,-1.93545294505595
385,175,315,5.1025,-2.90777448042884
385,175,315,5.11,2.33929169298754
385,175,315,5.1175,1.34366240888262
385,175,315,5.125,0.318268420648648
385,175,315,5.1325,-0.681169105181243
385,175,315,5.14,-1.60416333147315
385,175,315,5.1475,-2.56100620546091
385,175,315,5.155,2.71703304827096
385,175,315,5.1625,1.63244887891629
385,175,315,5.17,0.533706696341431
385,175,315,5.1775,-0.642030093926334
385,175,315,5.185,-1.78787684909343
385,175,315,5.1925,-2.88889014350238
385,175,315,5.2,2.10729304792145
385,175,315,5.2075,0.772910078726846
385,175,315,5.215,-0.534995981026157
385,175,315,5.2225,-1.90620347376703
385,175,315,5.23,3.09293591551893
385,175,315,5.2375,2.03787632755458
385,175,315,5.245,1.03326070201574
385,175,315,5.2525,-0.0361865815357826
385,175,315,5.26,-1.14333018674331
385,175,315,5.2675,-2.2608505756559
385,175,315,5.275,2.8781715834491
385,175,315,5.2825,1.80610667425852
385,175,315,5.29,0.803060142346571
385,175,315,5.2975,-0.25630589390299
385,175,315,5.305,-1.27627516510677
385,175,315,5.3125,-2.31787009578351
385,175,315,5.32,2.9134162154082
385,175,315,5.3275,2.00251324339449
385,175,315,5.335,1.09929002872483
385,175,315,5.3425,0.260911255430385
385,175,315,5.35,-0.676173988658362
385,175,315,5.3575,-1.71249370708358
385,175,315,5.365,-2.66072245139891
385,175,315,5.3725,2.70684247413389
385,175,315,5.38,1.69487657629388
385,175,315,5.3875,0.682721885535262
385,175,315,5.395,-0.265980311085462
385,175,315,5.4025,-1.28931628679807
385,175,315,5.41,-2.23650231635165
385,175,315,5.4175,3.06185814237668
385,175,315,5.425,1.89345551200183
385,175,315,5.4325,0.699466375933518
385,175,315,5.44,-0.367230120049152
385,175,315,5.4475,-1.47860748102199
385,175,315,5.455,3.06594779393317
385,175,315,5.4625,0.32289908434642
