"Human_Xpos [cm]","Human_Ypos [cm]","RX_Ypos [cm]","Freq [GHz]","mag(S(RX_ant1_1,TX_antenna)) []"
335,275,315,4,0.00795438648538572
335,275,315,4.0075,0.00791920272986854
335,275,315,4.015,0.00803216575484951
335,275,315,4.0225,0.00809910339073434
335,275,315,4.03,0.00765264470433763
335,275,315,4.0375,0.00735036334397586
335,275,315,4.045,0.00689054508769466
335,275,315,4.0525,0.00604685482091388
335,275,315,4.06,0.00596436426742619
335,275,315,4.0675,0.00600814147203248
335,275,315,4.075,0.00590746008665586
335,275,315,4.0825,0.00653464222660212
335,275,315,4.09,0.00623321730575962
335,275,315,4.0975,0.00603324770559599
335,275,315,4.105,0.00629681031152213
335,275,315,4.1125,0.00549666492413178
335,275,315,4.12,0.00523864476936617
335,275,315,4.1275,0.00490930127080176
335,275,315,4.135,0.00392323123709936
335,275,315,4.1425,0.00363989684869429
335,275,315,4.15,0.00335707817829083
335,275,315,4.1575,0.00289119217378479
335,275,315,4.165,0.0025829881942104
335,275,315,4.1725,0.00203211999886384
335,275,315,4.18,0.00199831836656777
335,275,315,4.1875,0.00241537572418554
335,275,315,4.195,0.00220087133622017
335,275,315,4.2025,0.00242469943751276
335,275,315,4.21,0.00180706445103285
335,275,315,4.2175,0.000849409650099716
335,275,315,4.225,0.00159084994768026
335,275,315,4.2325,0.0017334953194407
335,275,315,4.24,0.00279466535982977
335,275,315,4.2475,0.00282286967436947
335,275,315,4.255,0.002908783758988
335,275,315,4.2625,0.00362445690888625
335,275,315,4.27,0.00395885054874567
335,275,315,4.2775,0.00429031309455447
335,275,315,4.285,0.00408812125560047
335,275,315,4.2925,0.00388302501475795
335,275,315,4.3,0.00405850327560506
335,275,315,4.3075,0.00447280057385377
335,275,315,4.315,0.00482406427050559
335,275,315,4.3225,0.00519401903454284
335,275,315,4.33,0.00566397239825408
335,275,315,4.3375,0.00586715622304532
335,275,315,4.345,0.00618749510796361
335,275,315,4.3525,0.00625393504933423
335,275,315,4.36,0.00606028739235784
335,275,315,4.3675,0.00568837813205478
335,275,315,4.375,0.00505707499250675
335,275,315,4.3825,0.00463679058410081
335,275,315,4.39,0.00395589474200704
335,275,315,4.3975,0.00363635216475924
335,275,315,4.405,0.00349408410666858
335,275,315,4.4125,0.0027724752094875
335,275,315,4.42,0.00218889448677385
335,275,315,4.4275,0.00168844518512926
335,275,315,4.435,0.00149025320834428
335,275,315,4.4425,0.00134464418607795
335,275,315,4.45,0.00080478416593322
335,275,315,4.4575,0.000215871616988365
335,275,315,4.465,0.000487051291297645
335,275,315,4.4725,0.000674668670094855
335,275,315,4.48,0.00107308205686443
335,275,315,4.4875,0.00158851373137298
335,275,315,4.495,0.00213190951396129
335,275,315,4.5025,0.00281758719917918
335,275,315,4.51,0.00302940653524236
335,275,315,4.5175,0.00323668447864584
335,275,315,4.525,0.00342745615568159
335,275,315,4.5325,0.00328889431270582
335,275,315,4.54,0.00343432443252714
335,275,315,4.5475,0.00355278393750547
335,275,315,4.555,0.00343994733618603
335,275,315,4.5625,0.00384105371572413
335,275,315,4.57,0.004246753610442
335,275,315,4.5775,0.00427683950239924
335,275,315,4.585,0.00426412935613169
335,275,315,4.5925,0.0043555192666124
335,275,315,4.6,0.00414203322153293
335,275,315,4.6075,0.00387290332040667
335,275,315,4.615,0.00343416236649802
335,275,315,4.6225,0.00268332847608311
335,275,315,4.63,0.00232637656016592
335,275,315,4.6375,0.00181165503894309
335,275,315,4.645,0.00133868428214318
335,275,315,4.6525,0.000866335526980523
335,275,315,4.66,0.000131636536244047
335,275,315,4.6675,0.000734817380948966
335,275,315,4.675,0.000792661079900765
335,275,315,4.6825,0.000919501705271573
335,275,315,4.69,0.00086789799583035
335,275,315,4.6975,0.000707810968206678
335,275,315,4.705,0.000987324188288807
335,275,315,4.7125,0.00101298898971494
335,275,315,4.72,0.00121629876906937
335,275,315,4.7275,0.00165731860311604
335,275,315,4.735,0.00156784307856525
335,275,315,4.7425,0.00193017762249087
335,275,315,4.75,0.0022208371023643
335,275,315,4.7575,0.00222243077892984
335,275,315,4.765,0.00240884230191137
335,275,315,4.7725,0.00239961818541416
335,275,315,4.78,0.00253435359839984
335,275,315,4.7875,0.00280117186918548
335,275,315,4.795,0.00299133376841769
335,275,315,4.8025,0.00314519947709985
335,275,315,4.81,0.0033102963037651
335,275,315,4.8175,0.00353385282036248
335,275,315,4.825,0.00375475152719249
335,275,315,4.8325,0.00400275897314183
335,275,315,4.84,0.00406367961985202
335,275,315,4.8475,0.00407986724596746
335,275,315,4.855,0.00386827287254648
335,275,315,4.8625,0.00327217155998442
335,275,315,4.87,0.00297780023363628
335,275,315,4.8775,0.00269591597953118
335,275,315,4.885,0.002394457678855
335,275,315,4.8925,0.00227269464542946
335,275,315,4.9,0.00173403179139346
335,275,315,4.9075,0.00116267320162269
335,275,315,4.915,0.000934138918987818
335,275,315,4.9225,0.000816176355098616
335,275,315,4.93,0.00101531758317753
335,275,315,4.9375,0.00111889125853892
335,275,315,4.945,0.000996705081002297
335,275,315,4.9525,0.000920592054681042
335,275,315,4.96,0.000998836780816195
335,275,315,4.9675,0.00108878742316157
335,275,315,4.975,0.00117547467477135
335,275,315,4.9825,0.00138621432276678
335,275,315,4.99,0.0017457325566599
335,275,315,4.9975,0.00211490074912877
335,275,315,5.005,0.00228351627721831
335,275,315,5.0125,0.00240436730527569
335,275,315,5.02,0.00249690481985117
335,275,315,5.0275,0.00263982457499639
335,275,315,5.035,0.00290392219106236
335,275,315,5.0425,0.00292485959860294
335,275,315,5.05,0.0028725474182451
335,275,315,5.0575,0.00289808884171992
335,275,315,5.065,0.00302279899424781
335,275,315,5.0725,0.00328633782610236
335,275,315,5.08,0.00349836083432621
335,275,315,5.0875,0.00340447201494775
335,275,315,5.095,0.00314137395235696
335,275,315,5.1025,0.0031024730914197
335,275,315,5.11,0.00295464164184193
335,275,315,5.1175,0.00281833149099544
335,275,315,5.125,0.00275399360487754
335,275,315,5.1325,0.00238030668435513
335,275,315,5.14,0.00211159574124701
335,275,315,5.1475,0.00203159572035128
335,275,315,5.155,0.00215319526433839
335,275,315,5.1625,0.0022425026805458
335,275,315,5.17,0.00219002168694424
335,275,315,5.1775,0.00205400886577745
335,275,315,5.185,0.00181548788801616
335,275,315,5.1925,0.00186500346824957
335,275,315,5.2,0.00196860809286267
335,275,315,5.2075,0.00192350383218473
335,275,315,5.215,0.00196915823731295
335,275,315,5.2225,0.00200318666146378
335,275,315,5.23,0.00184373318151569
335,275,315,5.2375,0.00172698702304392
335,275,315,5.245,0.00187513548768489
335,275,315,5.2525,0.00208255309923174
335,275,315,5.26,0.00230734711856885
335,275,315,5.2675,0.00255149644512896
335,275,315,5.275,0.00266666505488248
335,275,315,5.2825,0.00260435538971875
335,275,315,5.29,0.00267005048262742
335,275,315,5.2975,0.00265766098134486
335,275,315,5.305,0.00255803197741034
335,275,315,5.3125,0.00253288447033125
335,275,315,5.32,0.00227434124055462
335,275,315,5.3275,0.00211341829661691
335,275,315,5.335,0.00197589912534996
335,275,315,5.3425,0.00175843161797647
335,275,315,5.35,0.00191752708516175
335,275,315,5.3575,0.00193604995356171
335,275,315,5.365,0.00184881591049856
335,275,315,5.3725,0.00182052998003366
335,275,315,5.38,0.0018074218396125
335,275,315,5.3875,0.00174981923362977
335,275,315,5.395,0.00179892007762573
335,275,315,5.4025,0.00171449739762465
335,275,315,5.41,0.00155278964676597
335,275,315,5.4175,0.00158762870956194
335,275,315,5.425,0.00147652069404791
335,275,315,5.4325,0.00112738851491503
335,275,315,5.44,0.000706645525415386
335,275,315,5.4475,0.00047347303615884
335,275,315,5.455,0.00034349353733648
335,275,315,5.4625,0.000283935727250392
335,275,315,5.47,0.000508421166399186
335,275,315,5.4775,0.000897867744560352
335,275,315,5.485,0.00091067875464597
335,275,315,5.4925,0.000928406281387346
335,275,315,5.5,0.000882057416273872
335,275,315,5.5075,0.000682369792072158
335,275,315,5.515,0.00104915156705368
335,275,315,5.5225,0.00120362725220772
335,275,315,5.53,0.00142801176876824
335,275,315,5.5375,0.00158983885927253
335,275,315,5.545,0.00183234011008499
335,275,315,5.5525,0.0020420680408775
335,275,315,5.56,0.00219196031619284
335,275,315,5.5675,0.00232439709303162
335,275,315,5.575,0.00234069861358117
335,275,315,5.5825,0.00252419499093508
335,275,315,5.59,0.00248825798037985
335,275,315,5.5975,0.00267533778914988
335,275,315,5.605,0.00302660179314965
335,275,315,5.6125,0.00296550857542865
335,275,315,5.62,0.00303284313161033
335,275,315,5.6275,0.003123129740545
335,275,315,5.635,0.00295805625163115
335,275,315,5.6425,0.0026796555531651
335,275,315,5.65,0.00243771395364727
335,275,315,5.6575,0.00210509597901444
335,275,315,5.665,0.00160337731735668
335,275,315,5.6725,0.00117530501292301
335,275,315,5.68,0.000972442353384681
335,275,315,5.6875,0.000857880148032017
335,275,315,5.695,0.000828757075768269
335,275,315,5.7025,0.000868387845221298
335,275,315,5.71,0.00106559161432918
335,275,315,5.7175,0.00124020614720669
335,275,315,5.725,0.00139585533796512
335,275,315,5.7325,0.00167621129340349
335,275,315,5.74,0.00170643013189628
335,275,315,5.7475,0.00172477927032026
335,275,315,5.755,0.00195973974288029
335,275,315,5.7625,0.00208292056474213
335,275,315,5.77,0.00210693080646925
335,275,315,5.7775,0.00215330319746766
335,275,315,5.785,0.00226901573900018
335,275,315,5.7925,0.00233184988005868
335,275,315,5.8,0.00232373600449211
335,275,315,5.8075,0.00246320627261781
335,275,315,5.815,0.00248855477147286
335,275,315,5.8225,0.00232280641191275
335,275,315,5.83,0.0022420403994815
335,275,315,5.8375,0.00236861223220432
335,275,315,5.845,0.00247383701487796
335,275,315,5.8525,0.0023491324082938
335,275,315,5.86,0.00242489089337228
335,275,315,5.8675,0.00253661466473141
335,275,315,5.875,0.00245273052619839
335,275,315,5.8825,0.00245412050251074
335,275,315,5.89,0.00237605678424288
335,275,315,5.8975,0.00200493486384923
335,275,315,5.905,0.00157757533759721
335,275,315,5.9125,0.00141382371683132
335,275,315,5.92,0.0012171986263743
335,275,315,5.9275,0.000989144162884337
335,275,315,5.935,0.000984150612228453
335,275,315,5.9425,0.00100244309260439
335,275,315,5.95,0.00104692562366
335,275,315,5.9575,0.00133680966258847
335,275,315,5.965,0.001530235083202
335,275,315,5.9725,0.00150083343670074
335,275,315,5.98,0.00151605312763882
335,275,315,5.9875,0.00170316839679928
335,275,315,5.995,0.00166377973027217
335,275,315,6.0025,0.00179559606886029
335,275,315,6.01,0.00201492236163249
335,275,315,6.0175,0.002085952709028
335,275,315,6.025,0.00226484828481027
335,275,315,6.0325,0.00219012488050815
335,275,315,6.04,0.00215590592056913
335,275,315,6.0475,0.00233470788481747
335,275,315,6.055,0.00219908473626902
335,275,315,6.0625,0.00220328034791498
335,275,315,6.07,0.00220700060170169
335,275,315,6.0775,0.00198670236352494
