Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
235,175,315,4,0.00776959577964609
235,175,315,4.0075,0.007556813455471
235,175,315,4.015,0.00763598455722985
235,175,315,4.0225,0.00766937184066188
235,175,315,4.03,0.0069869353673665
235,175,315,4.0375,0.0068918596162479
235,175,315,4.045,0.0061224349691706
235,175,315,4.0525,0.00585024809291961
235,175,315,4.06,0.00579605371953193
235,175,315,4.0675,0.00541660505710936
235,175,315,4.075,0.00559002084107966
235,175,315,4.0825,0.00592103828099747
235,175,315,4.09,0.00585703619060344
235,175,315,4.0975,0.00530540708024772
235,175,315,4.105,0.00545139177224577
235,175,315,4.1125,0.00501573232986143
235,175,315,4.12,0.00451370176798669
235,175,315,4.1275,0.0041831990791332
235,175,315,4.135,0.00369247314451384
235,175,315,4.1425,0.0030556142976846
235,175,315,4.15,0.00310984219331359
235,175,315,4.1575,0.00228744603377373
235,175,315,4.165,0.00186146308748387
235,175,315,4.1725,0.00183278179758836
235,175,315,4.18,0.00223190873616248
235,175,315,4.1875,0.00200866353607023
235,175,315,4.195,0.00204765091920982
235,175,315,4.2025,0.00218671134701285
235,175,315,4.21,0.00195755334808748
235,175,315,4.2175,0.00148712180463798
235,175,315,4.225,0.00207577410705406
235,175,315,4.2325,0.00190858035522685
235,175,315,4.24,0.00296221777811159
235,175,315,4.2475,0.00279561036079236
235,175,315,4.255,0.0029421948606211
235,175,315,4.2625,0.00337301293842808
235,175,315,4.27,0.00343781710024686
235,175,315,4.2775,0.00377943388213244
235,175,315,4.285,0.00355169533074155
235,175,315,4.2925,0.00377904049051541
235,175,315,4.3,0.00402827177005924
235,175,315,4.3075,0.00445669310239716
235,175,315,4.315,0.00483028986391214
235,175,315,4.3225,0.0049773513887319
235,175,315,4.33,0.00585837150060951
235,175,315,4.3375,0.00627775866141939
235,175,315,4.345,0.00645809155178917
235,175,315,4.3525,0.00644876086501038
235,175,315,4.36,0.00562284666941812
235,175,315,4.3675,0.00522989727009347
235,175,315,4.375,0.00515698847675049
235,175,315,4.3825,0.00442968692650178
235,175,315,4.39,0.00386276961206855
235,175,315,4.3975,0.00345474238058828
235,175,315,4.405,0.00269031088322886
235,175,315,4.4125,0.00238108537881517
235,175,315,4.42,0.00190908089960956
235,175,315,4.4275,0.00127434834091123
235,175,315,4.435,0.000938972147893661
235,175,315,4.4425,0.000796856719096837
235,175,315,4.45,0.000462346157613499
235,175,315,4.4575,0.000147422462803547
235,175,315,4.465,0.00109536635761812
235,175,315,4.4725,0.00143759012176063
235,175,315,4.48,0.00149162206523241
235,175,315,4.4875,0.00172352287353572
235,175,315,4.495,0.00183016210070174
235,175,315,4.5025,0.00292135180508523
235,175,315,4.51,0.00278574426151377
235,175,315,4.5175,0.00303965847080646
235,175,315,4.525,0.00340135092124883
235,175,315,4.5325,0.0029469328143056
235,175,315,4.54,0.00355079272318072
235,175,315,4.5475,0.00345725033957519
235,175,315,4.555,0.00321621974321259
235,175,315,4.5625,0.0034902376811511
235,175,315,4.57,0.00434879177750907
235,175,315,4.5775,0.0043559814796672
235,175,315,4.585,0.00395950064787516
235,175,315,4.5925,0.00393251898635017
235,175,315,4.6,0.0038873189997668
