"Human_Xpos [cm]","Human_Ypos [cm]","RX_Ypos [cm]","Freq [GHz]","mag(S(RX_ant1_1,TX_antenna)) []"
235,175,315,4,0.00799796960305374
235,175,315,4.0075,0.00781810497523435
235,175,315,4.015,0.00781301180816332
235,175,315,4.0225,0.00769986528855217
235,175,315,4.03,0.00726883188719506
235,175,315,4.0375,0.00721743179844263
235,175,315,4.045,0.00686948105660163
235,175,315,4.0525,0.00591197866181396
235,175,315,4.06,0.00562717090428297
235,175,315,4.0675,0.00568097709428248
235,175,315,4.075,0.0056994583290813
235,175,315,4.0825,0.00631311396383309
235,175,315,4.09,0.00595178004983038
235,175,315,4.0975,0.00563466753015869
235,175,315,4.105,0.00574645455519099
235,175,315,4.1125,0.00511756172842851
235,175,315,4.12,0.0049846367194066
235,175,315,4.1275,0.00457961734609684
235,175,315,4.135,0.00364420831222065
235,175,315,4.1425,0.00324038512841022
235,175,315,4.15,0.00303570812946703
235,175,315,4.1575,0.002756809549423
235,175,315,4.165,0.00241703033393696
235,175,315,4.1725,0.00186017694782541
235,175,315,4.18,0.00187152424577271
235,175,315,4.1875,0.00232441870918843
235,175,315,4.195,0.00229802836374209
235,175,315,4.2025,0.0024854601813168
235,175,315,4.21,0.00177279106538133
235,175,315,4.2175,0.00116795893537881
235,175,315,4.225,0.00193645417774354
235,175,315,4.2325,0.00191716507774691
235,175,315,4.24,0.00272416319798678
235,175,315,4.2475,0.00272893837455423
235,175,315,4.255,0.00294132635336581
235,175,315,4.2625,0.00360691085324971
235,175,315,4.27,0.00382448715789543
235,175,315,4.2775,0.00419821138095942
235,175,315,4.285,0.00412853291457891
235,175,315,4.2925,0.00407453304880861
235,175,315,4.3,0.00432709932503321
235,175,315,4.3075,0.00481509905733608
235,175,315,4.315,0.0052437461197022
235,175,315,4.3225,0.00559028832800821
235,175,315,4.33,0.0059581476456942
235,175,315,4.3375,0.00615134584576712
235,175,315,4.345,0.00654144399533213
235,175,315,4.3525,0.00651753841774259
235,175,315,4.36,0.00622450033188524
235,175,315,4.3675,0.00579049558950089
235,175,315,4.375,0.00502494749458941
235,175,315,4.3825,0.0045592336818719
235,175,315,4.39,0.00391163229824582
235,175,315,4.3975,0.0035157646702645
235,175,315,4.405,0.00332261723076054
235,175,315,4.4125,0.0025745551380877
235,175,315,4.42,0.00203215896176593
235,175,315,4.4275,0.00158109017774648
235,175,315,4.435,0.00118119093886859
235,175,315,4.4425,0.000913448071839884
235,175,315,4.45,0.000557528879809144
235,175,315,4.4575,0.000287446628412495
235,175,315,4.465,0.000749133913630593
235,175,315,4.4725,0.00103408587351979
235,175,315,4.48,0.00138168167796515
235,175,315,4.4875,0.00181574113958589
235,175,315,4.495,0.00222277597751765
235,175,315,4.5025,0.00281540560597494
235,175,315,4.51,0.00300488681148511
235,175,315,4.5175,0.00325069383157591
235,175,315,4.525,0.00344987822699031
235,175,315,4.5325,0.00321808462498805
235,175,315,4.54,0.00342779410177109
235,175,315,4.5475,0.00373392627088804
235,175,315,4.555,0.00361925585104635
235,175,315,4.5625,0.00385929824825721
235,175,315,4.57,0.00422352136073602
235,175,315,4.5775,0.00430969681069379
235,175,315,4.585,0.00436679682669995
235,175,315,4.5925,0.00443738118235774
235,175,315,4.6,0.00404763977299192
235,175,315,4.6075,0.00367419572773511
235,175,315,4.615,0.00325671988692762
235,175,315,4.6225,0.00259766928474191
235,175,315,4.63,0.00238778966463205
235,175,315,4.6375,0.0018864618495138
235,175,315,4.645,0.00132368334507398
235,175,315,4.6525,0.000744945794915293
235,175,315,4.66,0.000334347663755685
235,175,315,4.6675,0.000837271680391231
235,175,315,4.675,0.000795613759057371
235,175,315,4.6825,0.000901562985413606
235,175,315,4.69,0.000841596200875039
235,175,315,4.6975,0.000683811051905692
235,175,315,4.705,0.000997127148873983
235,175,315,4.7125,0.00105349600592506
235,175,315,4.72,0.00132205342242146
235,175,315,4.7275,0.00174939403155965
235,175,315,4.735,0.00168266882819028
235,175,315,4.7425,0.00209310282384238
235,175,315,4.75,0.00236362624998846
235,175,315,4.7575,0.00236429908256466
235,175,315,4.765,0.00256723765169145
235,175,315,4.7725,0.00255235650805186
235,175,315,4.78,0.00259968597565392
235,175,315,4.7875,0.00282936646444876
235,175,315,4.795,0.00304070536123866
235,175,315,4.8025,0.0032035680890164
235,175,315,4.81,0.00330809483080121
235,175,315,4.8175,0.00344544767594904
235,175,315,4.825,0.00364978402512151
235,175,315,4.8325,0.00391157976301523
235,175,315,4.84,0.00393851700459619
235,175,315,4.8475,0.00389466099470094
235,175,315,4.855,0.00365309247618619
235,175,315,4.8625,0.00306367683423284
235,175,315,4.87,0.00286513215575852
235,175,315,4.8775,0.00260972033658085
235,175,315,4.885,0.00228557182021924
235,175,315,4.8925,0.00211761565648276
235,175,315,4.9,0.00155867935039481
235,175,315,4.9075,0.00111086311914554
235,175,315,4.915,0.00098905369077246
235,175,315,4.9225,0.00093090344918167
235,175,315,4.93,0.00107087491080548
235,175,315,4.9375,0.00102214544198426
235,175,315,4.945,0.000823792405319942
235,175,315,4.9525,0.000772043323903337
235,175,315,4.96,0.000907116978200732
235,175,315,4.9675,0.00104293148789249
235,175,315,4.975,0.00120552852013187
235,175,315,4.9825,0.00139465092487925
235,175,315,4.99,0.00167764620274398
235,175,315,4.9975,0.00202682732845124
235,175,315,5.005,0.00216705654338626
235,175,315,5.0125,0.00231578309348097
235,175,315,5.02,0.00252578056044811
235,175,315,5.0275,0.0027782412554282
235,175,315,5.035,0.00296917170764998
235,175,315,5.0425,0.00292189696173645
235,175,315,5.05,0.00299410615895704
235,175,315,5.0575,0.0031364294493035
235,175,315,5.065,0.0032371558950978
235,175,315,5.0725,0.00338759887640169
235,175,315,5.08,0.00351839016945482
235,175,315,5.0875,0.00342358326492027
235,175,315,5.095,0.0031817861391597
235,175,315,5.1025,0.00311648402657835
235,175,315,5.11,0.00295544111060131
235,175,315,5.1175,0.00281163444038912
235,175,315,5.125,0.0027292325643041
235,175,315,5.1325,0.00233667011723347
235,175,315,5.14,0.00202465677332348
235,175,315,5.1475,0.00194399997755889
235,175,315,5.155,0.00200885024293875
235,175,315,5.1625,0.0019756347709282
235,175,315,5.17,0.00198925653224728
235,175,315,5.1775,0.0020021398962296
235,175,315,5.185,0.00176271007662608
235,175,315,5.1925,0.00173566309356706
235,175,315,5.2,0.00180354716636312
235,175,315,5.2075,0.00176863014246053
235,175,315,5.215,0.00187305029316242
