Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,175,315,4,-1.47296791948043
235,175,315,4.0075,-2.41819806799602
235,175,315,4.015,2.8773290832056
235,175,315,4.0225,1.92326522194206
235,175,315,4.03,0.913499543582609
235,175,315,4.0375,0.049310372844946
235,175,315,4.045,-1.02414779533113
235,175,315,4.0525,-1.94689875563164
235,175,315,4.06,-2.81352213372653
235,175,315,4.0675,2.54648762546592
235,175,315,4.075,1.7556978782543
235,175,315,4.0825,0.79625857508922
235,175,315,4.09,-0.298698267918019
235,175,315,4.0975,-1.16951059774051
235,175,315,4.105,-2.23390666716201
235,175,315,4.1125,3.093532143268
235,175,315,4.12,2.17709341994016
235,175,315,4.1275,1.14176070177473
235,175,315,4.135,0.166883173458254
235,175,315,4.1425,-0.706912724805567
235,175,315,4.15,-1.4788560831858
235,175,315,4.1575,-2.51590604680851
235,175,315,4.165,2.83126355005604
235,175,315,4.1725,2.29203914186786
235,175,315,4.18,1.79546711833268
235,175,315,4.1875,0.876046539041532
235,175,315,4.195,-0.195061915048181
235,175,315,4.2025,-1.15193118107608
235,175,315,4.21,-2.39259172999552
235,175,315,4.2175,-2.32724668174961
235,175,315,4.225,2.93082169598207
235,175,315,4.2325,2.33831590542423
235,175,315,4.24,1.35225017199189
235,175,315,4.2475,0.339119538207964
235,175,315,4.255,-0.343494398862994
235,175,315,4.2625,-1.32598007463534
235,175,315,4.27,-2.23999152301319
235,175,315,4.2775,3.0453589264038
235,175,315,4.285,2.0014319531736
235,175,315,4.2925,1.08408738047722
235,175,315,4.3,0.211945740282697
235,175,315,4.3075,-0.770558114461902
235,175,315,4.315,-1.78838078781268
235,175,315,4.3225,-2.67459306186087
235,175,315,4.33,2.52854480690438
235,175,315,4.3375,1.52477671024457
235,175,315,4.345,0.485964369923222
235,175,315,4.3525,-0.622231381610367
235,175,315,4.36,-1.58962297852408
235,175,315,4.3675,-2.70322463566192
235,175,315,4.375,2.55181793539314
235,175,315,4.3825,1.51441740685573
235,175,315,4.39,0.546895270430416
235,175,315,4.3975,-0.422566064545314
235,175,315,4.405,-1.28896959938174
235,175,315,4.4125,-2.19669903633201
235,175,315,4.42,3.0611858479138
235,175,315,4.4275,2.06647973826772
235,175,315,4.435,1.15620970891806
235,175,315,4.4425,0.522121337676578
235,175,315,4.45,-0.240787661115068
235,175,315,4.4575,-0.0399370472753738
235,175,315,4.465,-0.710410420628388
235,175,315,4.4725,-1.3396163091144
235,175,315,4.48,-2.16289028733669
235,175,315,4.4875,3.12155711787517
235,175,315,4.495,2.14923070925586
235,175,315,4.5025,1.31001630348871
235,175,315,4.51,0.266393429265303
235,175,315,4.5175,-0.840276077098534
235,175,315,4.525,-1.91453144031456
235,175,315,4.5325,-2.92507886036213
235,175,315,4.54,2.46052965246188
235,175,315,4.5475,1.51525017817777
235,175,315,4.555,0.531935162860992
235,175,315,4.5625,-0.263602538683029
235,175,315,4.57,-1.29258416953007
235,175,315,4.5775,-2.45057884904064
235,175,315,4.585,2.87474784638355
235,175,315,4.5925,1.83907013216719
235,175,315,4.6,0.727973677623745
235,175,315,4.6075,-0.315403775927677
235,175,315,4.615,-1.41630111464558
235,175,315,4.6225,-2.41030922224268
235,175,315,4.63,2.89147045938621
235,175,315,4.6375,1.78675034850876
235,175,315,4.645,1.03077974032144
235,175,315,4.6525,-0.411726285390344
235,175,315,4.66,0.202508120512731
235,175,315,4.6675,-1.11187331859725
235,175,315,4.675,-1.46599433000516
235,175,315,4.6825,-2.22096618756263
235,175,315,4.69,-2.98737145509063
235,175,315,4.6975,2.51693079969908
235,175,315,4.705,1.96430500654114
235,175,315,4.7125,1.24015019633393
235,175,315,4.72,0.296203260885393
235,175,315,4.7275,-0.687565115658662
235,175,315,4.735,-1.71273315350509
235,175,315,4.7425,-2.47149205532824
235,175,315,4.75,2.72734320785638
