Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
535,465,315,4,-1.36051136545457
535,465,315,4.0075,-2.25963069448601
535,465,315,4.015,2.96280265396189
535,465,315,4.0225,2.02710537560384
535,465,315,4.03,0.995199742891064
535,465,315,4.0375,0.0662105667134125
535,465,315,4.045,-0.954621264329239
535,465,315,4.0525,-1.90962139581498
535,465,315,4.06,-2.72380653608964
535,465,315,4.0675,2.66300740623055
535,465,315,4.075,1.70631925091014
535,465,315,4.0825,0.816740193155075
535,465,315,4.09,-0.22699130466521
535,465,315,4.0975,-1.22102427745655
535,465,315,4.105,-2.1222835032538
535,465,315,4.1125,3.13526522597769
535,465,315,4.12,2.19104296854155
535,465,315,4.1275,1.12172224939692
535,465,315,4.135,0.273929204438411
535,465,315,4.1425,-0.538866638910783
535,465,315,4.15,-1.44427434986269
535,465,315,4.1575,-2.3270836113734
535,465,315,4.165,-3.08041384222666
535,465,315,4.1725,2.14107306939316
535,465,315,4.18,1.59083061196464
535,465,315,4.1875,0.534133044956381
535,465,315,4.195,-0.241402137751999
535,465,315,4.2025,-1.22908734074505
535,465,315,4.21,-2.17171068144705
535,465,315,4.2175,-2.02157606287894
535,465,315,4.225,3.09092900215404
535,465,315,4.2325,2.57362309555167
535,465,315,4.24,1.44371626515925
535,465,315,4.2475,0.340972694459473
535,465,315,4.255,-0.164169763213515
535,465,315,4.2625,-1.37200929081531
535,465,315,4.27,-2.2590943048011
535,465,315,4.2775,3.03559591507228
535,465,315,4.285,2.08019012189104
535,465,315,4.2925,1.12939881477653
535,465,315,4.3,0.265726802638086
535,465,315,4.3075,-0.778787803740561
535,465,315,4.315,-1.71655437147095
535,465,315,4.3225,-2.53786405022755
535,465,315,4.33,2.64073846578217
535,465,315,4.3375,1.66145593983709
535,465,315,4.345,0.562357192847659
535,465,315,4.3525,-0.481396653379817
535,465,315,4.36,-1.57224494786827
535,465,315,4.3675,-2.6023793798701
535,465,315,4.375,2.58091094815976
535,465,315,4.3825,1.53681614413055
535,465,315,4.39,0.524493350008791
535,465,315,4.3975,-0.286289631815053
535,465,315,4.405,-1.28463455211629
535,465,315,4.4125,-2.37139101383395
535,465,315,4.42,3.10434042853394
535,465,315,4.4275,2.11483422443408
535,465,315,4.435,1.51532917905756
535,465,315,4.4425,0.64036033853993
535,465,315,4.45,-0.355943778623009
535,465,315,4.4575,2.02050427596353
535,465,315,4.465,-0.129617526157349
535,465,315,4.4725,-1.01789663156413
535,465,315,4.48,-2.14080942475298
535,465,315,4.4875,-3.00743586503469
535,465,315,4.495,2.31590402735946
535,465,315,4.5025,1.36976186996348
535,465,315,4.51,0.213537980378507
535,465,315,4.5175,-0.856931630969831
535,465,315,4.525,-1.91935093474552
535,465,315,4.5325,-2.79329724230412
535,465,315,4.54,2.64237507407991
535,465,315,4.5475,1.66894024284863
535,465,315,4.555,0.708663454762802
535,465,315,4.5625,-0.225511029259912
535,465,315,4.57,-1.33076273132007
535,465,315,4.5775,-2.29108796129909
535,465,315,4.585,2.98590058902648
535,465,315,4.5925,1.79312333686059
535,465,315,4.6,0.854630990553298
535,465,315,4.6075,-0.270710712845961
535,465,315,4.615,-1.21534652147527
535,465,315,4.6225,-2.39443030797724
535,465,315,4.63,3.10124228566202
535,465,315,4.6375,1.89409433317962
535,465,315,4.645,0.909966344620885
535,465,315,4.6525,0.0958516284180866
535,465,315,4.66,0.507342159389488
535,465,315,4.6675,-0.795851553808819
535,465,315,4.675,-1.23383322859705
535,465,315,4.6825,-1.81135907394278
535,465,315,4.69,3.02531389871625
535,465,315,4.6975,2.53303775347578
535,465,315,4.705,1.83818313042313
535,465,315,4.7125,1.30146525293881
535,465,315,4.72,0.372409439238104
535,465,315,4.7275,-0.48238276612482
535,465,315,4.735,-1.80231338917991
535,465,315,4.7425,-2.69203755026122
535,465,315,4.75,2.82326893014434
535,465,315,4.7575,1.71994787725421
535,465,315,4.765,0.770769772221175
535,465,315,4.7725,-0.186634890690353
535,465,315,4.78,-1.0705408065779
535,465,315,4.7875,-1.98865724931312
535,465,315,4.795,-3.00540150708464
535,465,315,4.8025,2.27051422470311
535,465,315,4.81,1.38447248487166
535,465,315,4.8175,0.203889032885914
535,465,315,4.825,-0.635606759289867
535,465,315,4.8325,-1.75644832849525
535,465,315,4.84,-2.76952449223031
535,465,315,4.8475,2.56440345255286
535,465,315,4.855,1.38052513741083
535,465,315,4.8625,0.312099202026601
535,465,315,4.87,-0.624020237267785
535,465,315,4.8775,-1.54614755073065
535,465,315,4.885,-2.62040236193271
535,465,315,4.8925,2.64919003884027
535,465,315,4.9,1.56103334879441
535,465,315,4.9075,0.609342043226481
535,465,315,4.915,-0.682087871598111
535,465,315,4.9225,-0.867470116322169
535,465,315,4.93,-2.05474718199194
535,465,315,4.9375,-2.96230393142746
535,465,315,4.945,1.44265472435347
535,465,315,4.9525,-0.314590196506892
535,465,315,4.96,-1.51215774486193
535,465,315,4.9675,3.08245982975527
535,465,315,4.975,2.11629640148711
535,465,315,4.9825,0.687660078424128
535,465,315,4.99,0.0581040181977939
535,465,315,4.9975,-1.2365578586267
535,465,315,5.005,-2.2571160573047
535,465,315,5.0125,3.09549539530398
535,465,315,5.02,1.94531056713385
535,465,315,5.0275,0.966882920587177
535,465,315,5.035,-0.141124087703917
535,465,315,5.0425,-1.20038963787371
535,465,315,5.05,-2.0405496583063
535,465,315,5.0575,-3.02747611502265
535,465,315,5.065,2.07720655483279
