Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,175,315,4,-1.57466588065614
235,175,315,4.0075,-2.48548918178297
235,175,315,4.015,2.83618181437201
235,175,315,4.0225,1.82810298323597
235,175,315,4.03,0.951093322652472
235,175,315,4.0375,-0.0796250729658636
235,175,315,4.045,-1.03851078637917
235,175,315,4.0525,-1.90696857286256
235,175,315,4.06,-2.70475964078588
235,175,315,4.0675,2.55533659406572
235,175,315,4.075,1.76123841277226
235,175,315,4.0825,0.763682923064367
235,175,315,4.09,-0.221474691694886
235,175,315,4.0975,-1.05714932742121
235,175,315,4.105,-2.15977382227844
235,175,315,4.1125,-3.12451942151007
235,175,315,4.12,2.31615632500925
235,175,315,4.1275,1.32897374107118
235,175,315,4.135,0.49692071186122
235,175,315,4.1425,-0.329685384081048
235,175,315,4.15,-1.24482774088615
235,175,315,4.1575,-2.24958231631061
235,175,315,4.165,-3.04597732796568
235,175,315,4.1725,2.39710042612441
235,175,315,4.18,1.62915819341323
235,175,315,4.1875,0.82049653280041
235,175,315,4.195,-0.373897309263213
235,175,315,4.2025,-1.21931940520876
235,175,315,4.21,-2.21284999554709
235,175,315,4.2175,-2.74181677686005
235,175,315,4.225,2.66700291140006
235,175,315,4.2325,1.46601490766083
235,175,315,4.24,0.908027005232719
235,175,315,4.2475,0.0398733276983116
235,175,315,4.255,-0.867719517271052
235,175,315,4.2625,-1.47045150819159
235,175,315,4.27,-2.42002132404618
235,175,315,4.2775,2.80174850187227
235,175,315,4.285,1.74364635837132
235,175,315,4.2925,0.919420245724793
235,175,315,4.3,0.186626852563595
235,175,315,4.3075,-0.843285079993247
235,175,315,4.315,-1.73983037178601
235,175,315,4.3225,-2.73743913681256
235,175,315,4.33,2.61314604622859
235,175,315,4.3375,1.52982473956193
235,175,315,4.345,0.52174184281212
235,175,315,4.3525,-0.580612818076113
235,175,315,4.36,-1.55774692330333
235,175,315,4.3675,-2.57411580563687
235,175,315,4.375,2.7500198852033
235,175,315,4.3825,1.72678819351475
