Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,175,315,4,-1.35048761023902
235,175,315,4.0075,-2.26339346049608
235,175,315,4.015,2.95758641230739
235,175,315,4.0225,2.03263355146818
235,175,315,4.03,0.997976386618091
235,175,315,4.0375,0.0578571953821198
235,175,315,4.045,-0.950633661493416
235,175,315,4.0525,-1.90258449431143
235,175,315,4.06,-2.73288398392874
235,175,315,4.0675,2.66748347879385
235,175,315,4.075,1.70553108629721
235,175,315,4.0825,0.813140105256631
235,175,315,4.09,-0.218594068094679
235,175,315,4.0975,-1.22468247730249
235,175,315,4.105,-2.12583625820059
235,175,315,4.1125,3.13725197959764
235,175,315,4.12,2.18697598334746
235,175,315,4.1275,1.1258487432689
235,175,315,4.135,0.27224546837918
235,175,315,4.1425,-0.537979959794131
235,175,315,4.15,-1.44583847221937
235,175,315,4.1575,-2.33580990036992
235,175,315,4.165,-3.0547347535687
235,175,315,4.1725,2.13886055269262
235,175,315,4.18,1.56832752635989
235,175,315,4.1875,0.552488932203692
235,175,315,4.195,-0.247198270764147
235,175,315,4.2025,-1.23619180705421
235,175,315,4.21,-2.15062559932575
235,175,315,4.2175,-2.06883658728688
235,175,315,4.225,3.09449028387439
235,175,315,4.2325,2.56664380182034
235,175,315,4.24,1.44518071394013
235,175,315,4.2475,0.34426986239249
235,175,315,4.255,-0.17083740880336
235,175,315,4.2625,-1.36887105338823
235,175,315,4.27,-2.2585865731889
235,175,315,4.2775,3.03493873565382
235,175,315,4.285,2.0835111685447
235,175,315,4.2925,1.12728541743702
235,175,315,4.3,0.265712779811819
235,175,315,4.3075,-0.775650222658202
235,175,315,4.315,-1.71789121974134
235,175,315,4.3225,-2.53668264691849
235,175,315,4.33,2.64191028758155
235,175,315,4.3375,1.65957054035692
235,175,315,4.345,0.562249011772013
235,175,315,4.3525,-0.481408905091842
235,175,315,4.36,-1.57109169969216
235,175,315,4.3675,-2.60322776374005
235,175,315,4.375,2.57696899208712
235,175,315,4.3825,1.54105285759254
235,175,315,4.39,0.524634510330086
235,175,315,4.3975,-0.293293965463207
235,175,315,4.405,-1.27818829102144
235,175,315,4.4125,-2.36396241108346
235,175,315,4.42,3.09175064561175
235,175,315,4.4275,2.11583163063157
235,175,315,4.435,1.53268255930924
235,175,315,4.4425,0.611530373531663
235,175,315,4.45,-0.347368877631248
235,175,315,4.4575,1.73227391516854
235,175,315,4.465,-0.157141800111792
235,175,315,4.4725,-0.980704290301567
235,175,315,4.48,-2.14010452280534
235,175,315,4.4875,-3.02456899968158
235,175,315,4.495,2.32155610523547
235,175,315,4.5025,1.37595302731061
235,175,315,4.51,0.210983604357419
235,175,315,4.5175,-0.860364899157399
235,175,315,4.525,-1.91491902557447
235,175,315,4.5325,-2.79217184225475
235,175,315,4.54,2.63589451859042
235,175,315,4.5475,1.67608255981947
235,175,315,4.555,0.710957025814895
235,175,315,4.5625,-0.23265413107787
235,175,315,4.57,-1.33009979548829
235,175,315,4.5775,-2.28812450476889
235,175,315,4.585,2.98408927393207
235,175,315,4.5925,1.79278033925493
235,175,315,4.6,0.855617580569122
235,175,315,4.6075,-0.270404779109622
235,175,315,4.615,-1.21541327392616
235,175,315,4.6225,-2.40029231496053
235,175,315,4.63,3.10889648723787
235,175,315,4.6375,1.90386634386914
235,175,315,4.645,0.898747211915929
235,175,315,4.6525,0.0979781316023065
235,175,315,4.66,0.495578401905425
235,175,315,4.6675,-0.774629584202244
235,175,315,4.675,-1.27421317839355
235,175,315,4.6825,-1.81900479358079
235,175,315,4.69,3.05735759165116
235,175,315,4.6975,2.51596824737065
235,175,315,4.705,1.85513584813221
235,175,315,4.7125,1.29984108130998
235,175,315,4.72,0.358454430851542
235,175,315,4.7275,-0.471614795546951
235,175,315,4.735,-1.79106138585841
235,175,315,4.7425,-2.69448516544124
235,175,315,4.75,2.82583956520496
235,175,315,4.7575,1.7145389779591
235,175,315,4.765,0.769319042320745
235,175,315,4.7725,-0.179999964430835
235,175,315,4.78,-1.07427630968947
235,175,315,4.7875,-1.98210426153735
235,175,315,4.795,-3.00692849859557
235,175,315,4.8025,2.2608399379602
235,175,315,4.81,1.39153649832323
235,175,315,4.8175,0.209406239126931
235,175,315,4.825,-0.639650292416289
235,175,315,4.8325,-1.75734912869786
235,175,315,4.84,-2.7698909586474
235,175,315,4.8475,2.56287749834797
235,175,315,4.855,1.38479322417769
235,175,315,4.8625,0.313025570048567
235,175,315,4.87,-0.626155669903592
235,175,315,4.8775,-1.5435435363576
235,175,315,4.885,-2.6294042215307
235,175,315,4.8925,2.64904165501823
