Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,175,315,4,-1.53561725056544
235,175,315,4.0075,-2.45091940383388
235,175,315,4.015,2.82475254358249
235,175,315,4.0225,1.84643604775483
235,175,315,4.03,0.888833213236058
235,175,315,4.0375,-0.000386309239973068
235,175,315,4.045,-0.996189576858867
235,175,315,4.0525,-1.86635189373351
235,175,315,4.06,-2.79424141445471
235,175,315,4.0675,2.60750742553747
235,175,315,4.075,1.79206441780708
235,175,315,4.0825,0.806538240957645
235,175,315,4.09,-0.259182980729414
235,175,315,4.0975,-1.10273332191626
235,175,315,4.105,-2.12210241247782
235,175,315,4.1125,-3.08567897871897
235,175,315,4.12,2.42778868967291
235,175,315,4.1275,1.33906560190534
235,175,315,4.135,0.517188505260062
235,175,315,4.1425,-0.388666358275187
235,175,315,4.15,-1.12474368272717
235,175,315,4.1575,-2.19448343113375
235,175,315,4.165,-3.0382709716822
235,175,315,4.1725,2.61912501693924
235,175,315,4.18,1.69152096996852
235,175,315,4.1875,0.864905976540618
235,175,315,4.195,-0.25986562182184
235,175,315,4.2025,-1.0286962252927
235,175,315,4.21,-2.28292971515766
235,175,315,4.2175,-2.84997941445797
235,175,315,4.225,2.53332450054506
235,175,315,4.2325,1.56913866519299
235,175,315,4.24,1.00226997116255
235,175,315,4.2475,-0.0557824107748978
235,175,315,4.255,-0.763792786924384
235,175,315,4.2625,-1.59981373727347
235,175,315,4.27,-2.41718407447404
235,175,315,4.2775,2.83299015497877
235,175,315,4.285,1.74780553995075
235,175,315,4.2925,0.873461652122359
235,175,315,4.3,0.252581251722844
235,175,315,4.3075,-0.828198221871055
235,175,315,4.315,-1.76759020632977
235,175,315,4.3225,-2.72687312056355
235,175,315,4.33,2.6535654870793
235,175,315,4.3375,1.56028124167882
235,175,315,4.345,0.59185237689261
235,175,315,4.3525,-0.588778446260475
235,175,315,4.36,-1.55183871013385
235,175,315,4.3675,-2.54350499854487
235,175,315,4.375,2.78764395359418
235,175,315,4.3825,1.90689895025523
235,175,315,4.39,0.943117722135326
235,175,315,4.3975,-0.0865224760606563
235,175,315,4.405,-0.995749914468146
235,175,315,4.4125,-1.95143797969466
235,175,315,4.42,-2.99340077195313
235,175,315,4.4275,2.57817184746706
235,175,315,4.435,2.18112718331635
235,175,315,4.4425,1.09875968618086
235,175,315,4.45,0.116326733233922
235,175,315,4.4575,-0.254961818525768
235,175,315,4.465,-1.22414800720428
235,175,315,4.4725,-2.15528348148414
235,175,315,4.48,-2.60788039148267
235,175,315,4.4875,2.46164470960693
235,175,315,4.495,1.62734877759139
235,175,315,4.5025,0.871838080166713
235,175,315,4.51,-0.318251153087481
235,175,315,4.5175,-1.27563912254482
235,175,315,4.525,-2.09526555810789
235,175,315,4.5325,-3.08628996594034
235,175,315,4.54,2.47431756555623
235,175,315,4.5475,1.31709733852484
235,175,315,4.555,0.495890643879563
235,175,315,4.5625,-0.447727777375823
235,175,315,4.57,-1.38754049867625
235,175,315,4.5775,-2.44185318238326
235,175,315,4.585,2.73797456944206
235,175,315,4.5925,1.98506834140785
235,175,315,4.6,0.642084345345477
235,175,315,4.6075,0.0558279679060417
235,175,315,4.615,-1.03101633129203
235,175,315,4.6225,-2.27142914226917
235,175,315,4.63,-2.93075456763678
235,175,315,4.6375,2.56615191299043
235,175,315,4.645,2.10323925013989
235,175,315,4.6525,1.14195884925826
235,175,315,4.66,0.764292718850164
235,175,315,4.6675,-0.123133319942218
235,175,315,4.675,-1.20518056565825
235,175,315,4.6825,-1.93134708524289
235,175,315,4.69,-2.97630374559147
235,175,315,4.6975,2.25832955568148
235,175,315,4.705,1.34715384244292
235,175,315,4.7125,0.503492553622222
235,175,315,4.72,-0.240386114356262
235,175,315,4.7275,-1.22177440660696
235,175,315,4.735,-2.34111849463479
