Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,175,315,4,-1.34520038486324
235,175,315,4.0075,-2.35718723961141
235,175,315,4.015,2.99327854642362
235,175,315,4.0225,1.96796860608127
235,175,315,4.03,0.947759059152194
235,175,315,4.0375,0.0478101613766262
235,175,315,4.045,-0.820156467265048
235,175,315,4.0525,-1.89845600890053
235,175,315,4.06,-2.68633369131139
235,175,315,4.0675,2.63846618318797
235,175,315,4.075,1.72679569099436
235,175,315,4.0825,0.826565485298678
235,175,315,4.09,-0.266441654782071
235,175,315,4.0975,-1.15119590887338
235,175,315,4.105,-2.21992862716805
235,175,315,4.1125,3.08501517546911
235,175,315,4.12,2.28686743370746
235,175,315,4.1275,1.17086145128348
235,175,315,4.135,0.258869934708331
235,175,315,4.1425,-0.609383940394655
235,175,315,4.15,-1.43064433369675
235,175,315,4.1575,-2.31561287714551
235,175,315,4.165,3.12674280249775
235,175,315,4.1725,2.34430149213736
235,175,315,4.18,1.79344926425385
235,175,315,4.1875,0.648936310201794
235,175,315,4.195,-0.281987630444351
235,175,315,4.2025,-1.06100342858733
235,175,315,4.21,-2.52294157371128
235,175,315,4.2175,-2.85043308065931
235,175,315,4.225,2.79512579266671
235,175,315,4.2325,2.32250146643596
235,175,315,4.24,1.5351039815029
235,175,315,4.2475,0.442452882741172
235,175,315,4.255,-0.329732100248539
235,175,315,4.2625,-1.3254515010025
235,175,315,4.27,-2.2048527811582
235,175,315,4.2775,3.01317478824814
235,175,315,4.285,2.12840664489983
235,175,315,4.2925,1.16909910052905
235,175,315,4.3,0.111900052019688
235,175,315,4.3075,-0.716308369496919
235,175,315,4.315,-1.63825204211936
235,175,315,4.3225,-2.63426879483194
235,175,315,4.33,2.56261167737715
235,175,315,4.3375,1.6213724064819
235,175,315,4.345,0.597093894970661
235,175,315,4.3525,-0.554061459530141
235,175,315,4.36,-1.58390561635549
235,175,315,4.3675,-2.59436237793518
235,175,315,4.375,2.56572464127067
235,175,315,4.3825,1.64329373443267
235,175,315,4.39,0.581846254358854
235,175,315,4.3975,-0.297561277395325
235,175,315,4.405,-1.32399357600885
235,175,315,4.4125,-2.58606682416157
235,175,315,4.42,2.78130551643034
235,175,315,4.4275,1.85958647393607
235,175,315,4.435,0.759068797679495
235,175,315,4.4425,0.430812339783439
235,175,315,4.45,-0.339416839846092
235,175,315,4.4575,0.533295581741962
235,175,315,4.465,-1.11665330019218
235,175,315,4.4725,-1.24468352999643
235,175,315,4.48,-2.13479014765238
235,175,315,4.4875,-3.12711039699333
235,175,315,4.495,2.09357766173793
235,175,315,4.5025,1.3445263556994
235,175,315,4.51,0.359007987799841
235,175,315,4.5175,-0.838553983788069
235,175,315,4.525,-1.82807961872045
235,175,315,4.5325,-2.94124650099101
235,175,315,4.54,2.6390432465186
235,175,315,4.5475,1.61744998095564
235,175,315,4.555,0.531447145744303
235,175,315,4.5625,-0.212305181041091
235,175,315,4.57,-1.22356559554946
235,175,315,4.5775,-2.32699867668963
235,175,315,4.585,2.96103779773549
235,175,315,4.5925,1.87299603253071
235,175,315,4.6,0.82310383246611
235,175,315,4.6075,-0.187345211250319
235,175,315,4.615,-1.31685454401637
235,175,315,4.6225,-2.35346710733671
235,175,315,4.63,3.03069081806386
235,175,315,4.6375,1.71142592777122
235,175,315,4.645,1.36752404579899
235,175,315,4.6525,0.00525778665339124
235,175,315,4.66,0.426512877089789
235,175,315,4.6675,-0.837844206134725
235,175,315,4.675,-1.49713497889688
235,175,315,4.6825,-2.12352376719004
235,175,315,4.69,-2.91501636182361
235,175,315,4.6975,2.94388215527026
235,175,315,4.705,1.79242023321182
235,175,315,4.7125,1.53064015032817
235,175,315,4.72,0.280307815177755
235,175,315,4.7275,-0.64482864094159
235,175,315,4.735,-1.87596717079113
235,175,315,4.7425,-2.61833258940981
235,175,315,4.75,2.7460754406413
235,175,315,4.7575,1.77407061356692
235,175,315,4.765,0.873929745156725
235,175,315,4.7725,-0.385391802308048
235,175,315,4.78,-1.02658799582335
235,175,315,4.7875,-1.94150735568463
