Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
235,175,315,4,0.0077804044582836
235,175,315,4.0075,0.00817942973412174
235,175,315,4.015,0.00808102476211463
235,175,315,4.0225,0.00801069546938482
235,175,315,4.03,0.00762494289687485
235,175,315,4.0375,0.00738631972139952
235,175,315,4.045,0.00687017903075897
235,175,315,4.0525,0.00585526764075442
235,175,315,4.06,0.00613906265008295
235,175,315,4.0675,0.00601843574169476
235,175,315,4.075,0.0062941403048931
235,175,315,4.0825,0.00642087953615734
235,175,315,4.09,0.00617051867414149
235,175,315,4.0975,0.00583211495422741
235,175,315,4.105,0.00570067462612204
235,175,315,4.1125,0.00503993098826401
235,175,315,4.12,0.00499399697068527
235,175,315,4.1275,0.00462737331688577
235,175,315,4.135,0.00386728080015404
235,175,315,4.1425,0.00365452670338211
235,175,315,4.15,0.00304876218071934
235,175,315,4.1575,0.00267327373249426
235,175,315,4.165,0.00243214988741121
235,175,315,4.1725,0.00217346851242731
235,175,315,4.18,0.00224502851741737
235,175,315,4.1875,0.00245687006339965
235,175,315,4.195,0.00209983301432683
235,175,315,4.2025,0.00214287167898788
235,175,315,4.21,0.00158791912260249
235,175,315,4.2175,0.000860273543142049
235,175,315,4.225,0.00166781601484325
235,175,315,4.2325,0.00214242387824214
235,175,315,4.24,0.00268980922525322
235,175,315,4.2475,0.0027382298018978
235,175,315,4.255,0.00304056306281565
235,175,315,4.2625,0.00310482197937784
235,175,315,4.27,0.00427963951188818
235,175,315,4.2775,0.00394646255205157
235,175,315,4.285,0.00439847869755216
235,175,315,4.2925,0.00416081957427378
235,175,315,4.3,0.00453037800230632
235,175,315,4.3075,0.00469510603837725
235,175,315,4.315,0.00522871911356844
235,175,315,4.3225,0.00562182559635669
235,175,315,4.33,0.00591335931291667
235,175,315,4.3375,0.00626757872223612
235,175,315,4.345,0.00645700200972416
235,175,315,4.3525,0.00658498300583058
235,175,315,4.36,0.00635062751198226
235,175,315,4.3675,0.00627923064942806
235,175,315,4.375,0.00523109779502759
235,175,315,4.3825,0.00464946735897998
235,175,315,4.39,0.00403205124442001
235,175,315,4.3975,0.00351999634121231
235,175,315,4.405,0.00375557118534425
235,175,315,4.4125,0.0025992558647417
235,175,315,4.42,0.00241958579986144
235,175,315,4.4275,0.00160503673939311
235,175,315,4.435,0.00175565567884565
235,175,315,4.4425,0.00120296718091216
235,175,315,4.45,0.000763898118329844
235,175,315,4.4575,0.00016626956747534
235,175,315,4.465,0.000671215688857315
235,175,315,4.4725,0.000833728228358907
235,175,315,4.48,0.00165125029928519
235,175,315,4.4875,0.0020262306445674
235,175,315,4.495,0.00241256070280595
235,175,315,4.5025,0.00279428983023519
235,175,315,4.51,0.00310686519808163
235,175,315,4.5175,0.0037050145630761
235,175,315,4.525,0.00327958773761251
235,175,315,4.5325,0.00327870329639105
235,175,315,4.54,0.00352776356574881
235,175,315,4.5475,0.00355069770226641
235,175,315,4.555,0.00345728425888931
235,175,315,4.5625,0.00404342963392787
235,175,315,4.57,0.00378853795395043
235,175,315,4.5775,0.00445065433263094
235,175,315,4.585,0.00441438497602944
235,175,315,4.5925,0.00388578149811555
235,175,315,4.6,0.00411334860259459
235,175,315,4.6075,0.00402614557718715
235,175,315,4.615,0.00335819167930981
235,175,315,4.6225,0.0028656252559771
235,175,315,4.63,0.00253450281843721
235,175,315,4.6375,0.00160824550153929
235,175,315,4.645,0.00150262148265702
235,175,315,4.6525,0.000963085793067418
235,175,315,4.66,0.000155888367037543
