Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,175,315,4,-1.33420152270596
235,175,315,4.0075,-2.29738202917179
235,175,315,4.015,3.01611670511717
235,175,315,4.0225,1.9929735245333
235,175,315,4.03,1.05850269437312
235,175,315,4.0375,0.0738076016334334
235,175,315,4.045,-0.942690444977699
235,175,315,4.0525,-1.77339384438084
235,175,315,4.06,-2.72530516781107
235,175,315,4.0675,2.73049041840121
235,175,315,4.075,1.85631325235294
235,175,315,4.0825,0.78829049699694
235,175,315,4.09,-0.138534473059058
235,175,315,4.0975,-1.09521780037423
235,175,315,4.105,-2.11762740685885
235,175,315,4.1125,3.07977365886322
235,175,315,4.12,2.2673797906487
235,175,315,4.1275,1.20085873037058
235,175,315,4.135,0.277554785023935
235,175,315,4.1425,-0.46677233405444
235,175,315,4.15,-1.46259007712651
235,175,315,4.1575,-2.22515192889339
235,175,315,4.165,3.09368068156455
235,175,315,4.1725,2.35707035719944
235,175,315,4.18,1.64389576113018
235,175,315,4.1875,0.910218608278044
235,175,315,4.195,-0.128891615864125
235,175,315,4.2025,-1.16878043347827
235,175,315,4.21,-2.30968072352534
235,175,315,4.2175,-2.4846017877653
235,175,315,4.225,2.95285429548755
235,175,315,4.2325,2.40677656802411
235,175,315,4.24,1.68190299673898
235,175,315,4.2475,0.413141752962302
235,175,315,4.255,-0.303386923307341
235,175,315,4.2625,-1.13975151451599
235,175,315,4.27,-2.26661798952551
235,175,315,4.2775,3.11334019268715
235,175,315,4.285,1.93391844417119
235,175,315,4.2925,1.17823277398671
235,175,315,4.3,0.348795870490144
235,175,315,4.3075,-0.672572198034391
235,175,315,4.315,-1.57701720192266
235,175,315,4.3225,-2.55717070802019
235,175,315,4.33,2.65001291293433
235,175,315,4.3375,1.59222248700326
235,175,315,4.345,0.625856863443333
235,175,315,4.3525,-0.48190280372469
235,175,315,4.36,-1.53483961595861
235,175,315,4.3675,-2.61718932325524
235,175,315,4.375,2.59392729527079
235,175,315,4.3825,1.69012440903483
235,175,315,4.39,0.646334514958312
235,175,315,4.3975,-0.296228944725611
235,175,315,4.405,-1.2793721803051
235,175,315,4.4125,-2.38969205633265
235,175,315,4.42,2.97809839804056
235,175,315,4.4275,2.21572140170504
235,175,315,4.435,1.17068330653206
235,175,315,4.4425,0.985628981970432
235,175,315,4.45,0.0781294315444969
235,175,315,4.4575,1.172907648327
235,175,315,4.465,-0.204837839005958
235,175,315,4.4725,-0.995154059299445
235,175,315,4.48,-1.96358278362063
235,175,315,4.4875,3.12726258407086
235,175,315,4.495,2.35251101049418
235,175,315,4.5025,1.36553821325047
235,175,315,4.51,0.286425429717496
235,175,315,4.5175,-0.707980962076388
235,175,315,4.525,-1.82231496195253
235,175,315,4.5325,-2.72106166565876
235,175,315,4.54,2.60198988791309
235,175,315,4.5475,1.72634126245034
235,175,315,4.555,0.613350209822378
235,175,315,4.5625,-0.268146885787371
235,175,315,4.57,-1.12086951614912
