Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
235,175,315,4,0.00760595842253034
235,175,315,4.0075,0.00748052648874499
235,175,315,4.015,0.00750222259633042
235,175,315,4.0225,0.00739171289590617
235,175,315,4.03,0.00658253800128983
235,175,315,4.0375,0.00603854157390489
235,175,315,4.045,0.00614485911397182
235,175,315,4.0525,0.00551908374114513
235,175,315,4.06,0.0050278875927228
235,175,315,4.0675,0.00493625178090027
235,175,315,4.075,0.00537624634067215
235,175,315,4.0825,0.00571942376861571
235,175,315,4.09,0.00536746537510955
235,175,315,4.0975,0.00508280308371751
235,175,315,4.105,0.00548930176898606
235,175,315,4.1125,0.00473517814962155
235,175,315,4.12,0.00444177862476545
235,175,315,4.1275,0.00443865226716188
235,175,315,4.135,0.00325843589723724
235,175,315,4.1425,0.00400512626597966
235,175,315,4.15,0.00356742731459547
235,175,315,4.1575,0.00281339981323984
235,175,315,4.165,0.00317554984889607
235,175,315,4.1725,0.00267170020360759
235,175,315,4.18,0.00276503226559406
235,175,315,4.1875,0.0032328591793506
235,175,315,4.195,0.00325149913945298
235,175,315,4.2025,0.00327699241088847
235,175,315,4.21,0.00280934468167849
235,175,315,4.2175,0.00254298496872322
235,175,315,4.225,0.00247556508419909
235,175,315,4.2325,0.0022001813008868
235,175,315,4.24,0.00265911385725432
235,175,315,4.2475,0.00233231361112295
235,175,315,4.255,0.00232123441046561
235,175,315,4.2625,0.00296396423257163
235,175,315,4.27,0.00310559660707567
235,175,315,4.2775,0.00315548853736391
235,175,315,4.285,0.00379366451319498
235,175,315,4.2925,0.00329682447098211
235,175,315,4.3,0.0035083656565905
235,175,315,4.3075,0.00450929914584222
235,175,315,4.315,0.00457069902330635
235,175,315,4.3225,0.00470110281930598
235,175,315,4.33,0.00497204010229285
235,175,315,4.3375,0.00526227444707033
235,175,315,4.345,0.00553766591537382
235,175,315,4.3525,0.00548633776935493
235,175,315,4.36,0.00497967078822854
235,175,315,4.3675,0.00407679154272427
235,175,315,4.375,0.00431309498487935
235,175,315,4.3825,0.00383181987882092
235,175,315,4.39,0.00361416781266481
235,175,315,4.3975,0.0032960222243458
235,175,315,4.405,0.00370492089862587
235,175,315,4.4125,0.00276975011823305
235,175,315,4.42,0.00193034372844944
235,175,315,4.4275,0.00170443527024444
235,175,315,4.435,0.00229174949512218
235,175,315,4.4425,0.00140768717466456
235,175,315,4.45,0.00196602800213713
235,175,315,4.4575,0.00153528687901228
235,175,315,4.465,0.0018953762295896
235,175,315,4.4725,0.00160099667196322
235,175,315,4.48,0.00185147793394458
235,175,315,4.4875,0.00235540676599783
235,175,315,4.495,0.00179697707528945
235,175,315,4.5025,0.00272299445952334
235,175,315,4.51,0.00265569405964678
235,175,315,4.5175,0.00286641644398177
235,175,315,4.525,0.00285765750325743
235,175,315,4.5325,0.00296822264910909
235,175,315,4.54,0.00282652694231072
235,175,315,4.5475,0.00253153926832298
235,175,315,4.555,0.00270692468356235
235,175,315,4.5625,0.00291889251059004
235,175,315,4.57,0.00301687298533214
235,175,315,4.5775,0.00339258036896954
235,175,315,4.585,0.00259763099588851
235,175,315,4.5925,0.00336765456674305
