Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,175,315,4,-1.55954367982684
235,175,315,4.0075,-2.52310703376746
235,175,315,4.015,2.816366648605
235,175,315,4.0225,1.88279670227686
235,175,315,4.03,0.900555176401774
235,175,315,4.0375,-0.0661158958318035
235,175,315,4.045,-1.0218254901084
235,175,315,4.0525,-1.94285237166312
235,175,315,4.06,-2.75247594479013
235,175,315,4.0675,2.6174100654963
235,175,315,4.075,1.75519310530543
235,175,315,4.0825,0.818922030644516
235,175,315,4.09,-0.288886274238632
235,175,315,4.0975,-1.17185738860583
235,175,315,4.105,-2.10785017460146
235,175,315,4.1125,3.13282892454911
235,175,315,4.12,2.40192133481887
235,175,315,4.1275,1.33444092301504
235,175,315,4.135,0.454937329757556
235,175,315,4.1425,-0.425541507010876
235,175,315,4.15,-1.28475516273438
235,175,315,4.1575,-2.16668684543424
235,175,315,4.165,-2.953436297728
235,175,315,4.1725,2.39693818887076
235,175,315,4.18,1.66952181591365
235,175,315,4.1875,0.784993713823549
235,175,315,4.195,-0.134520242269782
235,175,315,4.2025,-1.10106441042059
235,175,315,4.21,-2.06650905643964
235,175,315,4.2175,-2.8043936536756
235,175,315,4.225,2.53935656276099
235,175,315,4.2325,1.66894546428019
235,175,315,4.24,0.946804199084356
235,175,315,4.2475,0.0741965466717914
235,175,315,4.255,-0.689134564218936
235,175,315,4.2625,-1.64906449876835
235,175,315,4.27,-2.4360851043312
235,175,315,4.2775,2.87424993180765
235,175,315,4.285,1.82531113728022
235,175,315,4.2925,1.04538650047919
235,175,315,4.3,0.164844404484708
235,175,315,4.3075,-0.820946445262456
235,175,315,4.315,-1.74227280310705
235,175,315,4.3225,-2.73622525874212
235,175,315,4.33,2.53961770991559
235,175,315,4.3375,1.60574091422857
235,175,315,4.345,0.518000598468489
235,175,315,4.3525,-0.462320147808139
235,175,315,4.36,-1.53205258928187
235,175,315,4.3675,-2.58303881730982
235,175,315,4.375,2.74692756161246
235,175,315,4.3825,1.82595032957852
235,175,315,4.39,1.02737007914461
235,175,315,4.3975,-0.0223010491243015
235,175,315,4.405,-1.09913032655067
235,175,315,4.4125,-1.81333075665268
235,175,315,4.42,-3.02411844005088
235,175,315,4.4275,2.32590890278005
235,175,315,4.435,2.33871692272353
235,175,315,4.4425,1.22214792078371
235,175,315,4.45,0.283017651178799
235,175,315,4.4575,-0.240437712227495
235,175,315,4.465,-1.43768593602009
235,175,315,4.4725,-1.97798021559576
235,175,315,4.48,-2.99436216033484
235,175,315,4.4875,2.77571565365911
235,175,315,4.495,1.60949112246347
235,175,315,4.5025,0.715070563705766
235,175,315,4.51,-0.186795355359614
235,175,315,4.5175,-1.07178722765858
235,175,315,4.525,-2.06138459232085
235,175,315,4.5325,-3.01948621843674
235,175,315,4.54,2.39350420121114
235,175,315,4.5475,1.36032505597646
235,175,315,4.555,0.360302870012006
235,175,315,4.5625,-0.490789473360462
235,175,315,4.57,-1.43515975119333
235,175,315,4.5775,-2.54641331995219
235,175,315,4.585,2.79780703163502
235,175,315,4.5925,1.71139322919883
235,175,315,4.6,0.852459791939916
235,175,315,4.6075,-0.23270510850892
235,175,315,4.615,-1.12215085510221
235,175,315,4.6225,-2.00889537552514
235,175,315,4.63,-2.89051192855834
235,175,315,4.6375,2.67464804811872
235,175,315,4.645,2.22342547405871
235,175,315,4.6525,1.07059725051255
235,175,315,4.66,0.99262895082369
235,175,315,4.6675,-0.0801037195894057
235,175,315,4.675,-1.25628386773108
235,175,315,4.6825,-1.93310949627486
235,175,315,4.69,3.01089724854781
235,175,315,4.6975,2.24588764693896
235,175,315,4.705,1.69418522161031
235,175,315,4.7125,0.534194695473843
235,175,315,4.72,-0.246160471562027
235,175,315,4.7275,-1.2190118736201
235,175,315,4.735,-2.25317439596148
235,175,315,4.7425,-3.09174745232712
235,175,315,4.75,2.15360722124887
235,175,315,4.7575,1.42513512785551
235,175,315,4.765,0.507007597831601
235,175,315,4.7725,-0.498056551675448
235,175,315,4.78,-1.30236285108112
235,175,315,4.7875,-2.34875035479392
235,175,315,4.795,3.11880906588042
235,175,315,4.8025,2.09526781821313
235,175,315,4.81,1.07579115574524
235,175,315,4.8175,0.10959134384963
235,175,315,4.825,-0.766779805417462
235,175,315,4.8325,-1.852027940389
235,175,315,4.84,-2.66214203883364
235,175,315,4.8475,2.57698912176955
235,175,315,4.855,1.47259323371273
235,175,315,4.8625,0.481923826902616
235,175,315,4.87,-0.4310160928572
235,175,315,4.8775,-1.46749681220639
235,175,315,4.885,-2.83331114492832
235,175,315,4.8925,2.94042929004745
235,175,315,4.9,2.12438016023835
235,175,315,4.9075,0.454806560502395
235,175,315,4.915,-0.477966108075302
235,175,315,4.9225,-0.854547985108939
235,175,315,4.93,-1.63648253602779
235,175,315,4.9375,-2.48961811095572
