Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
535,465,315,4,0.00782214812206295
535,465,315,4.0075,0.00773282954826592
535,465,315,4.015,0.00768421835596202
535,465,315,4.0225,0.00798013653407153
535,465,315,4.03,0.0073590943844227
535,465,315,4.0375,0.00735489739498309
535,465,315,4.045,0.00672506778865219
535,465,315,4.0525,0.00590654661295807
535,465,315,4.06,0.00578159303998719
535,465,315,4.0675,0.00552882842946027
535,465,315,4.075,0.00569867764851155
535,465,315,4.0825,0.00662104513422753
535,465,315,4.09,0.0059656525210987
535,465,315,4.0975,0.00548372024488796
535,465,315,4.105,0.00628585159913467
535,465,315,4.1125,0.00497500775019145
535,465,315,4.12,0.00490438686065502
535,465,315,4.1275,0.00468266464512149
535,465,315,4.135,0.00334208284444971
535,465,315,4.1425,0.00322547275007238
535,465,315,4.15,0.00312422512950642
535,465,315,4.1575,0.00250376508128266
535,465,315,4.165,0.00223253754984991
535,465,315,4.1725,0.00176076968654349
535,465,315,4.18,0.00181198353129168
535,465,315,4.1875,0.00265255688744042
535,465,315,4.195,0.00186709188027745
535,465,315,4.2025,0.00236129632933335
535,465,315,4.21,0.00181249453702488
535,465,315,4.2175,0.00114621647021671
535,465,315,4.225,0.00182938227954409
535,465,315,4.2325,0.00235840403339453
535,465,315,4.24,0.00225721214466223
535,465,315,4.2475,0.00288528135016364
535,465,315,4.255,0.00294318810042258
535,465,315,4.2625,0.00370438306338722
535,465,315,4.27,0.00390244786230584
535,465,315,4.2775,0.00422360393376853
535,465,315,4.285,0.00427974817853812
535,465,315,4.2925,0.00366276979161416
535,465,315,4.3,0.00396215753798031
535,465,315,4.3075,0.00437933407140787
535,465,315,4.315,0.00526779062165313
535,465,315,4.3225,0.00544909875355071
535,465,315,4.33,0.00559514750564916
535,465,315,4.3375,0.00670002270107775
535,465,315,4.345,0.006196962327735
535,465,315,4.3525,0.00618870686847217
535,465,315,4.36,0.00645042614008782
535,465,315,4.3675,0.00559961824886433
535,465,315,4.375,0.00508761581975014
535,465,315,4.3825,0.00456862673663662
535,465,315,4.39,0.00420650757807801
535,465,315,4.3975,0.0031658987830376
535,465,315,4.405,0.00287922124284694
535,465,315,4.4125,0.00240603538474201
535,465,315,4.42,0.0022101643512043
535,465,315,4.4275,0.00140526829097677
535,465,315,4.435,0.00120965701547151
535,465,315,4.4425,0.000996026837758462
535,465,315,4.45,0.000518967346023868
535,465,315,4.4575,0.0001613474078941
535,465,315,4.465,0.000476937548162183
535,465,315,4.4725,0.00131024638451876
535,465,315,4.48,0.00138020760535368
535,465,315,4.4875,0.001837543263634
535,465,315,4.495,0.00218054373639788
535,465,315,4.5025,0.00304001471597614
535,465,315,4.51,0.00311904340420419
535,465,315,4.5175,0.00363294182093771
535,465,315,4.525,0.00374036507394494
535,465,315,4.5325,0.00393296914020028
535,465,315,4.54,0.00312485489354166
535,465,315,4.5475,0.00299584516257563
535,465,315,4.555,0.00321053757310943
535,465,315,4.5625,0.00395945109877109
