Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
235,175,315,4,0.00805727891514654
235,175,315,4.0075,0.00844651496782764
235,175,315,4.015,0.00806124485996393
235,175,315,4.0225,0.00836755375640814
235,175,315,4.03,0.00782022854151061
235,175,315,4.0375,0.0072256332310582
235,175,315,4.045,0.00722355079057175
235,175,315,4.0525,0.00622960369694007
235,175,315,4.06,0.00599492329744441
235,175,315,4.0675,0.00640469610494831
235,175,315,4.075,0.00609623224918812
235,175,315,4.0825,0.00682112818827832
235,175,315,4.09,0.0063617711572701
235,175,315,4.0975,0.0061513122413334
235,175,315,4.105,0.0059064686896103
235,175,315,4.1125,0.00534131047028583
235,175,315,4.12,0.00505586975088152
235,175,315,4.1275,0.00460993755597682
235,175,315,4.135,0.00372303998462931
235,175,315,4.1425,0.00330698394791644
235,175,315,4.15,0.00327874914889187
235,175,315,4.1575,0.00291836323238376
235,175,315,4.165,0.00277205531433203
235,175,315,4.1725,0.00247361789139358
235,175,315,4.18,0.0020747458883159
235,175,315,4.1875,0.00293849736836575
235,175,315,4.195,0.00251227254301908
235,175,315,4.2025,0.00229513186985773
235,175,315,4.21,0.00216216188065809
235,175,315,4.2175,0.00115589043881582
235,175,315,4.225,0.00172813594792369
235,175,315,4.2325,0.00174092288323299
235,175,315,4.24,0.00227010422719125
235,175,315,4.2475,0.00261012191024372
235,175,315,4.255,0.00332618403650582
235,175,315,4.2625,0.0039517337262495
235,175,315,4.27,0.00406659228784045
235,175,315,4.2775,0.00408809610148173
235,175,315,4.285,0.00419762142250222
235,175,315,4.2925,0.00392282420829651
235,175,315,4.3,0.00467605613340793
235,175,315,4.3075,0.00515972301666903
235,175,315,4.315,0.00564727238677317
235,175,315,4.3225,0.00589204400339189
235,175,315,4.33,0.00597864965093453
235,175,315,4.3375,0.00621826956100491
235,175,315,4.345,0.00706424036477257
235,175,315,4.3525,0.00622493847649235
235,175,315,4.36,0.00648004776232743
235,175,315,4.3675,0.00569345016067877
235,175,315,4.375,0.00549364618671052
235,175,315,4.3825,0.00511718545506206
235,175,315,4.39,0.00390357521430051
235,175,315,4.3975,0.00357571041275426
235,175,315,4.405,0.00333128054757425
235,175,315,4.4125,0.00281294284992438
235,175,315,4.42,0.0019384832351711
235,175,315,4.4275,0.00159732650418271
235,175,315,4.435,0.000783852032672601
235,175,315,4.4425,0.000664041757787782
235,175,315,4.45,0.000535939123303107
235,175,315,4.4575,0.000521640259900998
235,175,315,4.465,0.00121565021512421
235,175,315,4.4725,0.000910557332512288
235,175,315,4.48,0.00158760592089273
235,175,315,4.4875,0.00235169407758399
235,175,315,4.495,0.0024382057043339
235,175,315,4.5025,0.00305127387789815
235,175,315,4.51,0.00360115467949962
