Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,175,315,4,-1.48918094000991
235,175,315,4.0075,-2.47207782805753
235,175,315,4.015,2.86143213887736
235,175,315,4.0225,1.88504599386945
235,175,315,4.03,0.86708117094949
235,175,315,4.0375,-0.0261713755244777
235,175,315,4.045,-0.95344155756665
235,175,315,4.0525,-1.79625116626311
235,175,315,4.06,-2.70030068381821
235,175,315,4.0675,2.71006791371963
235,175,315,4.075,1.81821301190854
235,175,315,4.0825,0.827348572269973
235,175,315,4.09,-0.2780459538087
235,175,315,4.0975,-1.10716327322652
235,175,315,4.105,-2.06996858763681
235,175,315,4.1125,-3.0604760667128
235,175,315,4.12,2.54654677507163
235,175,315,4.1275,1.33670545600805
235,175,315,4.135,0.587347768435093
235,175,315,4.1425,-0.300237900675825
235,175,315,4.15,-1.12269659172777
235,175,315,4.1575,-2.02722444220648
235,175,315,4.165,-2.92235887466796
235,175,315,4.1725,2.32327460774316
235,175,315,4.18,1.83208357105887
235,175,315,4.1875,0.739107405059655
235,175,315,4.195,-0.153428182591461
235,175,315,4.2025,-1.16709172530563
235,175,315,4.21,-2.25039377996197
235,175,315,4.2175,-2.69173748435566
235,175,315,4.225,2.64986359372508
235,175,315,4.2325,1.73185794509251
235,175,315,4.24,1.04734765418368
235,175,315,4.2475,-0.0541295252802002
235,175,315,4.255,-0.709759987828263
235,175,315,4.2625,-1.59479200592505
235,175,315,4.27,-2.53540444458867
235,175,315,4.2775,2.88558096582394
235,175,315,4.285,1.95273813394448
235,175,315,4.2925,1.15621648384864
235,175,315,4.3,0.134328864245188
235,175,315,4.3075,-0.692271231746612
235,175,315,4.315,-1.70355506344964
235,175,315,4.3225,-2.61697772369764
235,175,315,4.33,2.62124105002995
235,175,315,4.3375,1.5977218141852
235,175,315,4.345,0.621669267669421
235,175,315,4.3525,-0.407484975298905
235,175,315,4.36,-1.50711719247919
235,175,315,4.3675,-2.50020039416393
235,175,315,4.375,2.78221470601284
235,175,315,4.3825,1.94430015555569
235,175,315,4.39,0.88543177106058
235,175,315,4.3975,0.0321546281493039
235,175,315,4.405,-0.941931976638077
235,175,315,4.4125,-2.02533258614162
235,175,315,4.42,-2.72154097662631
235,175,315,4.4275,2.63225050343086
235,175,315,4.435,1.79608259298652
235,175,315,4.4425,1.07621191652899
235,175,315,4.45,0.551756827370591
235,175,315,4.4575,-0.383443503245772
235,175,315,4.465,-0.909511688368931
235,175,315,4.4725,-2.07773166241103
235,175,315,4.48,-2.59884454677678
235,175,315,4.4875,2.61903751012734
235,175,315,4.495,1.92749386945356
235,175,315,4.5025,0.881080216584603
235,175,315,4.51,-0.166629316418683
235,175,315,4.5175,-1.00620332179871
235,175,315,4.525,-2.03092725098255
235,175,315,4.5325,-3.01921670077045
235,175,315,4.54,2.3416751398534
235,175,315,4.5475,1.46107810922113
235,175,315,4.555,0.520686301875326
235,175,315,4.5625,-0.366403997538456
235,175,315,4.57,-1.39203528584935
235,175,315,4.5775,-2.6108334823941
235,175,315,4.585,2.87884219951598
235,175,315,4.5925,1.77358837254517
235,175,315,4.6,0.944671587473703
235,175,315,4.6075,-0.127282914439046
235,175,315,4.615,-1.03204967706835
235,175,315,4.6225,-1.82872538956491
235,175,315,4.63,-2.89874364751845
235,175,315,4.6375,2.15392750577771
235,175,315,4.645,1.92597684985111
235,175,315,4.6525,1.47120642870925
235,175,315,4.66,0.713350235551454
235,175,315,4.6675,-0.310058138032269
235,175,315,4.675,-1.01768908403573
235,175,315,4.6825,-2.29146610312443
235,175,315,4.69,-2.91639431232008
235,175,315,4.6975,2.37616787157998
235,175,315,4.705,1.61674512247016
235,175,315,4.7125,0.453044896490919
235,175,315,4.72,-0.384786117229278
235,175,315,4.7275,-1.24799690328433
235,175,315,4.735,-2.31774160855747
235,175,315,4.7425,-2.89305765531121
235,175,315,4.75,2.40723929631064
235,175,315,4.7575,1.4399363083492
235,175,315,4.765,0.529582232212622
235,175,315,4.7725,-0.419045052003593
235,175,315,4.78,-1.22890573232935
235,175,315,4.7875,-2.17864901542042
235,175,315,4.795,-3.12130610944397
235,175,315,4.8025,2.11285912513262
235,175,315,4.81,1.26893853860784
235,175,315,4.8175,0.188691428451777
235,175,315,4.825,-0.78794560369381
235,175,315,4.8325,-1.75686138338713
235,175,315,4.84,-2.77636053530271
235,175,315,4.8475,2.5891780462733
235,175,315,4.855,1.55621983114652
235,175,315,4.8625,0.421875176992986
235,175,315,4.87,-0.33840822842229
235,175,315,4.8775,-1.55163236324215
235,175,315,4.885,-2.2402598221841
235,175,315,4.8925,2.74042630331395
235,175,315,4.9,1.86528456081141
235,175,315,4.9075,1.18052853190771
235,175,315,4.915,0.367766606384682
235,175,315,4.9225,-0.342205065997612
235,175,315,4.93,-1.33270614053465
235,175,315,4.9375,3.04050763789492
235,175,315,4.945,2.50130220935601
235,175,315,4.9525,-0.847917565402894
235,175,315,4.96,-3.10343786570717
235,175,315,4.9675,2.12805678765615
235,175,315,4.975,0.976909799191846
