Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
535,465,315,4,-1.27607323982384
535,465,315,4.0075,-2.29761462093892
535,465,315,4.015,3.01763588335127
535,465,315,4.0225,2.02219992089401
535,465,315,4.03,1.03352089873305
535,465,315,4.0375,0.0975336498568283
535,465,315,4.045,-0.952009733220178
535,465,315,4.0525,-1.87192479417864
535,465,315,4.06,-2.6572675561444
535,465,315,4.0675,2.61768881157837
535,465,315,4.075,1.83700479351487
535,465,315,4.0825,0.856221840415907
535,465,315,4.09,-0.26919844038093
535,465,315,4.0975,-1.09136666951504
535,465,315,4.105,-2.12013919874064
535,465,315,4.1125,3.1286675319325
535,465,315,4.12,2.23140143142009
535,465,315,4.1275,1.13724301138364
535,465,315,4.135,0.304048004403177
535,465,315,4.1425,-0.633131850958928
535,465,315,4.15,-1.41358833874993
535,465,315,4.1575,-2.39355794741464
535,465,315,4.165,-3.04075235101526
535,465,315,4.1725,2.23633280803283
535,465,315,4.18,1.5678355765454
535,465,315,4.1875,0.688726958299133
535,465,315,4.195,-0.385593332059158
535,465,315,4.2025,-1.01692746806201
535,465,315,4.21,-2.29806199055858
535,465,315,4.2175,-2.12493504888561
535,465,315,4.225,-3.01731528387671
535,465,315,4.2325,2.35426757369104
535,465,315,4.24,1.42344255413779
535,465,315,4.2475,0.344204887718092
535,465,315,4.255,-0.263021135673571
535,465,315,4.2625,-1.25638780242864
535,465,315,4.27,-2.32112676342835
535,465,315,4.2775,3.08877847535098
535,465,315,4.285,1.9626951962651
535,465,315,4.2925,1.20318720405659
535,465,315,4.3,0.321162134613747
535,465,315,4.3075,-0.636761591662367
535,465,315,4.315,-1.6394639868473
535,465,315,4.3225,-2.67370657023782
535,465,315,4.33,2.59985041675777
535,465,315,4.3375,1.5968499482412
535,465,315,4.345,0.559727007729313
535,465,315,4.3525,-0.47604653701621
535,465,315,4.36,-1.57330350333919
535,465,315,4.3675,-2.6208837941599
535,465,315,4.375,2.67151813320174
535,465,315,4.3825,1.6939598195519
535,465,315,4.39,0.51598632843756
535,465,315,4.3975,-0.288023039418531
535,465,315,4.405,-1.26074043754924
535,465,315,4.4125,-2.30974540720968
535,465,315,4.42,2.96258345299528
535,465,315,4.4275,2.13853706052838
535,465,315,4.435,1.44285220542463
535,465,315,4.4425,0.465502369299252
535,465,315,4.45,-0.627741107695657
535,465,315,4.4575,-0.369987065748285
535,465,315,4.465,-0.410526022940489
535,465,315,4.4725,-1.68990701076825
535,465,315,4.48,-2.05488781760751
535,465,315,4.4875,-2.92513519782478
535,465,315,4.495,2.25713170437716
535,465,315,4.5025,1.32017473150978
535,465,315,4.51,0.275800854510741
535,465,315,4.5175,-0.712929849231552
535,465,315,4.525,-1.7775802058802
535,465,315,4.5325,-2.86377853257119
535,465,315,4.54,2.50883558974135
535,465,315,4.5475,1.6597029090013
535,465,315,4.555,0.891401354000417
535,465,315,4.5625,-0.215714870161321
535,465,315,4.57,-1.21594813270592
535,465,315,4.5775,-2.23618017355009
535,465,315,4.585,2.98865305385783
535,465,315,4.5925,1.96611043837608
535,465,315,4.6,0.930107496782112
535,465,315,4.6075,-0.183335082690611
535,465,315,4.615,-1.2332617743443
535,465,315,4.6225,-2.45749458837101
535,465,315,4.63,3.11064367009716
535,465,315,4.6375,2.11233506671717
535,465,315,4.645,0.718402510015517
535,465,315,4.6525,-0.283824503822036
535,465,315,4.66,-0.850355740766241
535,465,315,4.6675,-0.370219601861418
535,465,315,4.675,-1.25372628002515
535,465,315,4.6825,-1.79947564282736
535,465,315,4.69,3.06808310672389
535,465,315,4.6975,-3.04725981380884
535,465,315,4.705,2.41656992458709
535,465,315,4.7125,1.57857550501547
535,465,315,4.72,0.361777377250554
535,465,315,4.7275,-0.454495823994341
535,465,315,4.735,-1.3600936355887
535,465,315,4.7425,-2.56086893536178
535,465,315,4.75,2.77337973954156
535,465,315,4.7575,1.97597584958422
535,465,315,4.765,0.821475225236446
535,465,315,4.7725,-0.171845735307378
535,465,315,4.78,-1.1395128297654
535,465,315,4.7875,-2.00127180779993
535,465,315,4.795,-2.95337001645698
535,465,315,4.8025,2.13712009941325
535,465,315,4.81,1.30208879147199
535,465,315,4.8175,0.384667655298583
535,465,315,4.825,-0.670952775527367
535,465,315,4.8325,-1.67095932668702
535,465,315,4.84,-2.75885828111683
535,465,315,4.8475,2.37926831397161
535,465,315,4.855,1.41553258387825
535,465,315,4.8625,0.425329708786713
535,465,315,4.87,-0.590715510287923
535,465,315,4.8775,-1.68829088534614
535,465,315,4.885,-2.49525599467585
535,465,315,4.8925,2.53516296851375
535,465,315,4.9,1.4476250870646
535,465,315,4.9075,0.387960683315569
535,465,315,4.915,-0.450516828563358
535,465,315,4.9225,-0.473389018995034
