Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,175,315,4,-1.49593608172012
235,175,315,4.0075,-2.4175304258526
235,175,315,4.015,2.92272092178648
235,175,315,4.0225,1.87810567353638
235,175,315,4.03,0.986399027545375
235,175,315,4.0375,0.0488002909751679
235,175,315,4.045,-0.96093498753469
235,175,315,4.0525,-1.87359842788212
235,175,315,4.06,-2.63891989605973
235,175,315,4.0675,2.66760241509854
235,175,315,4.075,1.94189509230172
235,175,315,4.0825,0.890594494848126
235,175,315,4.09,-0.100114153529308
235,175,315,4.0975,-1.00197294169522
235,175,315,4.105,-1.93512268480155
235,175,315,4.1125,-2.98958198485978
235,175,315,4.12,2.45827752890321
235,175,315,4.1275,1.5053901367613
235,175,315,4.135,0.501148759063016
235,175,315,4.1425,-0.207769076416146
235,175,315,4.15,-1.19064018276569
235,175,315,4.1575,-2.15224739107303
235,175,315,4.165,-2.92644249866705
235,175,315,4.1725,2.50522615463402
235,175,315,4.18,1.86398260156527
235,175,315,4.1875,0.912840849597433
235,175,315,4.195,0.0421081967753813
235,175,315,4.2025,-0.999766585697252
235,175,315,4.21,-2.10221780453087
235,175,315,4.2175,-2.6574032494411
235,175,315,4.225,2.65073977937822
235,175,315,4.2325,1.71557164615684
235,175,315,4.24,1.05593526592834
235,175,315,4.2475,0.117534399407563
235,175,315,4.255,-0.632667967815705
235,175,315,4.2625,-1.61279334915909
235,175,315,4.27,-2.3000201448854
235,175,315,4.2775,2.92988411632831
235,175,315,4.285,1.899546396389
235,175,315,4.2925,1.19092313508425
235,175,315,4.3,0.297215964174705
235,175,315,4.3075,-0.698475431202
235,175,315,4.315,-1.60466152595796
235,175,315,4.3225,-2.66364927811394
235,175,315,4.33,2.68208857437419
235,175,315,4.3375,1.76159546883693
235,175,315,4.345,0.601342541305817
235,175,315,4.3525,-0.457222866164355
235,175,315,4.36,-1.38456526172216
235,175,315,4.3675,-2.53917434749973
235,175,315,4.375,2.76642341063634
235,175,315,4.3825,1.829630772062
235,175,315,4.39,0.909099155371127
235,175,315,4.3975,0.0839706313892732
235,175,315,4.405,-0.964632378613791
235,175,315,4.4125,-2.05877872585164
235,175,315,4.42,-2.72633462544465
235,175,315,4.4275,2.70378745460895
235,175,315,4.435,1.76487357193251
235,175,315,4.4425,1.2838896522918
235,175,315,4.45,0.518039153489368
235,175,315,4.4575,-0.296845470197382
235,175,315,4.465,-1.10739522954213
235,175,315,4.4725,-2.20972403880456
235,175,315,4.48,-2.6210663328227
235,175,315,4.4875,2.57530600281069
235,175,315,4.495,1.82054746626109
235,175,315,4.5025,0.868576378918969
235,175,315,4.51,-0.165186464237617
235,175,315,4.5175,-1.13666010622159
235,175,315,4.525,-1.98772364817708
235,175,315,4.5325,-3.00237960612863
235,175,315,4.54,2.49205546304131
235,175,315,4.5475,1.50507728981863
235,175,315,4.555,0.40653943534465
235,175,315,4.5625,-0.352931038447803
235,175,315,4.57,-1.43047155432699
235,175,315,4.5775,-2.28054531516565
235,175,315,4.585,2.90275750580484
235,175,315,4.5925,1.98592897267648
235,175,315,4.6,0.916189409462752
235,175,315,4.6075,-0.0479466315845023
235,175,315,4.615,-1.08531402096855
235,175,315,4.6225,-1.68451853958447
235,175,315,4.63,-2.67385817350728
235,175,315,4.6375,2.52251484265903
235,175,315,4.645,2.28953467189529
235,175,315,4.6525,1.29571576073232
235,175,315,4.66,0.891295646497171
235,175,315,4.6675,-0.191394659136703
235,175,315,4.675,-1.27809033790865
235,175,315,4.6825,-1.97632166283806
