Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,175,315,4,-1.28872000747006
235,175,315,4.0075,-2.29329001690539
235,175,315,4.015,3.03415933383619
235,175,315,4.0225,1.97804286531648
235,175,315,4.03,1.0051067304899
235,175,315,4.0375,0.110594440061997
235,175,315,4.045,-0.843207810218072
235,175,315,4.0525,-1.80693662592763
235,175,315,4.06,-2.63932975834057
235,175,315,4.0675,2.76212305520155
235,175,315,4.075,1.86828519508546
235,175,315,4.0825,0.798307839759033
235,175,315,4.09,-0.2301073815625
235,175,315,4.0975,-1.05820355008482
235,175,315,4.105,-2.04837267342735
235,175,315,4.1125,-3.04466252184692
235,175,315,4.12,2.28644063857579
235,175,315,4.1275,1.29670591326793
235,175,315,4.135,0.278110873591983
235,175,315,4.1425,-0.626775412738941
235,175,315,4.15,-1.40061294284492
235,175,315,4.1575,-2.20811111990382
235,175,315,4.165,3.05287890133143
235,175,315,4.1725,2.11691140208179
235,175,315,4.18,1.57130914782827
235,175,315,4.1875,0.916569917667804
235,175,315,4.195,-0.206568290886671
235,175,315,4.2025,-1.19605709294581
235,175,315,4.21,-2.18217430438401
235,175,315,4.2175,-2.73928648304872
235,175,315,4.225,-3.10495686144681
235,175,315,4.2325,2.28554922516505
235,175,315,4.24,1.50074895525445
235,175,315,4.2475,0.425387544977837
235,175,315,4.255,-0.25308655937005
235,175,315,4.2625,-1.14530322816691
235,175,315,4.27,-2.20318735574419
235,175,315,4.2775,3.02605576574107
235,175,315,4.285,2.03559846266376
235,175,315,4.2925,1.07555113345456
235,175,315,4.3,0.307291107629785
235,175,315,4.3075,-0.58610075567283
235,175,315,4.315,-1.59569242784187
235,175,315,4.3225,-2.61875282879288
235,175,315,4.33,2.74746152661496
235,175,315,4.3375,1.59929800990653
235,175,315,4.345,0.607832866260134
235,175,315,4.3525,-0.445399635139843
235,175,315,4.36,-1.47202270949651
