"RX_Ypos [cm]","Freq [GHz]","ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
365,14.755,-2.66260184603792
365,14.7625,2.61381518678934
365,14.77,1.59954647612256
365,14.7775,0.732185439982996
365,14.785,-0.165389610767554
365,14.7925,-1.07327270841293
365,14.8,-1.98350993354036
365,14.8075,-2.9877910944598
365,14.815,2.2795634731633
365,14.8225,1.24510448515169
365,14.83,0.310402132305041
365,14.8375,-0.553710720461478
365,14.845,-1.35687261770497
365,14.8525,-2.17422651355252
365,14.86,-3.13764354898928
365,14.8675,2.21025470244413
365,14.875,1.25110686246554
365,14.8825,0.23106392242611
365,14.89,-0.753710561687993
365,14.8975,-1.75318690400122
365,14.905,-2.75957238865386
365,14.9125,2.59926138710611
365,14.92,1.71347598953451
365,14.9275,0.772079283229289
365,14.935,-0.0792016177676275
365,14.9425,-1.03262236858046
365,14.95,-1.98547189376907
365,14.9575,-2.78637045325835
365,14.965,2.45513072303705
365,14.9725,1.55035211576925
365,14.98,0.683471255493638
365,14.9875,-0.370380317456938
365,14.995,-0.909053925829662
365,15.0025,-1.74643415041122
365,15.01,-2.59692754358022
365,15.0175,2.95017719905685
365,15.025,1.86945896842036
365,15.0325,0.946805540955134
365,15.04,0.0194213047935239
365,15.0475,-1.02222832022522
365,15.055,-1.9814246676735
365,15.0625,-2.90362025996823
365,15.07,2.75033261401327
365,15.0775,2.10590784449062
365,15.085,1.3374495535364
365,15.0925,0.427570797923859
365,15.1,-0.596285010584518
365,15.1075,-1.51792191599529
365,15.115,-2.49477191007649
365,15.1225,2.7701381890529
365,15.13,1.85905756178866
365,15.1375,0.980776597908337
365,15.145,0.0260320781880073
365,15.1525,-0.800057107983641
365,15.16,-1.69976003648484
365,15.1675,-2.75363480620307
365,15.175,2.61387998312644
365,15.1825,1.62643725647124
365,15.19,0.568416708851956
365,15.1975,-0.35578285055566
365,15.205,-1.34804860798788
365,15.2125,-2.33251083599178
365,15.22,3.10781756359815
365,15.2275,2.31885756072785
365,15.235,1.48836176242009
365,15.2425,0.519669737195436
365,15.25,-0.348306228936741
365,15.2575,-1.28594421015209
365,15.265,-2.26399384143111
365,15.2725,-3.10625244453238
365,15.28,2.1639799858911
365,15.2875,1.16530036129536
365,15.295,0.233883491986829
365,15.3025,-0.701090415082452
365,15.31,-1.61671391977387
365,15.3175,-2.60970571107343
365,15.325,2.75580507690828
365,15.3325,1.76824664764419
365,15.34,0.738473181006605
365,15.3475,-0.223100690775991
365,15.355,-1.26081805299577
365,15.3625,-2.2153183188516
365,15.37,-3.07159106693097
365,15.3775,2.48698141121667
365,15.385,1.8609431706496
365,15.3925,0.928564804525235
365,15.4,0.00334010561132309
365,15.4075,-0.992540572372156
365,15.415,-2.06713664277669
365,15.4225,-3.06791753272418
365,15.43,2.17013326444334
365,15.4375,1.18655344832208
365,15.445,0.555742401739972
365,15.4525,0.163455388142573
365,15.46,-0.46601011889016
365,15.4675,-1.38075534546128
365,15.475,-2.40211885610637
365,15.4825,2.88151864014135
365,15.49,1.92236660503657
365,15.4975,0.90634520103651
365,15.505,-0.0648943618788567
365,15.5125,-0.94964942399478
365,15.52,-1.83877304334314
365,15.5275,-2.73691935338123
365,15.535,2.63449375300243
365,15.5425,1.68547855306612
365,15.55,0.666562926663835
365,15.5575,-0.344253784630615
365,15.565,-1.32840487640706
365,15.5725,-2.34521029545872
365,15.58,2.91349221587474
365,15.5875,1.94645427764278
365,15.595,0.976943199861347
365,15.6025,0.0723844206425357
365,15.61,-0.643661467847737
365,15.6175,-1.54844547033142
365,15.625,-2.39358915088445
365,15.6325,3.01778142597372
365,15.64,1.95790253074739
365,15.6475,0.974983091617416
365,15.655,0.00359702157595756
365,15.6625,-1.0206100167811
365,15.67,-1.97768016017433
365,15.6775,-2.947706836051
365,15.685,2.44764641195737
365,15.6925,1.55729388062817
365,15.7,0.562416526695854
365,15.7075,-0.268888681083321
365,15.715,-1.25590866589536
365,15.7225,-2.29621642320044
365,15.73,3.05728258654609
365,15.7375,2.07135941319238
365,15.745,1.23533961705048
365,15.7525,0.409473755482805
365,15.76,-0.450081076861673
365,15.7675,-1.23587551603818
365,15.775,-2.10280637269179
365,15.7825,-2.94073321489082
365,15.79,2.40141449430371
365,15.7975,1.42813927039977
365,15.805,0.419958759722236
365,15.8125,-0.554071721507996
365,15.82,-1.42841666008981
365,15.8275,-2.30284888813884
365,15.835,-3.10431558040206
365,15.8425,2.34562397000278
365,15.85,1.47215929712511
365,15.8575,0.500478934915429
365,15.865,-0.496169669853815
365,15.8725,-1.45242551072606
365,15.88,-2.47851823560701
365,15.8875,2.82650628716169
365,15.895,1.91336176825409
365,15.9025,0.931113873253629
365,15.91,0.0316787595617672
365,15.9175,-0.863984991396598
365,15.925,-1.83169413196614
365,15.9325,-2.81484332086096
365,15.94,2.44036910793782
365,15.9475,1.44408432043498
365,15.955,0.353453564184388
365,15.9625,-0.750039187139159
365,15.97,-1.64215231764729
365,15.9775,-2.5488422106892
365,15.985,-3.06936207299648
365,15.9925,2.78750870499822
365,16,1.9386454882714
375,4,-0.306200851497732
375,4.0075,-1.33701953030046
375,4.015,-2.31809612826172
375,4.0225,3.09975107320011
375,4.03,2.12034252783485
375,4.0375,1.23209681391198
375,4.045,0.323647532196733
375,4.0525,-0.672343266236752
375,4.06,-1.59853129861122
375,4.0675,-2.56200073807788
375,4.075,2.75711730548216
375,4.0825,1.82715250570659
375,4.09,0.876835945698524
375,4.0975,-0.0702046934135567
375,4.105,-0.985498586417798
375,4.1125,-1.92047090075123
375,4.12,-2.85186802282662
375,4.1275,2.49684674400014
375,4.135,1.47067032725532
375,4.1425,0.483107250880589
375,4.15,-0.514755033820926
375,4.1575,-1.52488221995222
375,4.165,-2.4380587829574
375,4.1725,2.80593995425151
375,4.18,1.8316381559996
375,4.1875,0.919385679539311
375,4.195,-0.126047806629098
375,4.2025,-1.06491671558933
375,4.21,-2.10296135741955
375,4.2175,3.08018731098743
375,4.225,2.09726142928341
375,4.2325,1.08227195393075
375,4.24,0.125652948598529
375,4.2475,-0.673928150786152
375,4.255,-1.5147956890097
375,4.2625,-2.33462493417577
375,4.27,3.11806698017528
375,4.2775,2.10899918149329
375,4.285,0.970225845636317
375,4.2925,-0.104501313952519
375,4.3,-1.17892034138238
375,4.3075,-2.47269435545625
375,4.315,2.65889628187791
375,4.3225,1.83919236993986
375,4.33,-0.461761352080107
375,4.3375,-2.75252649284266
375,4.345,2.28016242997258
375,4.3525,1.15780562352518
375,4.36,0.118579943900704
375,4.3675,-0.82289454674188
375,4.375,-1.84556463372235
375,4.3825,-2.77199945023342
375,4.39,2.49825669129004
375,4.3975,1.45767650707003
375,4.405,0.537488732977638
375,4.4125,-0.429808927408099
375,4.42,-1.41979342977406
375,4.4275,-2.39139999091477
375,4.435,2.8501465237764
375,4.4425,1.80483374623717
375,4.45,0.826490441079897
375,4.4575,-0.141264030963161
375,4.465,-1.07317007577549
375,4.4725,-1.91617181311237
375,4.48,-2.77317688767831
375,4.4875,2.62849369432469
375,4.495,1.6595261579845
375,4.5025,0.624226408430444
375,4.51,-0.411583582159682
375,4.5175,-1.4585409900062
375,4.525,-2.52287986570325
375,4.5325,2.77213122009037
375,4.54,1.81827710421006
375,4.5475,0.799631501011293
375,4.555,-0.137626957528402
375,4.5625,-1.08367907011721
375,4.57,-2.08873501728718
375,4.5775,-3.0643301256736
375,4.585,2.15662808806287
375,4.5925,1.12178867686716
375,4.6,0.293358442785434
375,4.6075,-0.433093400059822
375,4.615,-1.11109373517368
375,4.6225,-1.99531972736067
375,4.63,-3.05015830655813
375,4.6375,2.22046998075394
375,4.645,1.1502776329869
375,4.6525,0.0352486330310314
375,4.66,-1.1321813825341
375,4.6675,-2.45645850362353
375,4.675,2.47751455134163
375,4.6825,0.706007386625795
375,4.69,-1.33192949375232
375,4.6975,-2.80933576155694
375,4.705,2.40110190200405
375,4.7125,1.36646471565588
375,4.72,0.281556149489341
375,4.7275,-0.858017582735483
375,4.735,-1.88423810246962
375,4.7425,-2.90392044458937
375,4.75,2.31873763882748
375,4.7575,1.45058106154381
375,4.765,0.569435110053653
375,4.7725,-0.422279911571478
375,4.78,-1.39949005045679
375,4.7875,-2.34775235989204
375,4.795,2.89457625404535
375,4.8025,1.80596603757624
375,4.81,0.820562470559392
375,4.8175,-0.112446682935738
375,4.825,-1.03300836243526
375,4.8325,-1.84110602338041
375,4.84,-2.60057670880554
375,4.8475,2.77981527117773
375,4.855,1.78190639919436
375,4.8625,0.803360072078722
375,4.87,-0.302393166570742
375,4.8775,-1.38668605888945
375,4.885,-2.35927070346964
375,4.8925,2.90151249200064
375,4.9,2.03070608474004
375,4.9075,1.22147111954737
375,4.915,0.334807392844901
375,4.9225,-0.60145029989819
375,4.93,-1.65566564278347
375,4.9375,-2.6433033934811
375,4.945,2.5762156114233
375,4.9525,1.47268901587232
375,4.96,0.497671287804545
375,4.9675,-0.344383484007222
375,4.975,-1.02099023903539
375,4.9825,-1.82023851780122
375,4.99,-2.8421998568296
375,4.9975,2.34495938386212
375,5.005,1.21892108114714
375,5.0125,0.071741713501233
375,5.02,-1.03338473991368
375,5.0275,-2.12868570409203
375,5.035,2.9150000930374
375,5.0425,1.57121168391636
375,5.05,0.289563027367902
375,5.0575,-1.1416286354268
375,5.065,-2.96506336885192
375,5.0725,1.78248102339667
375,5.08,0.67131444884713
375,5.0875,-0.432995217458255
375,5.095,-1.5742530360306
375,5.1025,-2.58190128859429
375,5.11,2.70545046101757
375,5.1175,1.88785877261646
375,5.125,1.06767588240244
375,5.1325,0.139600001747629
375,5.14,-0.806650946514
375,5.1475,-1.83679134613158
375,5.155,-2.87622187347058
375,5.1625,2.35302160340359
375,5.17,1.30947640911125
375,5.1775,0.265684921438605
375,5.185,-0.74256504867082
375,5.1925,-1.51931482962754
375,5.2,-2.35157980031875
375,5.2075,3.00045953307483
375,5.215,2.05916698604136
375,5.2225,1.04676017389532
375,5.23,-0.00732602832619535
375,5.2375,-0.958716754200755
375,5.245,-1.88045377031947
375,5.2525,-2.73437237735103
375,5.26,2.67168059618357
375,5.2675,1.66861395289334
375,5.275,0.799393809333328
375,5.2825,-0.0812005676925079
375,5.29,-1.08532430841951
375,5.2975,-2.13558081493989
375,5.305,3.04069535987747
375,5.3125,1.97864850202236
375,5.32,0.981754155764252
375,5.3275,-0.097814467229608
375,5.335,-1.14138489492055
375,5.3425,-2.10029384386029
375,5.35,3.08944970477579
375,5.3575,2.05154114384344
375,5.365,1.17423182489887
375,5.3725,0.16113134447428
375,5.38,-0.842275581447681
375,5.3875,-1.90043714879479
375,5.395,-3.04357927546578
375,5.4025,1.93563302489623
375,5.41,0.552055651254554
375,5.4175,-0.799711446001893
375,5.425,-2.36940355310665
375,5.4325,2.31561456278818
375,5.44,1.01674745547784
375,5.4475,-0.2023417858973
375,5.455,-1.60802512049459
375,5.4625,-2.84978585738991
375,5.47,-2.18939844242617
375,5.4775,-3.02560163690163
375,5.485,2.28490093482556
375,5.4925,1.15647939865266
375,5.5,-0.0718309735660638
375,5.5075,-1.18196882923546
375,5.515,-2.21099245486346
375,5.5225,2.98637471448046
375,5.53,1.94391273080306
375,5.5375,0.960160285674227
375,5.545,-0.103704747113676
375,5.5525,-1.02677196795138
375,5.56,-1.93860924508963
375,5.5675,-2.8961798946739
375,5.575,2.5363883602979
375,5.5825,1.50550908849729
375,5.59,0.494464157079261
375,5.5975,-0.459593293272105
375,5.605,-1.43092485751048
375,5.6125,-2.3660198690714
375,5.62,2.95425727759484
375,5.6275,2.0182149172154
375,5.635,1.09898722766359
375,5.6425,0.158110431306216
375,5.65,-0.832580161699547
375,5.6575,-1.85959258945125
375,5.665,-2.90186855418107
375,5.6725,2.33652607276323
375,5.68,1.22995469472499
375,5.6875,0.097009655901156
375,5.695,-0.984655950577623
375,5.7025,-2.08988231676771
375,5.71,3.06211561441183
375,5.7175,2.02440357923949
375,5.725,1.23693465616281
375,5.7325,0.648104191457391
375,5.74,0.139437075446393
375,5.7475,-0.83690785888615
375,5.755,-1.99596526828901
375,5.7625,-2.96581604429577
375,5.77,2.4406381333761
375,5.7775,1.7064156618154
375,5.785,1.28380510534509
375,5.7925,0.413466515269392
375,5.8,-0.678515596445249
375,5.8075,-1.59905570025672
375,5.815,-2.64527638392951
375,5.8225,2.49414193172643
375,5.83,1.67931726433315
375,5.8375,0.402206393171115
375,5.845,-2.2265575511864
375,5.8525,1.13562683876466
375,5.86,-0.202482106972518
375,5.8675,-1.20867321704621
375,5.875,-2.26256109358109
375,5.8825,2.76492323933026
375,5.89,1.668640612393
375,5.8975,0.88019430765222
375,5.905,-0.188640445646901
375,5.9125,-1.14861387446483
375,5.92,-1.85223568869686
375,5.9275,-2.67904104096679
375,5.935,2.73929703793899
375,5.9425,1.80897850643763
375,5.95,0.787317759052539
375,5.9575,-0.298929682284098
375,5.965,-1.38212357382879
375,5.9725,-2.4162130293685
375,5.98,2.91698180333853
375,5.9875,2.10752937376504
375,5.995,1.21297906386109
375,6.0025,0.384516688574494
375,6.01,-0.471751482049035
375,6.0175,-1.45961912868621
375,6.025,-2.27016735787687
375,6.0325,3.0066685280995
375,6.04,1.84418866036654
375,6.0475,0.793133196839591
375,6.055,-0.198502386182362
375,6.0625,-1.25656897149696
375,6.07,-2.21282271791234
375,6.0775,-3.06038462794196
375,6.085,2.26583072860337
375,6.0925,1.33944737624915
375,6.1,0.459751799597434
375,6.1075,-0.48241020743846
375,6.115,-1.54059735816263
375,6.1225,-2.61780048387865
375,6.13,2.67827523145282
375,6.1375,1.57935696770168
375,6.145,0.482126399473753
375,6.1525,-0.388000958733472
375,6.16,-1.40324107977105
375,6.1675,-1.8236863000741
375,6.175,-2.53572797468634
375,6.1825,2.55617413806227
375,6.19,1.69690752755297
375,6.1975,0.440277761866493
375,6.205,-1.33047503880751
375,6.2125,-3.09269687655564
375,6.22,1.75563106400319
375,6.2275,0.289923822338976
375,6.235,-1.17886298974609
375,6.2425,-2.43556695477972
375,6.25,2.79443605984682
375,6.2575,1.59010088109598
375,6.265,0.428311711851346
375,6.2725,-0.514914767210155
375,6.28,-1.44851931789112
375,6.2875,-2.27974547197529
375,6.295,3.04305270658432
375,6.3025,2.08057867497376
375,6.31,1.13651328888544
375,6.3175,0.083619975692097
375,6.325,-0.967221481399303
375,6.3325,-2.04858208527143
375,6.34,-3.03895004079276
375,6.3475,2.33134816260804
375,6.355,1.39464122599372
375,6.3625,0.523484348063432
375,6.37,-0.34775379594535
375,6.3775,-1.25504605770075
375,6.385,-2.23334021474677
375,6.3925,3.06045998604287
375,6.4,2.04956399604876
375,6.4075,0.993092145948864
375,6.415,-0.0350648805518069
375,6.4225,-1.0744442452717
375,6.43,-2.10776145077333
375,6.4375,-3.0429533107634
375,6.445,2.31726729783551
375,6.4525,1.44720296349339
375,6.46,0.514270032256272
375,6.4675,-0.440006883579006
375,6.475,-1.37772374132604
375,6.4825,-2.32410150211148
375,6.49,3.00024320935685
375,6.4975,1.74359672210844
375,6.505,0.559873638967748
375,6.5125,-0.056267095390074
375,6.52,-1.03202766551262
375,6.5275,-0.76575487850689
375,6.535,-1.77646366271772
375,6.5425,-2.79737349110276
375,6.55,2.78930785224817
375,6.5575,2.06998942663851
375,6.565,1.41230448277775
375,6.5725,0.627786574933238
375,6.58,0.163017944613598
375,6.5875,-0.236064321370802
375,6.595,-1.46446331667899
375,6.6025,-2.59003108097445
375,6.61,2.78552885528508
375,6.6175,1.64279284301082
375,6.625,0.448505198316796
375,6.6325,-0.438731478824537
375,6.64,-1.41425919506753
375,6.6475,-2.59358050600777
375,6.655,2.73523589634479
375,6.6625,1.80547474943812
375,6.67,0.783386270326402
375,6.6775,-0.144461341756145
375,6.685,-1.11520531973378
375,6.6925,-2.16842872683663
375,6.7,3.04766846637732
375,6.7075,2.0795330356159
375,6.715,0.979368944935867
375,6.7225,0.152727921803707
375,6.73,-0.308142431937428
375,6.7375,-1.22264705637359
375,6.745,-1.63258639930861
375,6.7525,-2.58143668025508
375,6.76,2.64467590587454
375,6.7675,1.60771933429027
375,6.775,0.574690186640175
375,6.7825,-0.488486514300665
375,6.79,-1.55725596121723
375,6.7975,-2.41323019519645
375,6.805,3.01886499786498
375,6.8125,2.0340166130306
375,6.82,1.12133701631998
375,6.8275,0.179707470689287
375,6.835,-0.798504768018838
375,6.8425,-1.69012785494465
375,6.85,-2.66139324561835
375,6.8575,2.63209780390295
375,6.865,1.63234207583952
375,6.8725,0.731603498991505
375,6.88,0.0463482442743472
375,6.8875,-0.88457859190264
375,6.895,-1.94482823009784
375,6.9025,-2.90538858775609
375,6.91,2.49492401081767
375,6.9175,1.47962252902202
375,6.925,0.65499900872458
375,6.9325,-0.037831153302908
375,6.94,-1.11893312858337
375,6.9475,-2.0781727559097
375,6.955,-2.92081449332271
375,6.9625,2.42319681050272
375,6.97,1.62001678079144
375,6.9775,0.798826153939266
375,6.985,-0.188862451524072
375,6.9925,-1.16896705953059
375,7,-1.97240538700913
375,7.0075,-2.95180118057304
375,7.015,2.31368725621982
375,7.0225,1.64787093013542
375,7.03,1.1974979706852
375,7.0375,0.569179132552893
375,7.045,-0.338538921626531
375,7.0525,-1.42710210951406
375,7.06,-2.53009002070449
375,7.0675,2.80942476632402
375,7.075,1.86836250621028
375,7.0825,0.975997229220762
375,7.09,0.13094566635586
375,7.0975,-0.837945908826705
375,7.105,-1.75484233489373
375,7.1125,-2.62285563409293
375,7.12,2.75370031805811
375,7.1275,1.82424255082747
375,7.135,0.798134173688592
375,7.1425,-0.253188921786465
375,7.15,-1.22103155993965
375,7.1575,-2.12861781612754
375,7.165,-3.08575257222396
375,7.1725,2.22784106940538
375,7.18,1.24804613117769
375,7.1875,0.177112557821054
375,7.195,-0.839740646405345
375,7.2025,-1.77653961257839
375,7.21,-2.8033216279756
375,7.2175,2.4579686872963
375,7.225,1.48594178744023
375,7.2325,0.480069662448574
375,7.24,-0.495916192611169
375,7.2475,-1.3824770182978
375,7.255,-2.23462949167091
375,7.2625,-3.12593723166159
375,7.27,2.35896532353863
375,7.2775,1.51844468003876
375,7.285,0.668854153378483
375,7.2925,0.104775462203819
375,7.3,-0.908161900052139
375,7.3075,-1.88897097746738
375,7.315,-2.67844886061893
375,7.3225,2.55084255704725
375,7.33,1.54554999189286
375,7.3375,0.672942633549858
375,7.345,-0.393159673155674
375,7.3525,-1.40947254469348
375,7.36,-2.17330189217156
375,7.3675,3.11356151143209
375,7.375,2.40410147094642
375,7.3825,1.93215838942588
375,7.39,0.814581750555576
375,7.3975,0.115077302164232
375,7.405,-0.780052919810369
375,7.4125,-1.96603032946464
375,7.42,-2.90486113896514
375,7.4275,2.38434935003979
375,7.435,1.19194542353149
375,7.4425,0.270100607416714
375,7.45,-0.531750941294811
375,7.4575,-1.47591740793964
375,7.465,-2.19002078105239
375,7.4725,-3.0709127290274
375,7.48,2.41792080094787
375,7.4875,1.58812722994993
375,7.495,0.667746904571226
375,7.5025,-0.234976349370889
375,7.51,-1.18788468726748
375,7.5175,-2.14661530896265
375,7.525,-3.08363111485656
375,7.5325,2.29419100504666
375,7.54,1.29915211687873
375,7.5475,0.274306081923952
375,7.555,-0.646267682317321
375,7.5625,-1.62177753211437
375,7.57,-2.62500395032131
375,7.5775,2.73469585980529
375,7.585,1.77076656900701
375,7.5925,0.728589714311396
375,7.6,-0.264902544840907
375,7.6075,-1.09772898826862
375,7.615,-2.0251619040337
375,7.6225,-2.93207181144038
375,7.63,2.61233043666619
375,7.6375,1.69464677232593
375,7.645,0.801713529778232
375,7.6525,-0.123782249303086
375,7.66,-1.09353030857967
375,7.6675,-2.05113345651486
375,7.675,-3.07016028030314
375,7.6825,2.30895694364226
375,7.69,1.34630512946977
375,7.6975,0.340858108417502
375,7.705,-0.590551780961265
375,7.7125,-1.62427006127616
375,7.72,-2.70750388410709
375,7.7275,2.52007653651504
375,7.735,1.49280818341528
375,7.7425,0.510879309522908
375,7.75,-0.360142002888198
375,7.7575,-0.820824648408613
375,7.765,-1.31655419881782
375,7.7725,-2.26557206307569
375,7.78,3.10965699143277
375,7.7875,2.09709323296008
375,7.795,0.993009068419852
375,7.8025,0.0112074577551309
375,7.81,-0.87653537910742
375,7.8175,-1.89268562424688
375,7.825,-2.35223525269908
375,7.8325,-2.37178979994063
375,7.84,2.84968166146027
375,7.8475,2.30357982399651
375,7.855,1.24948860915586
375,7.8625,0.0605450534671844
375,7.87,-0.831476005216344
375,7.8775,-1.79958627299184
375,7.885,-2.91804974106084
375,7.8925,2.48955648421271
375,7.9,1.61860653536436
375,7.9075,0.582021319608712
375,7.915,-0.302640881503207
375,7.9225,-1.27040528055255
375,7.93,-2.29751738393405
375,7.9375,2.97261357189232
375,7.945,1.92520449112713
375,7.9525,0.929307794903464
375,7.96,-0.12432011822799
375,7.9675,-1.12193633261772
375,7.975,-2.06320882902078
375,7.9825,-3.08381755605763
375,7.99,2.34571339966091
375,7.9975,1.39823856450364
375,8.005,0.47313176972035
375,8.0125,-0.337608476683135
375,8.02,-1.37558211534295
375,8.0275,-2.30891183345316
375,8.035,3.08005263420568
375,8.0425,2.06558262813417
375,8.05,1.20661594429321
375,8.0575,0.341556909319283
375,8.065,-0.641025415787491
375,8.0725,-1.49657277441357
375,8.08,-2.4205403541431
375,8.0875,2.81957178855029
375,8.095,1.90611058657755
375,8.1025,0.979947378088021
375,8.11,-0.0910413827381061
375,8.1175,-0.859279506471865
375,8.125,-1.6276142601982
375,8.1325,-2.66987764534577
375,8.14,3.04975074820385
375,8.1475,2.15789891596724
375,8.155,1.11682596307767
375,8.1625,0.348288104191331
375,8.17,-0.542954813373975
375,8.1775,-1.60337836355952
375,8.185,-2.48164897533123
375,8.1925,-3.12081551136012
375,8.2,2.17863478200567
375,8.2075,1.49804066355363
375,8.215,0.682334307462301
375,8.2225,-0.378703396828846
375,8.23,-1.19506250546869
375,8.2375,-2.14480897202026
375,8.245,-3.11703390297586
375,8.2525,2.37796050921313
375,8.26,1.49336096737996
375,8.2675,0.627572080993009
375,8.275,-0.269217840825913
375,8.2825,-1.24834917565535
375,8.29,-2.25333127806731
375,8.2975,3.00718828183938
375,8.305,1.98136990137573
375,8.3125,0.918111501255665
375,8.32,-0.112576879062028
375,8.3275,-1.11272159864609
375,8.335,-2.1461839163095
375,8.3425,-3.12085827892032
375,8.35,2.26064951061865
375,8.3575,1.34708373805104
375,8.365,0.424677279108348
375,8.3725,-0.422072318271475
375,8.38,-1.32776731326157
375,8.3875,-2.25248992533399
375,8.395,-3.12679212677056
375,8.4025,2.22475093855596
375,8.41,1.30100698267722
375,8.4175,0.450070370008135
375,8.425,-0.441050160030322
375,8.4325,-1.42809704257019
375,8.44,-2.36966333225802
375,8.4475,2.93154495397374
375,8.455,1.86988826961862
375,8.4625,0.870754030991638
375,8.47,-0.109260132567604
375,8.4775,-1.17428902070622
375,8.485,-2.13666240058417
375,8.4925,-3.01872146835986
375,8.5,2.30707422216696
375,8.5075,1.57277159661209
375,8.515,0.753269842099637
375,8.5225,-0.127277731241287
375,8.53,-1.00887330142874
375,8.5375,-1.91660651073899
375,8.545,-2.89994248421597
375,8.5525,2.37212115343916
375,8.56,1.44189122733066
375,8.5675,0.481524888149296
375,8.575,-0.0594239575191313
375,8.5825,-0.90835668220501
375,8.59,-1.32978240196215
375,8.5975,-2.13484528294811
375,8.605,3.04674615088172
375,8.6125,2.47353703826385
375,8.62,1.38566868659368
375,8.6275,0.352030396067787
375,8.635,-0.403977004564131
375,8.6425,-1.42675467066071
375,8.65,-2.42951403320799
375,8.6575,2.91257486818527
375,8.665,1.91795779257792
375,8.6725,0.858373243931427
375,8.68,-0.118716207109557
375,8.6875,-1.04373643170613
375,8.695,-2.09494143388671
375,8.7025,-2.99610938124851
375,8.71,2.41114076795615
375,8.7175,1.37933067834284
375,8.725,0.546347625713148
375,8.7325,-0.363389799410749
375,8.74,-1.33432904145195
375,8.7475,-2.16871211537384
375,8.755,-3.1045955093754
375,8.7625,2.17973669572134
375,8.77,1.229142716051
375,8.7775,0.39387107372975
375,8.785,-0.589524590838303
375,8.7925,-1.53878931619116
375,8.8,-2.34067578782577
375,8.8075,2.94026880409371
375,8.815,1.98008397331987
375,8.8225,1.04415129042548
375,8.83,0.0557811712952668
375,8.8375,-0.943055208444544
375,8.845,-2.01921791873969
375,8.8525,-2.92601628296425
375,8.86,2.44718015277628
375,8.8675,1.42365305687359
375,8.875,0.729095032931518
375,8.8825,-0.095164625851795
375,8.89,-1.0393497462269
375,8.8975,-1.90796490428378
375,8.905,-2.81839726658767
375,8.9125,2.499668759071
375,8.92,1.49403424925978
375,8.9275,0.694501374069638
375,8.935,-0.0247046067797663
375,8.9425,-0.894192908260863
375,8.95,-1.59241715409256
375,8.9575,-2.35470899020521
375,8.965,2.97814035058164
375,8.9725,2.06580176165532
375,8.98,1.15325133232326
375,8.9875,0.172274597742214
375,8.995,-0.83149971834295
375,9.0025,-1.6900727288931
375,9.01,-2.56897115485692
375,9.0175,2.74684696670261
375,9.025,1.92561541349866
375,9.0325,0.999892435013368
375,9.04,0.0439801466714005
375,9.0475,-0.87567910869998
375,9.055,-1.88678290126196
375,9.0625,-2.82900951240331
375,9.07,2.49198634896132
375,9.0775,1.47653882712758
375,9.085,0.510386735986993
375,9.0925,-0.463378472334773
375,9.1,-1.47242542905589
375,9.1075,-2.40351696975639
375,9.115,3.00378116189841
375,9.1225,2.06032091048091
375,9.13,1.20340409300565
375,9.1375,0.348989321511902
375,9.145,-0.551723696280663
375,9.1525,-1.38970437391508
375,9.16,-2.25908102425617
375,9.1675,3.08693351662547
375,9.175,2.18249173757707
375,9.1825,1.20398100226967
375,9.19,0.207495524879397
375,9.1975,-0.698818643149113
375,9.205,-1.69837949396016
375,9.2125,-2.68202244672484
375,9.22,2.66354259366564
375,9.2275,1.6992935553801
375,9.235,0.784403739614298
375,9.2425,-0.183049627177485
375,9.25,-1.05913247244947
375,9.2575,-2.02622103614828
375,9.265,-3.04643361485839
375,9.2725,2.44332031665004
375,9.28,1.43716697573137
375,9.2875,0.445475218096372
375,9.295,-0.375007072204041
375,9.3025,-1.40003554706431
375,9.31,-2.23219580132614
375,9.3175,-2.95387697222946
375,9.325,2.49202860418194
375,9.3325,1.63840135832837
375,9.34,0.654302338873216
375,9.3475,-0.279227505910027
375,9.355,-1.27413411893896
375,9.3625,-2.19685255274412
375,9.37,-3.06325524812615
375,9.3775,2.25237084064925
375,9.385,1.45003517251155
375,9.3925,0.565025642398675
375,9.4,-0.280699637505453
375,9.4075,-1.17025834097455
375,9.415,-2.15346531405044
375,9.4225,-3.05083678674058
375,9.43,2.26008278547073
375,9.4375,1.32905764852817
375,9.445,0.479459926181621
375,9.4525,-0.438796015348689
375,9.46,-1.33747832031438
375,9.4675,-2.18939305015173
375,9.475,-3.08051375873471
375,9.4825,2.24970578972402
375,9.49,1.44093386327623
375,9.4975,0.542550986568466
375,9.505,-0.469369312298377
375,9.5125,-1.24383128626078
375,9.52,-2.18025196051951
375,9.5275,-3.10230874576612
375,9.535,2.32366286125195
375,9.5425,1.32952921446733
375,9.55,0.388773497023315
375,9.5575,-0.603815333036123
375,9.565,-1.56662964157262
375,9.5725,-2.56220019552377
375,9.58,2.6676112089001
375,9.5875,1.70613993431651
375,9.595,0.677063201406996
375,9.6025,-0.332535495045288
375,9.61,-1.24415492014713
375,9.6175,-2.22569082124011
375,9.625,3.08427134955631
375,9.6325,2.12980805966504
375,9.64,1.12408264627623
375,9.6475,0.105084119003485
375,9.655,-0.853967656190496
375,9.6625,-1.77368294740772
375,9.67,-2.73380732006261
375,9.6775,2.66407953124238
375,9.685,1.89317997657546
375,9.6925,0.998449355216906
375,9.7,0.178651142074993
