Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
535,465,315,4,-1.39196977728649
535,465,315,4.0075,-2.30025383870281
535,465,315,4.015,2.9399716187145
535,465,315,4.0225,1.95773230911608
535,465,315,4.03,0.923071864652086
535,465,315,4.0375,0.00371188672736163
535,465,315,4.045,-0.917529062160188
535,465,315,4.0525,-1.94114450945247
535,465,315,4.06,-2.72025576666066
535,465,315,4.0675,2.67015789526753
535,465,315,4.075,1.69078254875668
535,465,315,4.0825,0.827262719012713
535,465,315,4.09,-0.354140131149199
535,465,315,4.0975,-1.12764335897438
535,465,315,4.105,-2.19575561623388
535,465,315,4.1125,3.00528630398047
535,465,315,4.12,2.17136213607172
535,465,315,4.1275,1.16438130962096
535,465,315,4.135,0.202735490972176
535,465,315,4.1425,-0.618920498833007
535,465,315,4.15,-1.6455090815992
535,465,315,4.1575,-2.34955374611936
535,465,315,4.165,3.03913939738075
535,465,315,4.1725,2.27960442252425
535,465,315,4.18,1.31489898337304
535,465,315,4.1875,0.616205806990704
535,465,315,4.195,-0.133433350578044
535,465,315,4.2025,-1.52543403698564
535,465,315,4.21,-2.36758360059024
535,465,315,4.2175,-2.67808018966228
535,465,315,4.225,2.87905729437985
535,465,315,4.2325,2.3953175901147
535,465,315,4.24,1.5829987446353
535,465,315,4.2475,0.357829152486174
535,465,315,4.255,-0.101149993486623
535,465,315,4.2625,-1.33922576543907
535,465,315,4.27,-2.41694346201237
535,465,315,4.2775,2.95109956446385
535,465,315,4.285,1.90733348067275
535,465,315,4.2925,1.00648042290961
535,465,315,4.3,0.176866154945756
535,465,315,4.3075,-0.735391450224644
535,465,315,4.315,-1.7067371955976
535,465,315,4.3225,-2.67920206398893
535,465,315,4.33,2.62778947796891
535,465,315,4.3375,1.53809072972618
535,465,315,4.345,0.543157995740357
535,465,315,4.3525,-0.448002112736115
535,465,315,4.36,-1.62130565026957
535,465,315,4.3675,-2.68456498782604
535,465,315,4.375,2.54511593973061
535,465,315,4.3825,1.61963691007033
535,465,315,4.39,0.553766668291963
535,465,315,4.3975,-0.423355961571581
535,465,315,4.405,-1.32838276984234
535,465,315,4.4125,-2.34509496623165
535,465,315,4.42,2.89832970972431
535,465,315,4.4275,2.04458737423852
535,465,315,4.435,1.48507397788788
535,465,315,4.4425,0.584990627738094
535,465,315,4.45,-0.584468291333762
535,465,315,4.4575,0.305424839562941
535,465,315,4.465,0.4264234473629
535,465,315,4.4725,-1.71721218078098
535,465,315,4.48,-1.83293171671439
535,465,315,4.4875,3.0219782341904
535,465,315,4.495,2.18563802457808
535,465,315,4.5025,1.3479796639485
535,465,315,4.51,0.241967482078018
535,465,315,4.5175,-0.820043845541426
535,465,315,4.525,-1.92271429826466
535,465,315,4.5325,-2.94658999406695
535,465,315,4.54,2.55824564889053
535,465,315,4.5475,1.57736712069916
535,465,315,4.555,0.565557898804227
535,465,315,4.5625,-0.294909888655342
535,465,315,4.57,-1.22567474247365
535,465,315,4.5775,-2.40712491297548
535,465,315,4.585,2.93618312514649
535,465,315,4.5925,1.88427966262201
535,465,315,4.6,0.789047871125035
535,465,315,4.6075,-0.15605616982071
535,465,315,4.615,-1.25150971510497
535,465,315,4.6225,-2.28364558020828
535,465,315,4.63,2.97307394117641
535,465,315,4.6375,1.98877058291386
535,465,315,4.645,0.808332924583377
535,465,315,4.6525,0.15923181776546
535,465,315,4.66,0.337493960357717
535,465,315,4.6675,-0.262100899947821
535,465,315,4.675,-1.20545274396312
535,465,315,4.6825,-2.07444437031529
535,465,315,4.69,2.89339573918833
535,465,315,4.6975,2.93685895173009
535,465,315,4.705,1.79921033973694
535,465,315,4.7125,1.04125124955433
535,465,315,4.72,0.52381866614456
535,465,315,4.7275,-0.691495259843906
535,465,315,4.735,-1.7461987582381
535,465,315,4.7425,-2.34088277991818
535,465,315,4.75,2.81549247734462
535,465,315,4.7575,1.72744277356477
535,465,315,4.765,0.889958687236246
535,465,315,4.7725,-0.167472344951607
535,465,315,4.78,-1.06663500588965
535,465,315,4.7875,-1.93427019618915
535,465,315,4.795,-3.04640556996217
535,465,315,4.8025,2.22284267871639
535,465,315,4.81,1.31641871929832
535,465,315,4.8175,0.3606332534637
535,465,315,4.825,-0.662764733168838
535,465,315,4.8325,-1.7212375088108
535,465,315,4.84,-2.75818297275576
535,465,315,4.8475,2.43114845958158
535,465,315,4.855,1.45114176464454
535,465,315,4.8625,0.29625744478772
535,465,315,4.87,-0.695930579108216
535,465,315,4.8775,-1.63938484010534
535,465,315,4.885,-2.67848245090921
535,465,315,4.8925,2.44887825479888
535,465,315,4.9,1.41105828833684
535,465,315,4.9075,0.814714981846454
535,465,315,4.915,-0.352776756559476
