Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
535,465,315,4,-1.36035572878104
535,465,315,4.0075,-2.28688370208002
535,465,315,4.015,2.97937635578427
535,465,315,4.0225,1.99389520680067
535,465,315,4.03,1.00583660712432
535,465,315,4.0375,0.0253513217903957
535,465,315,4.045,-0.922729250172299
535,465,315,4.0525,-1.85787131008052
535,465,315,4.06,-2.78705697466336
535,465,315,4.0675,2.64192583809152
535,465,315,4.075,1.80763188763958
535,465,315,4.0825,0.870795338198918
535,465,315,4.09,-0.288252334914158
535,465,315,4.0975,-1.15904354196174
535,465,315,4.105,-2.17580328712636
535,465,315,4.1125,-3.13100654066576
535,465,315,4.12,2.1667081462108
535,465,315,4.1275,1.13688815942725
535,465,315,4.135,0.155112621508341
535,465,315,4.1425,-0.64095603809883
535,465,315,4.15,-1.42493493534871
535,465,315,4.1575,-2.38032046266235
535,465,315,4.165,3.12851486319156
535,465,315,4.1725,2.40076806916125
535,465,315,4.18,1.56103424752293
535,465,315,4.1875,0.769728503080067
535,465,315,4.195,-0.235742586458881
535,465,315,4.2025,-1.01003202470658
535,465,315,4.21,-2.46218891323318
535,465,315,4.2175,-2.82820984291317
535,465,315,4.225,2.99480857597088
535,465,315,4.2325,2.52195997311562
535,465,315,4.24,1.54654083922371
535,465,315,4.2475,0.656532786154658
535,465,315,4.255,-0.26729047395111
535,465,315,4.2625,-1.19788959217835
535,465,315,4.27,-2.30718822941858
535,465,315,4.2775,2.99329443817732
535,465,315,4.285,2.0166234945643
535,465,315,4.2925,1.10091279178299
535,465,315,4.3,0.332617096109778
535,465,315,4.3075,-0.584988292602812
535,465,315,4.315,-1.59916183792274
535,465,315,4.3225,-2.6236426479674
535,465,315,4.33,2.69692414441951
535,465,315,4.3375,1.60064449314738
535,465,315,4.345,0.624548624849064
535,465,315,4.3525,-0.454183407415879
535,465,315,4.36,-1.53866746736275
535,465,315,4.3675,-2.62424292769253
535,465,315,4.375,2.52756660648092
535,465,315,4.3825,1.68013250329144
535,465,315,4.39,0.476389967534066
535,465,315,4.3975,-0.36228406160631
535,465,315,4.405,-1.29369185607523
535,465,315,4.4125,-2.44384493164433
535,465,315,4.42,3.12286237302464
535,465,315,4.4275,2.28522853389548
535,465,315,4.435,1.41340437485945
535,465,315,4.4425,0.719325215655559
535,465,315,4.45,-0.70380657571673
535,465,315,4.4575,0.79518158964615
535,465,315,4.465,0.0531021734860134
535,465,315,4.4725,-1.41966419856363
535,465,315,4.48,-2.23758193178338
535,465,315,4.4875,3.10251316379057
535,465,315,4.495,2.35343169492704
535,465,315,4.5025,1.34971274784903
535,465,315,4.51,0.191534492393497
535,465,315,4.5175,-0.818021259525306
535,465,315,4.525,-1.67431601398756
535,465,315,4.5325,-2.671610990457
535,465,315,4.54,2.55710990129522
535,465,315,4.5475,1.59486944477312
535,465,315,4.555,0.628082230978139
535,465,315,4.5625,-0.177193515942282
535,465,315,4.57,-1.30947550761268
535,465,315,4.5775,-2.23367490371333
535,465,315,4.585,2.93588456550068
535,465,315,4.5925,1.93593323424022
535,465,315,4.6,0.856320277614454
535,465,315,4.6075,-0.245711605124701
535,465,315,4.615,-1.23264148119421
535,465,315,4.6225,-2.27619964260699
