Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,175,315,4,-1.46537930248193
235,175,315,4.0075,-2.45034143634886
235,175,315,4.015,2.89319583406034
235,175,315,4.0225,1.90995825337652
235,175,315,4.03,0.980515757932471
235,175,315,4.0375,0.00989619420155761
235,175,315,4.045,-0.974093642679612
235,175,315,4.0525,-1.84453082066709
235,175,315,4.06,-2.69170376639226
235,175,315,4.0675,2.71987299431953
235,175,315,4.075,1.85954675060168
235,175,315,4.0825,0.905286376934588
235,175,315,4.09,-0.186109257035762
235,175,315,4.0975,-1.03961479217508
235,175,315,4.105,-2.06909377466548
235,175,315,4.1125,-3.01377854787637
235,175,315,4.12,2.45195089663564
235,175,315,4.1275,1.44641772835702
235,175,315,4.135,0.486146478996857
235,175,315,4.1425,-0.265039773717164
235,175,315,4.15,-1.23074212667593
235,175,315,4.1575,-2.13034369208674
235,175,315,4.165,-2.86378438812655
235,175,315,4.1725,2.3779517506888
235,175,315,4.18,1.7586098245426
235,175,315,4.1875,0.90632868803186
235,175,315,4.195,-0.162519429233511
235,175,315,4.2025,-1.06461660668986
235,175,315,4.21,-2.13980725540125
235,175,315,4.2175,-2.76891422047289
235,175,315,4.225,2.70190649159831
235,175,315,4.2325,1.78662341747218
235,175,315,4.24,1.01909979933793
235,175,315,4.2475,0.067825338275339
235,175,315,4.255,-0.628924264430126
235,175,315,4.2625,-1.43072128162305
235,175,315,4.27,-2.42509902409416
235,175,315,4.2775,2.88791554098665
235,175,315,4.285,2.05424152982316
235,175,315,4.2925,1.13982214064951
235,175,315,4.3,0.276852681287571
235,175,315,4.3075,-0.698832046821633
235,175,315,4.315,-1.71332471056595
235,175,315,4.3225,-2.63821046188342
235,175,315,4.33,2.63759541808915
235,175,315,4.3375,1.70191593158141
235,175,315,4.345,0.655417557071492
235,175,315,4.3525,-0.490969241669879
235,175,315,4.36,-1.47233441584842
235,175,315,4.3675,-2.38485298906212
235,175,315,4.375,2.84012001847986
235,175,315,4.3825,1.91168124811631
235,175,315,4.39,0.96615161169931
235,175,315,4.3975,0.0223420953833718
235,175,315,4.405,-1.0555690131294
235,175,315,4.4125,-1.96322563922775
235,175,315,4.42,-2.7055353857751
235,175,315,4.4275,2.68042005625005
235,175,315,4.435,1.84666702530386
235,175,315,4.4425,1.2138275288128
235,175,315,4.45,0.650214138328903
235,175,315,4.4575,-0.116403748698324
235,175,315,4.465,-1.27101028398394
235,175,315,4.4725,-1.86768824456966
235,175,315,4.48,-2.75170655714508
235,175,315,4.4875,2.68126505676831
235,175,315,4.495,1.74015544511015
235,175,315,4.5025,0.807579154517881
235,175,315,4.51,-0.104731660804109
235,175,315,4.5175,-0.83606172472269
235,175,315,4.525,-1.97640157629769
235,175,315,4.5325,-2.83149647577273
235,175,315,4.54,2.45661993669775
235,175,315,4.5475,1.42683040200609
235,175,315,4.555,0.523036690120012
235,175,315,4.5625,-0.257403527182749
235,175,315,4.57,-1.39607956984516
235,175,315,4.5775,-2.41014430146376
235,175,315,4.585,2.91847367694994
235,175,315,4.5925,1.85675289498401
235,175,315,4.6,1.02224876204953
235,175,315,4.6075,-0.0227253842094669
235,175,315,4.615,-1.10992809124144
235,175,315,4.6225,-1.85495689633536
235,175,315,4.63,-2.66906838707934
235,175,315,4.6375,2.7692642549056
235,175,315,4.645,2.2085156352698
235,175,315,4.6525,1.58109539680864
235,175,315,4.66,0.817858376724579
235,175,315,4.6675,-0.247967844849755
235,175,315,4.675,-1.14924412649843
235,175,315,4.6825,-2.05299533910141
235,175,315,4.69,-2.91779022786206
235,175,315,4.6975,2.5038715537953
235,175,315,4.705,1.65814824283802
235,175,315,4.7125,0.536872595314858
235,175,315,4.72,-0.0537860935033268
235,175,315,4.7275,-1.26144312512116
235,175,315,4.735,-2.33468092204677
235,175,315,4.7425,-3.12226293787674
235,175,315,4.75,2.34798129321075
235,175,315,4.7575,1.43566265347115
235,175,315,4.765,0.595865088791772
235,175,315,4.7725,-0.401493444052716
235,175,315,4.78,-1.11830831152789
235,175,315,4.7875,-2.15110745574123
235,175,315,4.795,-3.10536533835921
235,175,315,4.8025,2.07444337391834
235,175,315,4.81,1.27216564043898
235,175,315,4.8175,0.175286698457285
235,175,315,4.825,-0.755072942593427
235,175,315,4.8325,-1.64904376968354
235,175,315,4.84,-2.73274172373174
235,175,315,4.8475,2.60320585526436
235,175,315,4.855,1.56965408141129
235,175,315,4.8625,0.538590237500618
235,175,315,4.87,-0.289220216317106
235,175,315,4.8775,-1.30118786782575
235,175,315,4.885,-2.51821149341884
235,175,315,4.8925,3.03185531984695
235,175,315,4.9,1.77894875116835
235,175,315,4.9075,1.40178939096161
235,175,315,4.915,0.781344819336519
235,175,315,4.9225,-0.182095304615989
235,175,315,4.93,-1.48238663279164
235,175,315,4.9375,-2.3380418669793
235,175,315,4.945,2.5750591514629
235,175,315,4.9525,-2.03295472182522
235,175,315,4.96,0.772372641951583
235,175,315,4.9675,1.85055865197822
235,175,315,4.975,1.24708509911956
235,175,315,4.9825,0.43016366804499
235,175,315,4.99,-0.731597897933753
235,175,315,4.9975,-1.58349600713454
235,175,315,5.005,-2.77977543508699
235,175,315,5.0125,3.01986628767254
235,175,315,5.02,1.76564568438469
235,175,315,5.0275,0.63391895542126
235,175,315,5.035,-0.337360250071094
235,175,315,5.0425,-1.12179612518476
235,175,315,5.05,-2.30029517825643
235,175,315,5.0575,3.0301215315048
235,175,315,5.065,2.3652888314765
235,175,315,5.0725,1.24308350678658
235,175,315,5.08,0.148450389153906
235,175,315,5.0875,-0.792366591003012
235,175,315,5.095,-1.98580396362841
235,175,315,5.1025,-2.85726365938391
235,175,315,5.11,2.45563570226669
235,175,315,5.1175,1.35004893831954
235,175,315,5.125,0.408285304602446
235,175,315,5.1325,-0.573749696963586
235,175,315,5.14,-1.72933954032342
235,175,315,5.1475,-2.47739818043542
235,175,315,5.155,2.53257968723789
235,175,315,5.1625,1.85041087875611
235,175,315,5.17,0.623273238197463
235,175,315,5.1775,-0.358374706792127
235,175,315,5.185,-1.70359694048082
235,175,315,5.1925,-2.79523304040838
235,175,315,5.2,2.09031428134793
235,175,315,5.2075,1.03986469962057
235,175,315,5.215,-0.547728181085114
235,175,315,5.2225,-2.30374566185933
235,175,315,5.23,2.62854074458299
235,175,315,5.2375,1.75453336725335
235,175,315,5.245,0.34153044260868
235,175,315,5.2525,-0.24269009864133
235,175,315,5.26,-1.53588175275826
235,175,315,5.2675,-2.28752800467137
235,175,315,5.275,2.76435080186775
