Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
235,175,315,4,0.00783898919267162
235,175,315,4.0075,0.00778774597798238
235,175,315,4.015,0.00765302191889808
235,175,315,4.0225,0.00794643923796983
235,175,315,4.03,0.00741294046775156
235,175,315,4.0375,0.00735334785469998
235,175,315,4.045,0.00666657507603018
235,175,315,4.0525,0.00595927726937971
235,175,315,4.06,0.00578665670260067
235,175,315,4.0675,0.00550559387823694
235,175,315,4.075,0.00573052210912415
235,175,315,4.0825,0.00658507811362809
235,175,315,4.09,0.0059669745518409
235,175,315,4.0975,0.00552107643197715
235,175,315,4.105,0.0062692392944572
235,175,315,4.1125,0.00497463938727294
235,175,315,4.12,0.00489737244234269
235,175,315,4.1275,0.00467171895322734
235,175,315,4.135,0.00335544237469937
235,175,315,4.1425,0.00321658667816654
235,175,315,4.15,0.00314024806875372
235,175,315,4.1575,0.00247643816312219
235,175,315,4.165,0.00221933466018287
235,175,315,4.1725,0.00181569615521247
235,175,315,4.18,0.00177670498444345
235,175,315,4.1875,0.00264175993820767
235,175,315,4.195,0.0019116586434262
235,175,315,4.2025,0.00232960931050713
235,175,315,4.21,0.0018025193201637
235,175,315,4.2175,0.00117092919866041
235,175,315,4.225,0.00181176483164776
235,175,315,4.2325,0.00236361695751647
235,175,315,4.24,0.00224616818255501
235,175,315,4.2475,0.0028990721685977
235,175,315,4.255,0.00293740223343951
235,175,315,4.2625,0.00368839735192349
235,175,315,4.27,0.00391133032696205
235,175,315,4.2775,0.00421335370616904
235,175,315,4.285,0.00428028256266947
235,175,315,4.2925,0.00367475220748315
235,175,315,4.3,0.00394522944096567
235,175,315,4.3075,0.00438807218143759
235,175,315,4.315,0.00527252292626364
235,175,315,4.3225,0.00544068711715693
235,175,315,4.33,0.00561037430759486
235,175,315,4.3375,0.00670149400942581
235,175,315,4.345,0.0061942051263279
235,175,315,4.3525,0.00618593406891806
235,175,315,4.36,0.00645078279575489
235,175,315,4.3675,0.00561595562458531
235,175,315,4.375,0.0050764285692427
235,175,315,4.3825,0.00455880623465142
235,175,315,4.39,0.00423001691123401
235,175,315,4.3975,0.00315335834113577
235,175,315,4.405,0.00285610330515023
235,175,315,4.4125,0.00242700433143055
235,175,315,4.42,0.0022173022027658
235,175,315,4.4275,0.00137376948752465
235,175,315,4.435,0.00122577813868531
235,175,315,4.4425,0.00100581886392389
235,175,315,4.45,0.000496075965261464
235,175,315,4.4575,0.000178507253076945
235,175,315,4.465,0.000451453746384938
235,175,315,4.4725,0.00129621652254339
235,175,315,4.48,0.00140800456810177
