Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,175,315,4,-1.53448206073771
235,175,315,4.0075,-2.51354490018282
235,175,315,4.015,2.78874836239426
235,175,315,4.0225,1.81130813589804
235,175,315,4.03,0.804713087061104
235,175,315,4.0375,-0.0682238391864799
235,175,315,4.045,-1.05101629745232
235,175,315,4.0525,-1.98488297537713
235,175,315,4.06,-2.79771093358961
235,175,315,4.0675,2.54460492445462
235,175,315,4.075,1.71556767699706
235,175,315,4.0825,0.777530250380332
235,175,315,4.09,-0.28927381785094
235,175,315,4.0975,-1.18611530280827
235,175,315,4.105,-2.08462809970564
235,175,315,4.1125,-3.1410341198068
235,175,315,4.12,2.33377512602769
235,175,315,4.1275,1.30117921235622
235,175,315,4.135,0.441269082467335
235,175,315,4.1425,-0.328188752603488
235,175,315,4.15,-1.36046150024393
235,175,315,4.1575,-2.20147454691971
235,175,315,4.165,-3.07688416607014
235,175,315,4.1725,2.39083171124614
235,175,315,4.18,1.62612784164989
235,175,315,4.1875,0.825871529790198
235,175,315,4.195,-0.254473873175268
235,175,315,4.2025,-0.995054904649235
235,175,315,4.21,-2.18882608068336
235,175,315,4.2175,-2.68172956397746
235,175,315,4.225,2.57469139288305
235,175,315,4.2325,1.68168301379529
235,175,315,4.24,1.06293388175591
235,175,315,4.2475,-0.0382231130470303
235,175,315,4.255,-0.814361209982802
235,175,315,4.2625,-1.65039547196006
235,175,315,4.27,-2.51559157723415
235,175,315,4.2775,2.78660484817019
235,175,315,4.285,1.8490436070061
235,175,315,4.2925,0.961096240013723
235,175,315,4.3,0.0184194705709298
235,175,315,4.3075,-0.703486508487984
235,175,315,4.315,-1.85034512220781
235,175,315,4.3225,-2.74373612874101
235,175,315,4.33,2.45458501375859
235,175,315,4.3375,1.51942174690187
235,175,315,4.345,0.465112245026112
235,175,315,4.3525,-0.523154591065911
235,175,315,4.36,-1.54831958715138
235,175,315,4.3675,-2.5716068692053
235,175,315,4.375,2.7815379983767
235,175,315,4.3825,1.78466540101961
235,175,315,4.39,0.860278943923828
235,175,315,4.3975,-0.161960483841638
235,175,315,4.405,-1.15763706740512
235,175,315,4.4125,-2.12558766628328
235,175,315,4.42,-2.80322442192285
235,175,315,4.4275,2.61022092044899
235,175,315,4.435,2.08566718101177
235,175,315,4.4425,0.900647116547738
235,175,315,4.45,0.412081809581198
235,175,315,4.4575,-0.144557608864118
235,175,315,4.465,-1.27639317850171
235,175,315,4.4725,-2.03316345174954
235,175,315,4.48,-2.95711056267542
235,175,315,4.4875,2.44502668871992
235,175,315,4.495,1.43411888291939
235,175,315,4.5025,0.914363937583474
235,175,315,4.51,-0.350331342110884
235,175,315,4.5175,-1.07109811332867
235,175,315,4.525,-2.17489573110822
235,175,315,4.5325,-3.12729719417482
235,175,315,4.54,2.26473095883259
235,175,315,4.5475,1.33717227715925
235,175,315,4.555,0.429766719012462
235,175,315,4.5625,-0.508626568789171
235,175,315,4.57,-1.43049488618476
235,175,315,4.5775,-2.4392428937946
235,175,315,4.585,2.83572767623447
235,175,315,4.5925,1.84585082729305
235,175,315,4.6,0.753389293787991
235,175,315,4.6075,-0.123363738871829
235,175,315,4.615,-1.18463620976685
235,175,315,4.6225,-2.09506043418037
235,175,315,4.63,-2.79794867712569
235,175,315,4.6375,2.85351609074546
235,175,315,4.645,2.00944218428895
235,175,315,4.6525,1.33821192416512
235,175,315,4.66,0.691179159736729
235,175,315,4.6675,0.168451151338907
235,175,315,4.675,-1.30579899620463
235,175,315,4.6825,-1.9880015247816
235,175,315,4.69,-3.05961245904879
235,175,315,4.6975,2.28360391236594
235,175,315,4.705,1.58388030498535
235,175,315,4.7125,0.66976894515424
