Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
535,465,315,4,0.00778595017640882
535,465,315,4.0075,0.00833647176972559
535,465,315,4.015,0.00808802601806912
535,465,315,4.0225,0.00805756553936231
535,465,315,4.03,0.00715051958954718
535,465,315,4.0375,0.00761404538328007
535,465,315,4.045,0.00707561958848672
535,465,315,4.0525,0.00686536631307158
535,465,315,4.06,0.00555192637259583
535,465,315,4.0675,0.00581005415969131
535,465,315,4.075,0.0062453555659599
535,465,315,4.0825,0.00667842893919669
535,465,315,4.09,0.00607889910099704
535,465,315,4.0975,0.00562629414790351
535,465,315,4.105,0.00607889993620473
535,465,315,4.1125,0.00541448579364773
535,465,315,4.12,0.00458615386918449
535,465,315,4.1275,0.00472995566459609
535,465,315,4.135,0.00371546489303764
535,465,315,4.1425,0.00300420238770879
535,465,315,4.15,0.00289465925222844
535,465,315,4.1575,0.00257457898597135
535,465,315,4.165,0.00207852667421258
535,465,315,4.1725,0.00215420417978935
535,465,315,4.18,0.00164205606635646
535,465,315,4.1875,0.00255505841086679
535,465,315,4.195,0.00227575846453562
535,465,315,4.2025,0.00269192323671787
535,465,315,4.21,0.00185695876262177
535,465,315,4.2175,0.00091390570170172
535,465,315,4.225,0.00170111704927418
535,465,315,4.2325,0.00189158015606338
535,465,315,4.24,0.00294629596205586
535,465,315,4.2475,0.00262610818643744
535,465,315,4.255,0.00292288859099547
535,465,315,4.2625,0.00412569141722153
535,465,315,4.27,0.00412203593329859
535,465,315,4.2775,0.00412738052571076
535,465,315,4.285,0.00388330965718615
535,465,315,4.2925,0.0040754186991168
535,465,315,4.3,0.0043640386914008
535,465,315,4.3075,0.00494585274875149
535,465,315,4.315,0.00554383676515626
535,465,315,4.3225,0.00575453294410373
535,465,315,4.33,0.00596908030931088
535,465,315,4.3375,0.00630660741561638
535,465,315,4.345,0.00755842702639681
535,465,315,4.3525,0.00632196871567523
535,465,315,4.36,0.00673980665622769
535,465,315,4.3675,0.00610704126895004
535,465,315,4.375,0.00544064274216867
535,465,315,4.3825,0.0047808541113818
535,465,315,4.39,0.00396162126488292
535,465,315,4.3975,0.0032038495512466
535,465,315,4.405,0.00343050570611109
535,465,315,4.4125,0.00281540372284856
535,465,315,4.42,0.00222515457540222
535,465,315,4.4275,0.00132260868534864
535,465,315,4.435,0.000777081910504343
535,465,315,4.4425,0.000639056966073453
535,465,315,4.45,0.000382306571085724
535,465,315,4.4575,0.000599363213622999
535,465,315,4.465,0.000754146234763797
535,465,315,4.4725,0.000516711137415685
535,465,315,4.48,0.00153709947685937
535,465,315,4.4875,0.00183338095137124
535,465,315,4.495,0.00216526979717234
535,465,315,4.5025,0.00277932539164984
535,465,315,4.51,0.0030064388832673
535,465,315,4.5175,0.00320868525791736
535,465,315,4.525,0.00351560762271265
535,465,315,4.5325,0.00325435002640225
535,465,315,4.54,0.00347647129748429
535,465,315,4.5475,0.00400499329705924
535,465,315,4.555,0.00361037774251729
535,465,315,4.5625,0.00388506610262177
535,465,315,4.57,0.00423625333153518
535,465,315,4.5775,0.00458220222947715
535,465,315,4.585,0.00420428942921015
535,465,315,4.5925,0.00432717843928353
535,465,315,4.6,0.00410774834503314
535,465,315,4.6075,0.00408279905294086
535,465,315,4.615,0.00294176859958726
535,465,315,4.6225,0.00267381294090584
535,465,315,4.63,0.00217067417156247
535,465,315,4.6375,0.00172689221915976
535,465,315,4.645,0.0012458943724141
535,465,315,4.6525,0.00109084283063828
535,465,315,4.66,0.000306823996866346
535,465,315,4.6675,0.000612671841386456
535,465,315,4.675,0.000728759710038068
535,465,315,4.6825,0.00110463591960861
535,465,315,4.69,0.000507009624644874
535,465,315,4.6975,0.000909490762242521
535,465,315,4.705,0.00102508444489195
535,465,315,4.7125,0.00132508466972165
535,465,315,4.72,0.00138475681779389
535,465,315,4.7275,0.00166037955876815
535,465,315,4.735,0.00149977720571997
535,465,315,4.7425,0.00176595110406946
535,465,315,4.75,0.00241584650047871
535,465,315,4.7575,0.00245904666125617
