Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
535,465,315,4,0.00776115327267129
535,465,315,4.0075,0.00812176061344766
535,465,315,4.015,0.00811403558117911
535,465,315,4.0225,0.00804800643859034
535,465,315,4.03,0.00757041195444546
535,465,315,4.0375,0.00739111903663659
535,465,315,4.045,0.00692935191423539
535,465,315,4.0525,0.00580073093495629
535,465,315,4.06,0.00614012922521572
535,465,315,4.0675,0.00604036596293915
535,465,315,4.075,0.00626153734765211
535,465,315,4.0825,0.00645542459948935
535,465,315,4.09,0.00616857983242811
535,465,315,4.0975,0.00579532495634242
535,465,315,4.105,0.00571977441801686
535,465,315,4.1125,0.00503981276810149
535,465,315,4.12,0.00500278182994146
535,465,315,4.1275,0.00463627783387948
535,465,315,4.135,0.0038539632538874
535,465,315,4.1425,0.00366373709280831
535,465,315,4.15,0.00303219296947261
535,465,315,4.1575,0.00270506754486864
535,465,315,4.165,0.00245350123774733
535,465,315,4.1725,0.00211391252087812
535,465,315,4.18,0.00228101572551358
535,465,315,4.1875,0.00246341549301959
535,465,315,4.195,0.00205390238230184
535,465,315,4.2025,0.00217166999172845
535,465,315,4.21,0.00159133892526195
535,465,315,4.2175,0.000836274339774741
535,465,315,4.225,0.00168485680550303
535,465,315,4.2325,0.00213460776463371
535,465,315,4.24,0.00270162996265708
535,465,315,4.2475,0.00272587610967854
535,465,315,4.255,0.00304614323847857
535,465,315,4.2625,0.00312112099574718
535,465,315,4.27,0.00427036692023097
535,465,315,4.2775,0.0039569876530785
535,465,315,4.285,0.00439826863728127
535,465,315,4.2925,0.00414797252272213
535,465,315,4.3,0.00454785257969177
535,465,315,4.3075,0.00468669708776335
535,465,315,4.315,0.00522356766989765
535,465,315,4.3225,0.00563068615150786
535,465,315,4.33,0.00589761466669477
535,465,315,4.3375,0.00626557255599584
535,465,315,4.345,0.00645980731603843
535,465,315,4.3525,0.00658784464952853
535,465,315,4.36,0.00635004999902024
535,465,315,4.3675,0.00626242262115342
535,465,315,4.375,0.0052446827643594
535,465,315,4.3825,0.00466273738181472
535,465,315,4.39,0.00400783125487695
535,465,315,4.3975,0.00353491405467414
535,465,315,4.405,0.00378099047938738
535,465,315,4.4125,0.00257529610050508
535,465,315,4.42,0.00240674544079762
535,465,315,4.4275,0.00163801090619077
535,465,315,4.435,0.00175191211688388
535,465,315,4.4425,0.00118347261068026
535,465,315,4.45,0.000785007831645019
535,465,315,4.4575,0.000142533359685312
535,465,315,4.465,0.000692259542390398
535,465,315,4.4725,0.000841453153130104
535,465,315,4.48,0.00162252043536336
535,465,315,4.4875,0.00203404140703502
535,465,315,4.495,0.00244153732176888
535,465,315,4.5025,0.00278269063815094
535,465,315,4.51,0.0030921444681891
535,465,315,4.5175,0.00371859284282359
535,465,315,4.525,0.00329116005876356
535,465,315,4.5325,0.00325755709091518
535,465,315,4.54,0.00353830146197067
535,465,315,4.5475,0.00357194111017905
535,465,315,4.555,0.00342450979292548
535,465,315,4.5625,0.00404778127680919
535,465,315,4.57,0.00381313793448107
535,465,315,4.5775,0.00444132025819906
535,465,315,4.585,0.00441192023561242
535,465,315,4.5925,0.00389119497572398
535,465,315,4.6,0.00411418427132153
535,465,315,4.6075,0.00402710061775509
535,465,315,4.615,0.00335189571147882
535,465,315,4.6225,0.00287554859590681
535,465,315,4.63,0.00255296212815621
535,465,315,4.6375,0.0015914331612804
535,465,315,4.645,0.00149135440978878
535,465,315,4.6525,0.000972147455703248
535,465,315,4.66,0.000148833260485062
535,465,315,4.6675,0.000751219756701767
535,465,315,4.675,0.000769891469059578
535,465,315,4.6825,0.000663920861909065
535,465,315,4.69,0.000413280741463206
535,465,315,4.6975,0.000583253695459497
535,465,315,4.705,0.00133939956086965
535,465,315,4.7125,0.000929873951718713
535,465,315,4.72,0.00113938508444575
535,465,315,4.7275,0.00191136979970828
535,465,315,4.735,0.00130908922646614
535,465,315,4.7425,0.00177765403581252
535,465,315,4.75,0.00219349612210264
535,465,315,4.7575,0.00241896500215775
535,465,315,4.765,0.00335565111364215
535,465,315,4.7725,0.00290250867214069
535,465,315,4.78,0.00291008207206967
535,465,315,4.7875,0.00291545780754125
535,465,315,4.795,0.00319536137688089
535,465,315,4.8025,0.00349528728926536
535,465,315,4.81,0.00330551516112546
535,465,315,4.8175,0.0037031142520029
535,465,315,4.825,0.00347567888582419
535,465,315,4.8325,0.00356184607080361
535,465,315,4.84,0.00387788363082282
535,465,315,4.8475,0.00383435005525944
535,465,315,4.855,0.00386464520344918
535,465,315,4.8625,0.00343999537629442
535,465,315,4.87,0.00293711031298958
535,465,315,4.8775,0.00292992426658359
535,465,315,4.885,0.00267813367604599
535,465,315,4.8925,0.00256332227076382
535,465,315,4.9,0.00184403308920289
535,465,315,4.9075,0.00132659881090201
535,465,315,4.915,0.00132202695451253
535,465,315,4.9225,0.0014984329538746
535,465,315,4.93,0.00108167499418904
535,465,315,4.9375,0.00105624021827604
535,465,315,4.945,0.000725283970519288
535,465,315,4.9525,0.000900788054858428
535,465,315,4.96,0.000822602282630344
535,465,315,4.9675,0.000876017391403022
535,465,315,4.975,0.00103003691328909
535,465,315,4.9825,0.00125461930879617
535,465,315,4.99,0.00196259589705244
535,465,315,4.9975,0.00215732490154242
535,465,315,5.005,0.00253654343609677
535,465,315,5.0125,0.00235735628008566
535,465,315,5.02,0.00272503063172211
535,465,315,5.0275,0.00299626294372678
535,465,315,5.035,0.00296559269274826
535,465,315,5.0425,0.00287204008715706
535,465,315,5.05,0.00327821705205733
535,465,315,5.0575,0.00352982843311988
535,465,315,5.065,0.00314215383381311
535,465,315,5.0725,0.0035020086513642
535,465,315,5.08,0.00341377459425623
535,465,315,5.0875,0.0035009155456165
535,465,315,5.095,0.00312861890247834
535,465,315,5.1025,0.00358786870285374
535,465,315,5.11,0.00341292585299431
535,465,315,5.1175,0.00238460102409261
535,465,315,5.125,0.00266456418010023
535,465,315,5.1325,0.00277599905100573
535,465,315,5.14,0.00183847275071757
535,465,315,5.1475,0.00201829698255686
