Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
235,175,315,4,0.00855994960921209
235,175,315,4.0075,0.00812913116839463
235,175,315,4.015,0.00801846675168309
235,175,315,4.0225,0.00843083208503379
235,175,315,4.03,0.00756400697499268
235,175,315,4.0375,0.00710748332534021
235,175,315,4.045,0.00674752563034494
235,175,315,4.0525,0.00669529404450715
235,175,315,4.06,0.00592766975797073
235,175,315,4.0675,0.0058435761341977
235,175,315,4.075,0.00547254995405987
235,175,315,4.0825,0.00635278205484397
235,175,315,4.09,0.0062317425058655
235,175,315,4.0975,0.00607170320736824
235,175,315,4.105,0.00611153478974074
235,175,315,4.1125,0.00550666026061758
235,175,315,4.12,0.00458677720082385
235,175,315,4.1275,0.00477775624201091
235,175,315,4.135,0.00368459126545901
235,175,315,4.1425,0.00334510253774854
235,175,315,4.15,0.00303084046594752
235,175,315,4.1575,0.00295272952270194
235,175,315,4.165,0.00228609707736443
235,175,315,4.1725,0.00204664297582517
235,175,315,4.18,0.00163481885742843
235,175,315,4.1875,0.00260490814285261
235,175,315,4.195,0.00241043023470668
235,175,315,4.2025,0.00292377481802128
235,175,315,4.21,0.00150392495164177
235,175,315,4.2175,0.000686282221962586
235,175,315,4.225,0.00239042188972457
235,175,315,4.2325,0.00147274997328632
235,175,315,4.24,0.00305237433132346
235,175,315,4.2475,0.00276580056018937
235,175,315,4.255,0.00323464245453305
235,175,315,4.2625,0.00348033371706793
235,175,315,4.27,0.00362251922175235
235,175,315,4.2775,0.00400512559147137
235,175,315,4.285,0.00448008320809905
235,175,315,4.2925,0.00445844808209764
235,175,315,4.3,0.00455791188208105
235,175,315,4.3075,0.00480821074940178
235,175,315,4.315,0.00569391040548929
235,175,315,4.3225,0.0056471536533575
235,175,315,4.33,0.00607456551473258
235,175,315,4.3375,0.006631408135922
235,175,315,4.345,0.00687647970126646
235,175,315,4.3525,0.00694152983586333
235,175,315,4.36,0.00648251559672827
235,175,315,4.3675,0.00588790115814376
235,175,315,4.375,0.00524808265835787
235,175,315,4.3825,0.00473807504044784
235,175,315,4.39,0.00412213712390717
235,175,315,4.3975,0.0036748159336218
235,175,315,4.405,0.00346646988672503
235,175,315,4.4125,0.00270565373014328
235,175,315,4.42,0.00241046622713465
235,175,315,4.4275,0.00137867635299671
235,175,315,4.435,0.00145353216961304
235,175,315,4.4425,0.0008332269904358
235,175,315,4.45,0.000180788859949203
235,175,315,4.4575,7.9865499010967e-05
235,175,315,4.465,0.000465727236740196
235,175,315,4.4725,0.000717763120730133
235,175,315,4.48,0.00162389886150257
235,175,315,4.4875,0.00192623519345815
235,175,315,4.495,0.002133994074062
235,175,315,4.5025,0.00325875815992031
235,175,315,4.51,0.00384932546168694
235,175,315,4.5175,0.00350280030372932
235,175,315,4.525,0.0037610180819345
235,175,315,4.5325,0.00323027205642371
235,175,315,4.54,0.00342005866260036
235,175,315,4.5475,0.00354877337328389
235,175,315,4.555,0.00343606185296536
235,175,315,4.5625,0.00436194908897658
235,175,315,4.57,0.00443908773662398
235,175,315,4.5775,0.00436433198386889
235,175,315,4.585,0.00403816610906869
235,175,315,4.5925,0.00460669928831328
235,175,315,4.6,0.00408054796461997
235,175,315,4.6075,0.0036622907577705
235,175,315,4.615,0.0037445204571384
235,175,315,4.6225,0.00232228084744389
235,175,315,4.63,0.00240478637251171
235,175,315,4.6375,0.00228594853912246
235,175,315,4.645,0.00147263692210779
235,175,315,4.6525,0.00105253394316409
235,175,315,4.66,0.000583498318568925
235,175,315,4.6675,0.000609783539906313
235,175,315,4.675,0.000299390080119551
235,175,315,4.6825,0.000948348646858109
235,175,315,4.69,0.000592538492395851
235,175,315,4.6975,0.000973104796241353
