Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,175,315,4,-1.26553844404065
235,175,315,4.0075,-2.30077172030434
235,175,315,4.015,3.01259845977379
235,175,315,4.0225,2.02769295443651
235,175,315,4.03,1.03619087474623
235,175,315,4.0375,0.0891881303644969
235,175,315,4.045,-0.948385411526752
235,175,315,4.0525,-1.86407396506772
235,175,315,4.06,-2.66674025636035
235,175,315,4.0675,2.62163094344763
235,175,315,4.075,1.83572479000729
235,175,315,4.0825,0.852804140651211
235,175,315,4.09,-0.260228540120454
235,175,315,4.0975,-1.09583499646195
235,175,315,4.105,-2.12394648582232
235,175,315,4.1125,3.1308213035956
235,175,315,4.12,2.22786696256881
235,175,315,4.1275,1.14150529781461
235,175,315,4.135,0.302445203504823
235,175,315,4.1425,-0.632555327596047
235,175,315,4.15,-1.41521269578739
235,175,315,4.1575,-2.40376850328465
235,175,315,4.165,-3.01674922140143
235,175,315,4.1725,2.23235433336381
235,175,315,4.18,1.54929623879973
235,175,315,4.1875,0.708201175948035
235,175,315,4.195,-0.388051715202232
235,175,315,4.2025,-1.02240132653783
235,175,315,4.21,-2.27884265196556
235,175,315,4.2175,-2.14639935758577
235,175,315,4.225,-3.01234413292162
235,175,315,4.2325,2.34993151887621
235,175,315,4.24,1.42517161163524
235,175,315,4.2475,0.347171980796091
235,175,315,4.255,-0.270263803597496
235,175,315,4.2625,-1.25292594002629
235,175,315,4.27,-2.3204119505452
235,175,315,4.2775,3.08822977263482
235,175,315,4.285,1.96635327801728
235,175,315,4.2925,1.20092216233449
235,175,315,4.3,0.321271977427646
235,175,315,4.3075,-0.634003455848261
235,175,315,4.315,-1.64091403997027
235,175,315,4.3225,-2.6727821302162
235,175,315,4.33,2.60121773801068
235,175,315,4.3375,1.59485725503809
235,175,315,4.345,0.559603056812774
235,175,315,4.3525,-0.476067310422855
235,175,315,4.36,-1.57210971151964
235,175,315,4.3675,-2.62162638621529
235,175,315,4.375,2.66785618637059
235,175,315,4.3825,1.69848428992342
235,175,315,4.39,0.51635036770885
235,175,315,4.3975,-0.296570854028968
235,175,315,4.405,-1.25456719945416
235,175,315,4.4125,-2.30315967437817
235,175,315,4.42,2.95014296737603
235,175,315,4.4275,2.13946866630249
235,175,315,4.435,1.46304258486289
235,175,315,4.4425,0.431712583734479
235,175,315,4.45,-0.637389284126674
235,175,315,4.4575,-0.357471070279168
235,175,315,4.465,-0.437162517062344
235,175,315,4.4725,-1.67307262056406
235,175,315,4.48,-2.05534381609919
235,175,315,4.4875,-2.94084267203935
235,175,315,4.495,2.26167405750612
235,175,315,4.5025,1.32797450647851
235,175,315,4.51,0.272343089820682
235,175,315,4.5175,-0.716182960005627
235,175,315,4.525,-1.77210712342738
235,175,315,4.5325,-2.86206644693279
235,175,315,4.54,2.50237226144527
235,175,315,4.5475,1.66746137182685
235,175,315,4.555,0.892114384861298
235,175,315,4.5625,-0.223477041745643
235,175,315,4.57,-1.21488555725989
235,175,315,4.5775,-2.23330213773043
235,175,315,4.585,2.98696701893302
235,175,315,4.5925,1.9659378164782
235,175,315,4.6,0.931057511046226
