Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
235,325,315,4,0.00833173822841671
235,325,315,4.0075,0.00765249366364223
235,325,315,4.015,0.00759404086003377
235,325,315,4.0225,0.00796400422901102
235,325,315,4.03,0.00721190423223308
235,325,315,4.0375,0.00716458182513847
235,325,315,4.045,0.00643781143968132
235,325,315,4.0525,0.0057779806984523
235,325,315,4.06,0.00578839951284785
235,325,315,4.0675,0.00564879172233211
235,325,315,4.075,0.00607895779281537
235,325,315,4.0825,0.00595659498242205
235,325,315,4.09,0.00615918069317412
235,325,315,4.0975,0.005813785727058
235,325,315,4.105,0.00546731571740062
235,325,315,4.1125,0.00531845068944335
235,325,315,4.12,0.00495416513145203
235,325,315,4.1275,0.00448490078057648
235,325,315,4.135,0.0036618633762749
235,325,315,4.1425,0.00306289858316194
235,325,315,4.15,0.00288715835339841
235,325,315,4.1575,0.00303698752332028
235,325,315,4.165,0.00249014686812032
235,325,315,4.1725,0.00238671090623841
235,325,315,4.18,0.00164380220197335
235,325,315,4.1875,0.00270255571352615
235,325,315,4.195,0.00241881472365477
235,325,315,4.2025,0.00204003950052951
235,325,315,4.21,0.001720222260419
235,325,315,4.2175,0.00105086350854032
235,325,315,4.225,0.00101585472679816
235,325,315,4.2325,0.0017918314394992
235,325,315,4.24,0.00265422598149729
235,325,315,4.2475,0.00216543165929524
235,325,315,4.255,0.00307830501772627
235,325,315,4.2625,0.00325707673325701
235,325,315,4.27,0.00360991112836191
235,325,315,4.2775,0.00367535363268944
235,325,315,4.285,0.0041666702660878
235,325,315,4.2925,0.0042243147773059
235,325,315,4.3,0.00400645423148749
235,325,315,4.3075,0.00480614940217306
235,325,315,4.315,0.00565324999757098
235,325,315,4.3225,0.00523953405049855
235,325,315,4.33,0.00577339125864559
235,325,315,4.3375,0.0060270956679067
235,325,315,4.345,0.00626949110280425
235,325,315,4.3525,0.00656148185383293
235,325,315,4.36,0.0061826593913613
235,325,315,4.3675,0.00562100443589852
235,325,315,4.375,0.00531579016954784
235,325,315,4.3825,0.00460332076614207
235,325,315,4.39,0.00379870172932142
235,325,315,4.3975,0.00346965482093172
235,325,315,4.405,0.00330172608987151
235,325,315,4.4125,0.00294705792925588
235,325,315,4.42,0.00204574914794487
235,325,315,4.4275,0.00132854134131911
235,325,315,4.435,0.000972231464022798
235,325,315,4.4425,0.00099073087435026
235,325,315,4.45,0.000259538637096359
235,325,315,4.4575,0.000521640711242798
235,325,315,4.465,0.00105440880265921
235,325,315,4.4725,0.00135999205071176
235,325,315,4.48,0.00181439136861439
235,325,315,4.4875,0.0022753281777857
235,325,315,4.495,0.00209605576298442
235,325,315,4.5025,0.00275938740497386
235,325,315,4.51,0.00345562723839667
235,325,315,4.5175,0.00282928129277552
235,325,315,4.525,0.00336464536571255
235,325,315,4.5325,0.00346544640275831
235,325,315,4.54,0.00373708369622998
235,325,315,4.5475,0.0037910057470677
235,325,315,4.555,0.0038242784547493
235,325,315,4.5625,0.00396998152874282
235,325,315,4.57,0.00400783928662839
235,325,315,4.5775,0.00390334362991378
235,325,315,4.585,0.00403289636683715
235,325,315,4.5925,0.00463766287107234
235,325,315,4.6,0.00381947998157275
235,325,315,4.6075,0.00383837733697486
235,325,315,4.615,0.0032400079457245
235,325,315,4.6225,0.00273728627090436
235,325,315,4.63,0.00282843444209116
235,325,315,4.6375,0.00158463426993429
235,325,315,4.645,0.000959484686562858
235,325,315,4.6525,0.00079401690597782
235,325,315,4.66,0.000150899267667043
235,325,315,4.6675,0.00079284981076309
235,325,315,4.675,0.000800277311847848
235,325,315,4.6825,0.000655847816945393
235,325,315,4.69,0.00106819436914168
235,325,315,4.6975,0.000848977779604571
235,325,315,4.705,0.000953908107867016
235,325,315,4.7125,0.00147601792364961
235,325,315,4.72,0.00127931796984536
235,325,315,4.7275,0.00150838511138343
235,325,315,4.735,0.00185716440690684
235,325,315,4.7425,0.00205245397343749
235,325,315,4.75,0.00178457947160037
235,325,315,4.7575,0.00225559355895469
235,325,315,4.765,0.00293623836527057
235,325,315,4.7725,0.00268609879745533
235,325,315,4.78,0.00283138319431735
235,325,315,4.7875,0.00269676123524456
235,325,315,4.795,0.00336803708089448
235,325,315,4.8025,0.00326274117589696
235,325,315,4.81,0.00323127794773045
235,325,315,4.8175,0.00367754896360268
235,325,315,4.825,0.00341769184363883
235,325,315,4.8325,0.00419441798785744
235,325,315,4.84,0.00387618857499733
235,325,315,4.8475,0.00373238417298745
235,325,315,4.855,0.00378798273036161
235,325,315,4.8625,0.00274398757114088
235,325,315,4.87,0.00319268163221447
235,325,315,4.8775,0.00235717419321686
235,325,315,4.885,0.00227641213282701
235,325,315,4.8925,0.0020340892720513
235,325,315,4.9,0.00173685428023927
235,325,315,4.9075,0.00119206611857477
235,325,315,4.915,0.000771431922766637
235,325,315,4.9225,0.000937978599738773
235,325,315,4.93,0.00137006474353887
235,325,315,4.9375,0.00114454347304787
235,325,315,4.945,0.001017498368418
235,325,315,4.9525,0.000790159505519609
235,325,315,4.96,0.00117707692196304
235,325,315,4.9675,0.00106319798805588
235,325,315,4.975,0.000980203795487391
235,325,315,4.9825,0.00182740341712725
235,325,315,4.99,0.0013320340679983
235,325,315,4.9975,0.00218906039311863
235,325,315,5.005,0.00165201283435008
235,325,315,5.0125,0.00253651730473935
235,325,315,5.02,0.00250987361127205
235,325,315,5.0275,0.00292621486892527
235,325,315,5.035,0.00299090993597418
235,325,315,5.0425,0.0033389230192218
235,325,315,5.05,0.00323423982010775
235,325,315,5.0575,0.00329529049763044
235,325,315,5.065,0.00327056439943989
235,325,315,5.0725,0.00307698005205084
235,325,315,5.08,0.00388450955504141
235,325,315,5.0875,0.0036636697087137
235,325,315,5.095,0.00309445353086654
235,325,315,5.1025,0.00300900145831698
235,325,315,5.11,0.00333326089216472
235,325,315,5.1175,0.0027210884732434
235,325,315,5.125,0.00220865242989628
235,325,315,5.1325,0.00182621867694043
235,325,315,5.14,0.00170030227003833
235,325,315,5.1475,0.00218717308770892
235,325,315,5.155,0.00192792759632262
235,325,315,5.1625,0.00175873226633627
235,325,315,5.17,0.00173729020040096
235,325,315,5.1775,0.00231781708966915
235,325,315,5.185,0.00179773495852406
235,325,315,5.1925,0.00186679201860822
235,325,315,5.2,0.00186809090949989
235,325,315,5.2075,0.0016181964424242
235,325,315,5.215,0.00196500371857231
235,325,315,5.2225,0.00225565873665826
235,325,315,5.23,0.00193077238450721
235,325,315,5.2375,0.00216335341255364
235,325,315,5.245,0.00209791826156222
235,325,315,5.2525,0.00209971933326738
235,325,315,5.26,0.00251249186428984
235,325,315,5.2675,0.00284497371945288
235,325,315,5.275,0.00241970110708692
235,325,315,5.2825,0.00274952615561994
235,325,315,5.29,0.00295861648925562
235,325,315,5.2975,0.00288274230856361
235,325,315,5.305,0.00294794022041473
235,325,315,5.3125,0.0025012117938589
235,325,315,5.32,0.00222077692018267
235,325,315,5.3275,0.00252681393641866
235,325,315,5.335,0.00209334113794064
235,325,315,5.3425,0.00159523770896773
235,325,315,5.35,0.00154090644215746
235,325,315,5.3575,0.00199428593287007
235,325,315,5.365,0.00170487665655273
235,325,315,5.3725,0.0018020637831241
235,325,315,5.38,0.00170272196222157
235,325,315,5.3875,0.0018053807033445
235,325,315,5.395,0.00220325064867614
235,325,315,5.4025,0.00178950957513455
235,325,315,5.41,0.00160608904969648
235,325,315,5.4175,0.00159073686523504
235,325,315,5.425,0.00094155789400898
235,325,315,5.4325,0.000961127873619439
235,325,315,5.44,0.000404850156027714
235,325,315,5.4475,0.000373380381118221
235,325,315,5.455,0.000195556731952157
235,325,315,5.4625,0.000211550767390078
235,325,315,5.47,0.000151687162069465
235,325,315,5.4775,0.000821246595833047
235,325,315,5.485,0.00104582318188717
235,325,315,5.4925,0.00108055461651311
235,325,315,5.5,0.000849651176921203
235,325,315,5.5075,0.000530767946558497
235,325,315,5.515,0.00106399511689434
235,325,315,5.5225,0.000987497725929939
235,325,315,5.53,0.00135389331345273
235,325,315,5.5375,0.00147801344010369
235,325,315,5.545,0.00181560335031771
235,325,315,5.5525,0.00195018309563899
235,325,315,5.56,0.00189487755790582
235,325,315,5.5675,0.0019001149036684
235,325,315,5.575,0.00225894851933861
235,325,315,5.5825,0.00232588833925675
235,325,315,5.59,0.00212571617887269
235,325,315,5.5975,0.00255080283575049
235,325,315,5.605,0.00319883766135955
235,325,315,5.6125,0.00285894188360365
235,325,315,5.62,0.00338263465940488
235,325,315,5.6275,0.00326298227702397
235,325,315,5.635,0.0029368158499805
235,325,315,5.6425,0.00281858489941138
235,325,315,5.65,0.0024974036114981
235,325,315,5.6575,0.00184979414134045
235,325,315,5.665,0.00203613130186562
235,325,315,5.6725,0.00136896270209363
235,325,315,5.68,0.000668881838453176
235,325,315,5.6875,0.000641241068713059
235,325,315,5.695,0.000998375359954596
235,325,315,5.7025,0.000535269481640966
235,325,315,5.71,0.00112797998077859
235,325,315,5.7175,0.00132775430603005
235,325,315,5.725,0.00133251790497662
235,325,315,5.7325,0.00132398992260937
235,325,315,5.74,0.00188358989971495
235,325,315,5.7475,0.00193805566871333
235,325,315,5.755,0.00214059722471912
235,325,315,5.7625,0.00191570491178713
235,325,315,5.77,0.00223977161445481
235,325,315,5.7775,0.00217019998719231
235,325,315,5.785,0.00206628371104243
235,325,315,5.7925,0.00228753746173933
235,325,315,5.8,0.00214952549507373
235,325,315,5.8075,0.0026385073819705
235,325,315,5.815,0.00213591816296745
235,325,315,5.8225,0.00200738142865613
235,325,315,5.83,0.00229102210352764
235,325,315,5.8375,0.00196439763830939
235,325,315,5.845,0.00271629851995808
235,325,315,5.8525,0.00247973201362392
235,325,315,5.86,0.00239841601964104
235,325,315,5.8675,0.00263097198474968
235,325,315,5.875,0.00230491890806844
235,325,315,5.8825,0.002382553181676
235,325,315,5.89,0.00247613778412773
235,325,315,5.8975,0.00223653048936532
235,325,315,5.905,0.00165815806437509
235,325,315,5.9125,0.00173355638054818
235,325,315,5.92,0.00152585167776055
235,325,315,5.9275,0.00091563847843849
235,325,315,5.935,0.00118345478994636
235,325,315,5.9425,0.000882785667242884
235,325,315,5.95,0.00110911057233092
235,325,315,5.9575,0.00114642592721794
235,325,315,5.965,0.00124779997505887
235,325,315,5.9725,0.00138014282255407
235,325,315,5.98,0.00206102586040862
235,325,315,5.9875,0.00161189316321367
235,325,315,5.995,0.000999170845987
235,325,315,6.0025,0.00141433174951488
235,325,315,6.01,0.00188882124225128
235,325,315,6.0175,0.00214625601958792
235,325,315,6.025,0.00223627691726381
235,325,315,6.0325,0.00212188008271797
235,325,315,6.04,0.00242232466197511
235,325,315,6.0475,0.00281748482879501
235,325,315,6.055,0.00205630866364589
235,325,315,6.0625,0.00208833131505409
235,325,315,6.07,0.00258834822222967
235,325,315,6.0775,0.00202091235774693
235,325,315,6.085,0.00246124039046574
235,325,315,6.0925,0.00178004789739121
235,325,315,6.1,0.00175788514325781
235,325,315,6.1075,0.00212992243652365
235,325,315,6.115,0.00198686163395531
235,325,315,6.1225,0.00179886099204549
235,325,315,6.13,0.00186527972383589
235,325,315,6.1375,0.00165881672699708
235,325,315,6.145,0.00141795223152319
235,325,315,6.1525,0.000981279770683993
235,325,315,6.16,0.000339028129002959
235,325,315,6.1675,4.89576956274214e-05
235,325,315,6.175,0.000283443419253793
235,325,315,6.1825,0.000785876861530286
235,325,315,6.19,0.000610925125388215
235,325,315,6.1975,0.000702135869357626
235,325,315,6.205,0.00100448396392432
235,325,315,6.2125,0.000996288333112726
235,325,315,6.22,0.00132633456923776
