"Human_Xpos [cm]","Human_Ypos [cm]","RX_Ypos [cm]","Freq [GHz]","ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,325,315,4,-1.40229262460207
235,325,315,4.0075,-2.36070725662248
235,325,315,4.015,2.95988998698876
235,325,315,4.0225,1.93177243286411
235,325,315,4.03,0.939185461815045
235,325,315,4.0375,0.0239839324260426
235,325,315,4.045,-0.990103853076279
235,325,315,4.0525,-1.93621509988265
235,325,315,4.06,-2.73859012537884
235,325,315,4.0675,2.63099415782672
235,325,315,4.075,1.75277103206988
235,325,315,4.0825,0.776190492562378
235,325,315,4.09,-0.29595813031574
235,325,315,4.0975,-1.18473002829854
235,325,315,4.105,-2.18759420645319
235,325,315,4.1125,3.06872094052
235,325,315,4.12,2.13197163982772
235,325,315,4.1275,1.09619157708213
235,325,315,4.135,0.187962094842429
235,325,315,4.1425,-0.635100369321543
235,325,315,4.15,-1.53896130645406
235,325,315,4.1575,-2.43300329202535
235,325,315,4.165,2.96725146902961
235,325,315,4.1725,2.15493180078735
235,325,315,4.18,1.50766662966795
235,325,315,4.1875,0.702352570877904
235,325,315,4.195,-0.229525525180134
235,325,315,4.2025,-1.20826966969547
235,325,315,4.21,-2.36600326223147
235,325,315,4.2175,-2.55061309811153
235,325,315,4.225,3.02565524512537
235,325,315,4.2325,2.39067180852855
235,325,315,4.24,1.45139971805047
235,325,315,4.2475,0.427093584870979
235,325,315,4.255,-0.321034557710546
235,325,315,4.2625,-1.35371447108396
235,325,315,4.27,-2.32823224799457
235,325,315,4.2775,2.95612940781811
235,325,315,4.285,1.95583146548165
235,325,315,4.2925,1.07694099944034
235,325,315,4.3,0.177281497637268
235,325,315,4.3075,-0.721579093399908
235,325,315,4.315,-1.70909824151956
235,325,315,4.3225,-2.71627157684095
235,325,315,4.33,2.56293377012857
235,325,315,4.3375,1.55988505033202
235,325,315,4.345,0.508483069077712
235,325,315,4.3525,-0.572704093796354
235,325,315,4.36,-1.62322321233277
235,325,315,4.3675,-2.70701451245556
235,325,315,4.375,2.54279946531092
235,325,315,4.3825,1.54106340654335
235,325,315,4.39,0.530599910696803
235,325,315,4.3975,-0.346918182140023
235,325,315,4.405,-1.35991089968402
235,325,315,4.4125,-2.45141570111925
235,325,315,4.42,2.8319212955526
235,325,315,4.4275,1.95059293074118
235,325,315,4.435,1.1915278992501
235,325,315,4.4425,0.214804038423522
235,325,315,4.45,-0.429329276600575
235,325,315,4.4575,0.358119055753956
235,325,315,4.465,-0.362983600159643
235,325,315,4.4725,-1.29665973647382
235,325,315,4.48,-2.10456990547727
235,325,315,4.4875,-3.10938967320122
235,325,315,4.495,2.2652306481016
235,325,315,4.5025,1.24604877057348
235,325,315,4.51,0.14924751801066
235,325,315,4.5175,-0.841995522370693
235,325,315,4.525,-1.86922890501881
235,325,315,4.5325,-2.85118037432544
235,325,315,4.54,2.55152530175381
235,325,315,4.5475,1.57377476568731
235,325,315,4.555,0.623185199357519
235,325,315,4.5625,-0.294546017535912
235,325,315,4.57,-1.30826974210757
235,325,315,4.5775,-2.34700195255456
235,325,315,4.585,2.92771754495776
235,325,315,4.5925,1.87348900993068
235,325,315,4.6,0.796769132522282
235,325,315,4.6075,-0.238720593287631
235,325,315,4.615,-1.32549159033889
235,325,315,4.6225,-2.32025773381935
235,325,315,4.63,2.97141155846957
235,325,315,4.6375,1.87227105407916
235,325,315,4.645,0.959038205701442
235,325,315,4.6525,-0.0796743201784882
235,325,315,4.66,0.120686628615431
235,325,315,4.6675,-0.400636170967377
235,325,315,4.675,-1.36541492260027
235,325,315,4.6825,-2.20901964171278
235,325,315,4.69,-3.13544040214576
235,325,315,4.6975,2.71591650117044
235,325,315,4.705,1.86431941827147
235,325,315,4.7125,0.959574764499588
235,325,315,4.72,0.381086408858671
235,325,315,4.7275,-0.723673545831245
235,325,315,4.735,-1.71676124698468
235,325,315,4.7425,-2.49205746294927
235,325,315,4.75,2.74910698060458
235,325,315,4.7575,1.77537834028398
235,325,315,4.765,0.76746155630807
235,325,315,4.7725,-0.229707391262715
235,325,315,4.78,-1.1161075478729
235,325,315,4.7875,-2.04911049321307
235,325,315,4.795,-3.01684927851231
235,325,315,4.8025,2.25619474158345
235,325,315,4.81,1.26450534973655
235,325,315,4.8175,0.274081906927616
235,325,315,4.825,-0.718423238509391
235,325,315,4.8325,-1.73937056433139
235,325,315,4.84,-2.78983942416106
235,325,315,4.8475,2.42367550332821
235,325,315,4.855,1.28851380459319
235,325,315,4.8625,0.260675471396197
235,325,315,4.87,-0.685286032631335
235,325,315,4.8775,-1.76697954743833
235,325,315,4.885,-2.74196938108802
235,325,315,4.8925,2.50969778377117
235,325,315,4.9,1.39101737760775
235,325,315,4.9075,0.437943203756751
235,325,315,4.915,-0.375430712634896
235,325,315,4.9225,-1.01024398044425
235,325,315,4.93,-2.04370244309548
235,325,315,4.9375,2.78587705966407
235,325,315,4.945,1.22372616539512
235,325,315,4.9525,-0.356009333296007
235,325,315,4.96,-1.9103213196138
235,325,315,4.9675,3.00135499626228
235,325,315,4.975,1.84874305305095
235,325,315,4.9825,0.832967351237567
235,325,315,4.99,-0.191798177617936
235,325,315,4.9975,-1.30659347345639
235,325,315,5.005,-2.37174886432981
235,325,315,5.0125,2.90966786450396
235,325,315,5.02,1.88633617582169
235,325,315,5.0275,0.876005792548065
235,325,315,5.035,-0.180136430562905
235,325,315,5.0425,-1.21033913881618
235,325,315,5.05,-2.17940887825351
235,325,315,5.0575,3.11476999884468
235,325,315,5.065,2.1152894234226
235,325,315,5.0725,1.09369920932481
235,325,315,5.08,0.0636444403937883
235,325,315,5.0875,-1.00463021156989
235,325,315,5.095,-2.04171029513518
235,325,315,5.1025,-3.04164856126822
235,325,315,5.11,2.22741770186842
235,325,315,5.1175,1.21299618648301
235,325,315,5.125,0.13738106309409
235,325,315,5.1325,-0.862932098297526
235,325,315,5.14,-1.76157581800542
235,325,315,5.1475,-2.69144975337277
235,325,315,5.155,2.63952856174439
235,325,315,5.1625,1.58462713650149
235,325,315,5.17,0.509514700693464
235,325,315,5.1775,-0.680228794306945
235,325,315,5.185,-1.87590627099698
235,325,315,5.1925,-2.99496945771474
235,325,315,5.2,2.01661516419022
235,325,315,5.2075,0.686866322091204
235,325,315,5.215,-0.634268335342289
235,325,315,5.2225,-1.99413656111374
235,325,315,5.23,2.99420687314244
235,325,315,5.2375,1.86795243073144
235,325,315,5.245,0.857316905447707
235,325,315,5.2525,-0.157738509180848
235,325,315,5.26,-1.24622925945394
235,325,315,5.2675,-2.34362585555562
235,325,315,5.275,2.8269437421717
235,325,315,5.2825,1.74472341854157
235,325,315,5.29,0.728252798217671
235,325,315,5.2975,-0.316433158371126
235,325,315,5.305,-1.33938069210375
235,325,315,5.3125,-2.39387803148267
235,325,315,5.32,2.84763139880345
235,325,315,5.3275,1.93959474387918
235,325,315,5.335,0.964717176981674
235,325,315,5.3425,0.106156795513834
235,325,315,5.35,-0.777371559765972
235,325,315,5.3575,-1.77714834582605
235,325,315,5.365,-2.73148810092604
235,325,315,5.3725,2.57782715853859
235,325,315,5.38,1.634251260463
235,325,315,5.3875,0.64345135770456
235,325,315,5.395,-0.383027292416769
235,325,315,5.4025,-1.38882873058779
235,325,315,5.41,-2.36073431475016
235,325,315,5.4175,2.86899168874539
235,325,315,5.425,1.74366853586736
235,325,315,5.4325,0.560106962664453
235,325,315,5.44,-0.631552514412833
235,325,315,5.4475,-1.71074670655465
235,325,315,5.455,2.6343646849068
235,325,315,5.4625,0.0334601116469569
235,325,315,5.47,-0.890842690802245
235,325,315,5.4775,-2.15726065843252
235,325,315,5.485,2.85687228061514
235,325,315,5.4925,1.91685847213991
235,325,315,5.5,0.734423962993997
235,325,315,5.5075,0.0917564820574527
235,325,315,5.515,-0.633219905726273
235,325,315,5.5225,-1.52776175287132
235,325,315,5.53,-2.47424073863359
235,325,315,5.5375,2.7081837140172
235,325,315,5.545,1.74431742838901
235,325,315,5.5525,0.774585184852174
235,325,315,5.56,-0.164812790142708
235,325,315,5.5675,-1.17948015262221
235,325,315,5.575,-2.1971301578603
235,325,315,5.5825,3.0333789459542
235,325,315,5.59,2.06451490779078
235,325,315,5.5975,1.21571657250884
235,325,315,5.605,0.123446618539735
235,325,315,5.6125,-0.971420934879016
235,325,315,5.62,-2.03042064102222
235,325,315,5.6275,3.12342637738593
235,325,315,5.635,1.98700716901569
235,325,315,5.6425,0.851255749842671
235,325,315,5.65,-0.276824711300282
235,325,315,5.6575,-1.45259856964381
235,325,315,5.665,-2.6906647308901
235,325,315,5.6725,2.37736589231638
235,325,315,5.68,1.10639474842721
235,325,315,5.6875,-0.446552029481926
235,325,315,5.695,-2.12263379187984
235,325,315,5.7025,2.80619763680968
235,325,315,5.71,1.62950004301249
235,325,315,5.7175,0.424301807703902
235,325,315,5.725,-0.654193045254354
235,325,315,5.7325,-1.67845921959776
235,325,315,5.74,-2.75372375771174
235,325,315,5.7475,2.52974915594615
235,325,315,5.755,1.54301320634543
235,325,315,5.7625,0.485127778873431
235,325,315,5.77,-0.544922578053318
235,325,315,5.7775,-1.49197930323748
235,325,315,5.785,-2.41490212014306
235,325,315,5.7925,2.8699754500813
235,325,315,5.8,1.85202388688169
235,325,315,5.8075,0.831962492613886
235,325,315,5.815,-0.179902893559062
235,325,315,5.8225,-1.1150318199322
235,325,315,5.83,-2.08193702408767
235,325,315,5.8375,-3.06989726049349
235,325,315,5.845,2.19200804883695
235,325,315,5.8525,1.16843231115764
235,325,315,5.86,0.220769373788863
235,325,315,5.8675,-0.805802281321196
235,325,315,5.875,-1.91898618560793
235,325,315,5.8825,-3.03688686965574
235,325,315,5.89,2.076414628733
235,325,315,5.8975,0.817337811505012
235,325,315,5.905,-0.398445960791639
235,325,315,5.9125,-1.58891619078901
235,325,315,5.92,-2.93383986029654
235,325,315,5.9275,1.98721356408681
235,325,315,5.935,0.680566719398223
235,325,315,5.9425,-0.578333255517727
235,325,315,5.95,-1.81456684248183
235,325,315,5.9575,-3.09521224375036
235,325,315,5.965,2.02022018664281
235,325,315,5.9725,1.004232085615
235,325,315,5.98,0.030496951480271
235,325,315,5.9875,-0.994627294867537
235,325,315,5.995,-1.98374548818657
235,325,315,6.0025,-2.85530527289355
235,325,315,6.01,2.42752387631654
235,325,315,6.0175,1.4039779818758
235,325,315,6.025,0.35403111684727
235,325,315,6.0325,-0.66393590191515
235,325,315,6.04,-1.55177594271796
235,325,315,6.0475,-2.6290128245779
235,325,315,6.055,2.62622197430639
235,325,315,6.0625,1.72875776774566
235,325,315,6.07,0.667140450736876
235,325,315,6.0775,-0.280044880121447
235,325,315,6.085,-1.12416573124025
235,325,315,6.0925,-2.14707405983208
235,325,315,6.1,3.13201462907408
235,325,315,6.1075,2.17934280938845
235,325,315,6.115,1.07674618347515
235,325,315,6.1225,0.02059863691608
235,325,315,6.13,-0.981443949791047
235,325,315,6.1375,-2.11662075745177
235,325,315,6.145,3.11445064667078
235,325,315,6.1525,1.83637103711793
235,325,315,6.16,0.265579264193306
235,325,315,6.1675,-1.34941609978997
235,325,315,6.175,2.76188765268102
235,325,315,6.1825,0.986909874339442
235,325,315,6.19,-0.268688526899803
235,325,315,6.1975,-1.17380085621622
235,325,315,6.205,-2.43081802135098
235,325,315,6.2125,2.81069611282768
235,325,315,6.22,1.90304480147649
235,325,315,6.2275,0.68171339820327
235,325,315,6.235,-0.418649447858752
235,325,315,6.2425,-0.942595572226796
235,325,315,6.25,-1.67925914898741
235,325,315,6.2575,-1.88759704888537
235,325,315,6.265,-2.96865735926397
235,325,315,6.2725,2.22575468693082
235,325,315,6.28,1.54948567245714
235,325,315,6.2875,0.555677423656944
235,325,315,6.295,-0.249082721888076
235,325,315,6.3025,-1.216950238149
235,325,315,6.31,-2.23456141240371
235,325,315,6.3175,-3.12328036518168
235,325,315,6.325,2.11210496701086
235,325,315,6.3325,1.1167848566769
235,325,315,6.34,0.152395677518613
235,325,315,6.3475,-0.945615832525287
235,325,315,6.355,-2.021545586806
235,325,315,6.3625,-3.04792722103718
235,325,315,6.37,2.14073897521789
235,325,315,6.3775,1.07649881609595
235,325,315,6.385,0.171823819885384
235,325,315,6.3925,-0.734149537340077
235,325,315,6.4,-1.75471630653568
235,325,315,6.4075,-2.75340302767439
235,325,315,6.415,2.64329226645698
235,325,315,6.4225,1.83586773279778
235,325,315,6.43,1.09446664705436
235,325,315,6.4375,0.167620645201589
235,325,315,6.445,-0.857407380569624
235,325,315,6.4525,-1.80947115636637
235,325,315,6.46,-2.85756280465261
235,325,315,6.4675,2.66793241125646
235,325,315,6.475,2.10726266075245
235,325,315,6.4825,1.1589374104591
235,325,315,6.49,1.1569302460123
235,325,315,6.4975,0.124726784420894
235,325,315,6.505,-0.506315812595227
235,325,315,6.5125,-1.10045342988395
235,325,315,6.52,-2.15548864235111
235,325,315,6.5275,-2.97871887299278
235,325,315,6.535,2.280747163409
235,325,315,6.5425,1.23019582089091
235,325,315,6.55,0.285311390309245
235,325,315,6.5575,-0.724885926872967
235,325,315,6.565,-1.71383038255099
235,325,315,6.5725,-2.71641231399843
235,325,315,6.58,2.49289847365583
235,325,315,6.5875,1.41506292092371
235,325,315,6.595,0.380777105533277
235,325,315,6.6025,-0.64732380452121
235,325,315,6.61,-1.64748076556348
235,325,315,6.6175,-2.63886222023566
235,325,315,6.625,2.59052169923847
235,325,315,6.6325,1.6133230176847
235,325,315,6.64,0.649863190398339
235,325,315,6.6475,-0.355772109123513
235,325,315,6.655,-1.2616732379904
235,325,315,6.6625,-2.00784006161359
235,325,315,6.67,-2.3402724346404
235,325,315,6.6775,3.01068532628637
235,325,315,6.685,2.45300904411661
235,325,315,6.6925,1.80368363885123
235,325,315,6.7,0.64602728810836
235,325,315,6.7075,-0.297133419205585
235,325,315,6.715,-1.2286744032473
235,325,315,6.7225,-2.08691417276043
235,325,315,6.73,-2.73573407667175
235,325,315,6.7375,2.53526290118826
235,325,315,6.745,1.6090088854596
235,325,315,6.7525,0.651553383080608
235,325,315,6.76,-0.40528375629832
235,325,315,6.7675,-1.07350178667049
235,325,315,6.775,-2.07827830988199
235,325,315,6.7825,3.13740394653064
235,325,315,6.79,2.28658688558602
235,325,315,6.7975,1.30911076768338
235,325,315,6.805,0.327516084682477
235,325,315,6.8125,-0.593227126822968
235,325,315,6.82,-1.45535178537108
235,325,315,6.8275,-2.38523264335717
235,325,315,6.835,2.88768567734113
235,325,315,6.8425,1.89060107037997
235,325,315,6.85,0.930481013254136
235,325,315,6.8575,-0.0441218222530472
235,325,315,6.865,-0.982578127225642
235,325,315,6.8725,-1.86067652065296
235,325,315,6.88,-2.85793092283758
235,325,315,6.8875,2.50381768597556
235,325,315,6.895,1.62205970425533
235,325,315,6.9025,0.70250381417333
235,325,315,6.91,-0.129801438716561
235,325,315,6.9175,-1.00179043090171
235,325,315,6.925,-1.81473758349141
235,325,315,6.9325,-2.75795301762275
235,325,315,6.94,2.47867146511665
235,325,315,6.9475,1.54672607240526
235,325,315,6.955,0.603647959117771
235,325,315,6.9625,-0.461207747426544
235,325,315,6.97,-1.37648676975987
235,325,315,6.9775,-2.12441236761825
235,325,315,6.985,-2.78194784190863
235,325,315,6.9925,3.04408109453499
235,325,315,7,2.18647111919859
235,325,315,7.0075,1.33859986239756
235,325,315,7.015,0.417109233287032
235,325,315,7.0225,-0.620138839929351
235,325,315,7.03,-1.52436645821725
235,325,315,7.0375,-2.32963707335151
235,325,315,7.045,3.04978514534467
235,325,315,7.0525,2.16125537040036
235,325,315,7.06,1.22038836819075
235,325,315,7.0675,0.267897819975051
235,325,315,7.075,-0.634887034666946
235,325,315,7.0825,-1.61272418636313
235,325,315,7.09,-2.60828772829795
235,325,315,7.0975,2.69434630824481
235,325,315,7.105,1.68135779915669
235,325,315,7.1125,0.651452809918552
235,325,315,7.12,-0.328138964274056
235,325,315,7.1275,-1.33298002929375
235,325,315,7.135,-2.32517852662319
235,325,315,7.1425,3.03846712376079
235,325,315,7.15,1.99695002562707
235,325,315,7.1575,0.97047647355196
235,325,315,7.165,0.0956033875901776
235,325,315,7.1725,-0.839586690290556
235,325,315,7.18,-1.78833355816462
235,325,315,7.1875,-2.6959525009518
235,325,315,7.195,2.70639747368106
235,325,315,7.2025,1.90056635249292
