Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,325,315,4,-1.40356043932889
235,325,315,4.0075,-2.41269787841084
235,325,315,4.015,2.90979231886245
235,325,315,4.0225,1.94909054790576
235,325,315,4.03,0.955437520442999
235,325,315,4.0375,0.00556652239887726
235,325,315,4.045,-0.986538471333503
235,325,315,4.0525,-2.08580961419459
235,325,315,4.06,-2.77383466158311
235,325,315,4.0675,2.6463380237591
235,325,315,4.075,1.79990213736965
235,325,315,4.0825,0.788896998526078
235,325,315,4.09,-0.285153482423818
235,325,315,4.0975,-1.17450153517182
235,325,315,4.105,-2.18294392921967
235,325,315,4.1125,3.04166110079897
235,325,315,4.12,2.12215601848313
235,325,315,4.1275,1.05604318569311
235,325,315,4.135,0.189428809947059
235,325,315,4.1425,-0.558753428902297
235,325,315,4.15,-1.59668616666253
235,325,315,4.1575,-2.37332608244801
235,325,315,4.165,2.92136129917077
235,325,315,4.1725,2.28454339987928
235,325,315,4.18,1.6329716381989
235,325,315,4.1875,0.78402024205381
235,325,315,4.195,-0.265852742793335
235,325,315,4.2025,-1.13374084692822
235,325,315,4.21,-2.2325926413597
235,325,315,4.2175,-2.74360732016823
235,325,315,4.225,3.08766421132318
235,325,315,4.2325,2.20315433945619
235,325,315,4.24,1.4530961126108
235,325,315,4.2475,0.316914722806936
235,325,315,4.255,-0.305034059081999
235,325,315,4.2625,-1.41470074852092
235,325,315,4.27,-2.24921496754939
235,325,315,4.2775,2.8801102529276
235,325,315,4.285,1.91808525268805
235,325,315,4.2925,0.996446239237265
235,325,315,4.3,0.241885851648379
235,325,315,4.3075,-0.756998424467146
235,325,315,4.315,-1.74980414841509
235,325,315,4.3225,-2.77005229538
235,325,315,4.33,2.53482486538183
235,325,315,4.3375,1.51173105000856
235,325,315,4.345,0.494975998732153
235,325,315,4.3525,-0.606312764067421
235,325,315,4.36,-1.58167272888901
235,325,315,4.3675,-2.72988424030418
235,325,315,4.375,2.49663366994406
235,325,315,4.3825,1.55937484346324
235,325,315,4.39,0.598746611983449
235,325,315,4.3975,-0.475895447653325
235,325,315,4.405,-1.43824303657392
235,325,315,4.4125,-2.42159753710277
235,325,315,4.42,2.58867181565307
235,325,315,4.4275,1.81570428503396
235,325,315,4.435,1.46429644271136
235,325,315,4.4425,0.318366957343756
235,325,315,4.45,-0.185158811928464
235,325,315,4.4575,-0.123405010469048
235,325,315,4.465,0.0937465417549088
235,325,315,4.4725,-1.70094518003065
235,325,315,4.48,-2.02172422879581
235,325,315,4.4875,-3.04776355480476
235,325,315,4.495,2.30014871033247
235,325,315,4.5025,1.27526533264648
235,325,315,4.51,0.148311061686656
235,325,315,4.5175,-0.883720630074944
235,325,315,4.525,-1.86112478342937
235,325,315,4.5325,-2.84470849141026
235,325,315,4.54,2.54982055965886
235,325,315,4.5475,1.60001587102604
235,325,315,4.555,0.487134229457845
235,325,315,4.5625,-0.21535424006832
235,325,315,4.57,-1.28839455920315
235,325,315,4.5775,-2.40512792895415
235,325,315,4.585,2.81183350375554
235,325,315,4.5925,1.8369386336975
235,325,315,4.6,0.840505917440002
235,325,315,4.6075,-0.229471661011936
235,325,315,4.615,-1.30398411463386
235,325,315,4.6225,-2.24342705066641
235,325,315,4.63,2.88451617127348
235,325,315,4.6375,1.96016094032004
235,325,315,4.645,0.978659946033052
235,325,315,4.6525,0.0899979752519296
235,325,315,4.66,0.0703784836801461
235,325,315,4.6675,-0.040822425191761
235,325,315,4.675,-1.4887180492737
235,325,315,4.6825,-2.12828338505841
235,325,315,4.69,2.66925527520798
235,325,315,4.6975,2.34627376746965
235,325,315,4.705,2.405178637971
235,325,315,4.7125,0.6729552085262
235,325,315,4.72,0.587364930626923
235,325,315,4.7275,-0.650529902976
235,325,315,4.735,-1.66726240044152
235,325,315,4.7425,-2.29863544228015
235,325,315,4.75,2.84258778743257
235,325,315,4.7575,1.85768556923552
235,325,315,4.765,0.651845386606954
235,325,315,4.7725,-0.381747738169932
235,325,315,4.78,-1.05444103788445
235,325,315,4.7875,-2.05270236754006
235,325,315,4.795,-3.03268043769615
235,325,315,4.8025,2.17009323683881
235,325,315,4.81,1.16839629027091
235,325,315,4.8175,0.265440374143749
235,325,315,4.825,-0.723499880761645
235,325,315,4.8325,-1.69999302842449
235,325,315,4.84,-2.84694911257341
235,325,315,4.8475,2.40154591252685
235,325,315,4.855,1.3560361214661
235,325,315,4.8625,0.300698194741885
235,325,315,4.87,-0.576666666358035
235,325,315,4.8775,-1.71974106789313
235,325,315,4.885,-2.83328471060398
235,325,315,4.8925,2.48301513666757
235,325,315,4.9,1.55025733192707
235,325,315,4.9075,0.458843193418598
235,325,315,4.915,-0.350562471681835
235,325,315,4.9225,-1.14752007612047
235,325,315,4.93,-2.0600119305688
235,325,315,4.9375,2.90931321563323
235,325,315,4.945,1.38409232218892
235,325,315,4.9525,-0.195430416473349
