Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
285,275,315,4,0.00721509740681256
285,275,315,4.0075,0.00676907965797786
285,275,315,4.015,0.00742821370718025
285,275,315,4.0225,0.00675922708866438
285,275,315,4.03,0.00648019199964108
285,275,315,4.0375,0.00623138821255831
285,275,315,4.045,0.00573426271634557
285,275,315,4.0525,0.00544079818891496
285,275,315,4.06,0.00520521659323905
285,275,315,4.0675,0.00513645537984462
285,275,315,4.075,0.0055067444319063
285,275,315,4.0825,0.0061533184211581
285,275,315,4.09,0.00543149682920018
285,275,315,4.0975,0.0057033128893247
285,275,315,4.105,0.00529426109242026
285,275,315,4.1125,0.00455234813685586
285,275,315,4.12,0.0048469433329027
285,275,315,4.1275,0.00402679602432774
285,275,315,4.135,0.00311406254182752
285,275,315,4.1425,0.00356506571762045
285,275,315,4.15,0.00332907222684948
285,275,315,4.1575,0.00314204145789673
285,275,315,4.165,0.0031323017040645
285,275,315,4.1725,0.00215668412756369
285,275,315,4.18,0.00266522490528954
285,275,315,4.1875,0.00325682288388622
285,275,315,4.195,0.00340947482323772
285,275,315,4.2025,0.00306501126968567
285,275,315,4.21,0.00269574579345409
285,275,315,4.2175,0.00233646192200694
285,275,315,4.225,0.00222510651516533
285,275,315,4.2325,0.00255271978775897
285,275,315,4.24,0.00247890640608244
285,275,315,4.2475,0.00265904887223572
285,275,315,4.255,0.00258991459849149
285,275,315,4.2625,0.00251838085207254
285,275,315,4.27,0.0031679122721345
285,275,315,4.2775,0.00338624469389349
285,275,315,4.285,0.00356907485599689
285,275,315,4.2925,0.00302365912443107
285,275,315,4.3,0.00356274141821869
285,275,315,4.3075,0.00407860460665536
285,275,315,4.315,0.00403438440181244
285,275,315,4.3225,0.00399145221028873
285,275,315,4.33,0.0048128723223276
285,275,315,4.3375,0.00488368400212866
285,275,315,4.345,0.00521367114757974
285,275,315,4.3525,0.00508971819507583
285,275,315,4.36,0.00458890329674509
285,275,315,4.3675,0.0046248363920234
285,275,315,4.375,0.00371620776343497
285,275,315,4.3825,0.00378088992250024
285,275,315,4.39,0.00339883018897437
285,275,315,4.3975,0.0036342281275805
285,275,315,4.405,0.00304500973013152
285,275,315,4.4125,0.00214042621512873
285,275,315,4.42,0.0020774238815171
285,275,315,4.4275,0.0017119619988781
285,275,315,4.435,0.00179484759164303
285,275,315,4.4425,0.00145099711356929
285,275,315,4.45,0.00159121555434479
285,275,315,4.4575,0.0017073493801354
285,275,315,4.465,0.00167328263293383
285,275,315,4.4725,0.0017522998556149
285,275,315,4.48,0.00189505085866663
285,275,315,4.4875,0.00223099810848441
285,275,315,4.495,0.00186823119728894
285,275,315,4.5025,0.00209426640053765
285,275,315,4.51,0.00302911724462071
285,275,315,4.5175,0.00256072183906333
285,275,315,4.525,0.00252267665764345
285,275,315,4.5325,0.0027167028452628
285,275,315,4.54,0.00271609000150558
285,275,315,4.5475,0.00288000154021339
285,275,315,4.555,0.00270712256676083
285,275,315,4.5625,0.0029556615266191
285,275,315,4.57,0.00308230938951712
285,275,315,4.5775,0.0029367660300558
285,275,315,4.585,0.0028515700014942
285,275,315,4.5925,0.00234756035485404
285,275,315,4.6,0.00258171413358056
285,275,315,4.6075,0.00226051454027517
285,275,315,4.615,0.00251977272750954
285,275,315,4.6225,0.00145776854271925
285,275,315,4.63,0.00110591977539098
285,275,315,4.6375,0.00114524990791214
285,275,315,4.645,0.00106363631988708
285,275,315,4.6525,0.00120830849406012
285,275,315,4.66,0.001105626916432
285,275,315,4.6675,0.00187452477067862
285,275,315,4.675,0.0016017416452441
285,275,315,4.6825,0.0015060434000514
285,275,315,4.69,0.00184688366089419
285,275,315,4.6975,0.00187338944171949
285,275,315,4.705,0.00176743355166909
285,275,315,4.7125,0.00198865893591335
285,275,315,4.72,0.00177844016681148
285,275,315,4.7275,0.00168639997748259
285,275,315,4.735,0.00184991216488557
285,275,315,4.7425,0.00194551215382435
285,275,315,4.75,0.002143110944915
285,275,315,4.7575,0.00199787108849667
285,275,315,4.765,0.00210434519153485
285,275,315,4.7725,0.00194830113696597
285,275,315,4.78,0.00213555102490424
285,275,315,4.7875,0.00212159896503247
285,275,315,4.795,0.00247658369702187
285,275,315,4.8025,0.00263678956319941
285,275,315,4.81,0.00275193026077098
285,275,315,4.8175,0.0026659129197834
285,275,315,4.825,0.00251715119614508
285,275,315,4.8325,0.00269556132493553
285,275,315,4.84,0.00281553571210222
285,275,315,4.8475,0.00286499120248754
285,275,315,4.855,0.00272898026875567
285,275,315,4.8625,0.00273207140279361
285,275,315,4.87,0.0022637153142284
285,275,315,4.8775,0.00223231510638105
285,275,315,4.885,0.00168771432611188
285,275,315,4.8925,0.00160211595202236
285,275,315,4.9,0.0015177074848802
285,275,315,4.9075,0.000728634111432637
285,275,315,4.915,0.000793287229462376
285,275,315,4.9225,0.000860424739561222
285,275,315,4.93,0.00103864252139216
285,275,315,4.9375,0.000630422867635095
285,275,315,4.945,0.000354214868041722
285,275,315,4.9525,0.000476358710309137
285,275,315,4.96,0.000329573824901851
285,275,315,4.9675,0.000889517517326105
285,275,315,4.975,0.00117572861038758
285,275,315,4.9825,0.00144988039802253
285,275,315,4.99,0.00156693845239718
285,275,315,4.9975,0.00136415263120468
285,275,315,5.005,0.00172069785485239
285,275,315,5.0125,0.00189125469306302
285,275,315,5.02,0.00218788529531933
285,275,315,5.0275,0.00244902133617556
285,275,315,5.035,0.00248269231897262
285,275,315,5.0425,0.00260386972157456
285,275,315,5.05,0.00236762889209176
285,275,315,5.0575,0.0026044948308775
285,275,315,5.065,0.00260877808316467
285,275,315,5.0725,0.0028105273427354
285,275,315,5.08,0.00323894854492863
285,275,315,5.0875,0.00277535904539799
285,275,315,5.095,0.00242819634405845
285,275,315,5.1025,0.0024159750063465
285,275,315,5.11,0.00220236705547224
285,275,315,5.1175,0.00249964495642623
285,275,315,5.125,0.00218775769311527
285,275,315,5.1325,0.00191842341401673
285,275,315,5.14,0.00207596062559954
285,275,315,5.1475,0.00181698718411489
285,275,315,5.155,0.00157915586353599
285,275,315,5.1625,0.00160846193387054
285,275,315,5.17,0.00170547675129642
285,275,315,5.1775,0.00129237966389623
285,275,315,5.185,0.00119754745609681
285,275,315,5.1925,0.00147744754352212
285,275,315,5.2,0.00108009173462581
285,275,315,5.2075,0.000843907603829886
285,275,315,5.215,0.000604877124240027
285,275,315,5.2225,0.00139273423759395
285,275,315,5.23,0.00133818886948275
285,275,315,5.2375,0.00126768327121681
285,275,315,5.245,0.00170051536061063
285,275,315,5.2525,0.00152154503723727
285,275,315,5.26,0.00165716449488436
285,275,315,5.2675,0.00189154687228412
285,275,315,5.275,0.00225493335562528
285,275,315,5.2825,0.00195230081241557
285,275,315,5.29,0.00205551252669086
285,275,315,5.2975,0.00180317449884091
285,275,315,5.305,0.00172586640217549
285,275,315,5.3125,0.00192274650227726
285,275,315,5.32,0.00183074602788558
285,275,315,5.3275,0.00111420040330792
285,275,315,5.335,0.0012822996870875
285,275,315,5.3425,0.0012178545852285
285,275,315,5.35,0.00197107468144554
285,275,315,5.3575,0.00159660794391183
285,275,315,5.365,0.00150927685935017
285,275,315,5.3725,0.00143295191415298
285,275,315,5.38,0.00198763340399478
285,275,315,5.3875,0.00147758797107845
285,275,315,5.395,0.00189832190151516
285,275,315,5.4025,0.00163625080153081
285,275,315,5.41,0.00123720432044045
285,275,315,5.4175,0.00148729518490603
285,275,315,5.425,0.00147322013124566
285,275,315,5.4325,0.0013552582326904
285,275,315,5.44,0.000602018310283027
285,275,315,5.4475,0.000818345655685388
285,275,315,5.455,0.000588309522643641
285,275,315,5.4625,0.000628753755447059
285,275,315,5.47,0.000748207813431026
285,275,315,5.4775,0.00104108713756012
285,275,315,5.485,0.000928926396603804
285,275,315,5.4925,0.00125064855441693
285,275,315,5.5,0.00112977804190564
285,275,315,5.5075,0.00121601893118429
285,275,315,5.515,0.000677109352094456
285,275,315,5.5225,0.00078568694169734
285,275,315,5.53,0.00119531772380559
285,275,315,5.5375,0.000976854026096832
285,275,315,5.545,0.00122107992218611
285,275,315,5.5525,0.00141705282175417
285,275,315,5.56,0.00126392424571596
285,275,315,5.5675,0.00173144662703462
285,275,315,5.575,0.00102480961980795
285,275,315,5.5825,0.00172449332682836
285,275,315,5.59,0.00242999107648604
285,275,315,5.5975,0.00217959687868527
285,275,315,5.605,0.00280607664758726
285,275,315,5.6125,0.00255009164563109
285,275,315,5.62,0.00221957791872336
285,275,315,5.6275,0.00234112263314918
285,275,315,5.635,0.00223819527783837
285,275,315,5.6425,0.00254153249439096
285,275,315,5.65,0.00128999045878137
285,275,315,5.6575,0.00145208344226269
285,275,315,5.665,0.000773924585504137
285,275,315,5.6725,0.000383672228111656
285,275,315,5.68,0.000288736236202933
285,275,315,5.6875,0.000440104639343538
285,275,315,5.695,0.00040883264482824
285,275,315,5.7025,0.000635569017833556
285,275,315,5.71,0.00111478706593878
285,275,315,5.7175,0.00142294121564659
285,275,315,5.725,0.0012497818846698
285,275,315,5.7325,0.00171010951530873
285,275,315,5.74,0.00216052816138567
285,275,315,5.7475,0.00148894430694861
285,275,315,5.755,0.0019469862626212
285,275,315,5.7625,0.00170117069805094
285,275,315,5.77,0.00165123329052453
285,275,315,5.7775,0.00147193567561618
285,275,315,5.785,0.00156436329249733
285,275,315,5.7925,0.0016218030408447
285,275,315,5.8,0.00161256335951961
285,275,315,5.8075,0.00140135364665001
285,275,315,5.815,0.00202895785659424
285,275,315,5.8225,0.0013594182468325
285,275,315,5.83,0.00155062075356478
285,275,315,5.8375,0.00201989930131527
285,275,315,5.845,0.00197930953801144
285,275,315,5.8525,0.00226540419593716
285,275,315,5.86,0.002137728822481
285,275,315,5.8675,0.00239260911902611
285,275,315,5.875,0.00187824023124229
285,275,315,5.8825,0.00151047376645939
285,275,315,5.89,0.00174265483365129
285,275,315,5.8975,0.00148385792772445
285,275,315,5.905,0.000927256812759744
285,275,315,5.9125,0.000519508857122094
285,275,315,5.92,0.000492629883884886
285,275,315,5.9275,0.000177858674294091
285,275,315,5.935,0.000241420369136665
285,275,315,5.9425,0.000831917249947529
285,275,315,5.95,0.000931045364481312
285,275,315,5.9575,0.000369939228177267
285,275,315,5.965,0.0015875786483675
285,275,315,5.9725,0.00134292796272945
285,275,315,5.98,0.00135673071314848
285,275,315,5.9875,0.00180525486504534
285,275,315,5.995,0.00133047534160983
285,275,315,6.0025,0.001211152844144
285,275,315,6.01,0.00179434205188184
285,275,315,6.0175,0.00141560743637582
285,275,315,6.025,0.00147265933354826
285,275,315,6.0325,0.00128677802637786
285,275,315,6.04,0.00132084254331236
285,275,315,6.0475,0.00127445720696137
285,275,315,6.055,0.00151451690316217
285,275,315,6.0625,0.00206351033650433
285,275,315,6.07,0.00197952338146844
285,275,315,6.0775,0.00183629592990729
285,275,315,6.085,0.00212274390937148
285,275,315,6.0925,0.00196415673424674
285,275,315,6.1,0.00195923145292387
285,275,315,6.1075,0.0014060534645365
285,275,315,6.115,0.00208024887336989
285,275,315,6.1225,0.00134220616830784
285,275,315,6.13,0.0012817193246566
285,275,315,6.1375,0.0010924057265604
285,275,315,6.145,0.00112017715871851
285,275,315,6.1525,0.000557784636816319
285,275,315,6.16,0.000325040054576418
285,275,315,6.1675,0.000438521603248631
285,275,315,6.175,0.000659413181512505
