Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
385,225,315,4,0.0071299489172218
385,225,315,4.0075,0.00713592702031238
385,225,315,4.015,0.00658345977577869
385,225,315,4.0225,0.006755442560118
385,225,315,4.03,0.00643502016691967
385,225,315,4.0375,0.00626561162781535
385,225,315,4.045,0.00564769411515233
385,225,315,4.0525,0.00523577383282626
385,225,315,4.06,0.00559292503096838
385,225,315,4.0675,0.00512091715376911
385,225,315,4.075,0.00466894132002614
385,225,315,4.0825,0.00590930658598075
385,225,315,4.09,0.00572281490077018
385,225,315,4.0975,0.00517039265796759
385,225,315,4.105,0.00525186436933947
385,225,315,4.1125,0.00461659763028104
385,225,315,4.12,0.00420247711770341
385,225,315,4.1275,0.00440482973862194
385,225,315,4.135,0.00348440628833594
385,225,315,4.1425,0.00367314649918121
385,225,315,4.15,0.00339400370204421
385,225,315,4.1575,0.00347037727746841
385,225,315,4.165,0.0031033504554779
385,225,315,4.1725,0.00327012365172744
385,225,315,4.18,0.0027095307567394
385,225,315,4.1875,0.0028918722293378
385,225,315,4.195,0.00288880651475081
385,225,315,4.2025,0.0032452831205163
385,225,315,4.21,0.00327680575892748
385,225,315,4.2175,0.00236490697258164
385,225,315,4.225,0.00269345337886178
385,225,315,4.2325,0.00211132853045652
385,225,315,4.24,0.0023003045652063
385,225,315,4.2475,0.0026827539810575
385,225,315,4.255,0.00212775381507285
385,225,315,4.2625,0.00306085522106974
385,225,315,4.27,0.00277928418100327
385,225,315,4.2775,0.00346088348124775
385,225,315,4.285,0.00354067966574503
385,225,315,4.2925,0.00360504035744521
385,225,315,4.3,0.00382221914680023
385,225,315,4.3075,0.00377200058025312
385,225,315,4.315,0.00433171579394665
385,225,315,4.3225,0.00484126622267128
385,225,315,4.33,0.00444244175854163
385,225,315,4.3375,0.00490065066281362
385,225,315,4.345,0.0049524686124696
385,225,315,4.3525,0.00480355426644463
385,225,315,4.36,0.00471306600650898
385,225,315,4.3675,0.004382438437878
385,225,315,4.375,0.00399304499494978
385,225,315,4.3825,0.00363625413270378
385,225,315,4.39,0.00304535515224829
385,225,315,4.3975,0.00318311739266943
385,225,315,4.405,0.00300220415251905
385,225,315,4.4125,0.00298162797562429
385,225,315,4.42,0.00215136541659848
385,225,315,4.4275,0.00195272271482023
385,225,315,4.435,0.00214763542072531
385,225,315,4.4425,0.00195724357847686
385,225,315,4.45,0.00169861496542573
385,225,315,4.4575,0.00196982998604962
385,225,315,4.465,0.00152280856323137
385,225,315,4.4725,0.00206790332067234
385,225,315,4.48,0.00215101181252645
385,225,315,4.4875,0.00210175337274116
385,225,315,4.495,0.0022061932989705
385,225,315,4.5025,0.00243736111774998
385,225,315,4.51,0.00274228173474943
385,225,315,4.5175,0.00273992717238059
385,225,315,4.525,0.00221148979518206
385,225,315,4.5325,0.00235718459295155
385,225,315,4.54,0.00253679973998175
385,225,315,4.5475,0.00280069456515654
385,225,315,4.555,0.00252328050616188
385,225,315,4.5625,0.00290073987540227
385,225,315,4.57,0.00300883910485948
385,225,315,4.5775,0.00328227090033851
385,225,315,4.585,0.0031262766820266
385,225,315,4.5925,0.00254883719253275
385,225,315,4.6,0.00254918249935602
385,225,315,4.6075,0.00245006628481322
385,225,315,4.615,0.00161735237024614
385,225,315,4.6225,0.00173357524037751
385,225,315,4.63,0.00187798859663867
385,225,315,4.6375,0.000863748092108652
385,225,315,4.645,0.0010029061221363
385,225,315,4.6525,0.0006211996483981
385,225,315,4.66,0.000820407488074477
385,225,315,4.6675,0.00150824772335991
385,225,315,4.675,0.00121380626242523
385,225,315,4.6825,0.00175165800307853
385,225,315,4.69,0.00164321193400217
385,225,315,4.6975,0.00145011022572896
385,225,315,4.705,0.00186281962486212
385,225,315,4.7125,0.00205504560928298
385,225,315,4.72,0.00211138443977202
385,225,315,4.7275,0.00195199025314799
385,225,315,4.735,0.00191793352311709
385,225,315,4.7425,0.00181963179853961
385,225,315,4.75,0.00207930617197352
385,225,315,4.7575,0.0019096285936286
385,225,315,4.765,0.0021862133785487
385,225,315,4.7725,0.00224654291433188
385,225,315,4.78,0.00237398964895731
385,225,315,4.7875,0.00236056043434126
385,225,315,4.795,0.0023726919827629
385,225,315,4.8025,0.00252994358232834
385,225,315,4.81,0.00234039580969299
385,225,315,4.8175,0.00317800499592847
385,225,315,4.825,0.00258105684005742
385,225,315,4.8325,0.00259168019641707
385,225,315,4.84,0.00266490222259248
385,225,315,4.8475,0.00280854775538016
385,225,315,4.855,0.00247140727446538
385,225,315,4.8625,0.00263321179231129
385,225,315,4.87,0.00201842574506674
385,225,315,4.8775,0.00208719954990711
385,225,315,4.885,0.0015094822095388
385,225,315,4.8925,0.00147368082830827
385,225,315,4.9,0.000604293615201707
385,225,315,4.9075,0.00104911249744974
385,225,315,4.915,0.000678738032430654
385,225,315,4.9225,0.000443328216081065
385,225,315,4.93,0.000964717100084959
385,225,315,4.9375,0.000707482995378312
385,225,315,4.945,9.50197428437313e-05
385,225,315,4.9525,0.000514886935292227
385,225,315,4.96,0.000663132314384758
385,225,315,4.9675,0.000675700436211101
385,225,315,4.975,0.000599528941489732
385,225,315,4.9825,0.00116187796565543
385,225,315,4.99,0.00118060324275045
385,225,315,4.9975,0.00155308332547369
385,225,315,5.005,0.00166551604441418
385,225,315,5.0125,0.00172433566127855
385,225,315,5.02,0.00193436119454707
385,225,315,5.0275,0.00154085121180747
385,225,315,5.035,0.00281009709740658
385,225,315,5.0425,0.00224447524981907
385,225,315,5.05,0.00193439664505769
385,225,315,5.0575,0.00216168419409692
385,225,315,5.065,0.00251915426673334
385,225,315,5.0725,0.00243413329750511
385,225,315,5.08,0.0030945574071871
