Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
335,225,315,4,0.00889040707996766
335,225,315,4.0075,0.00800302588400286
335,225,315,4.015,0.00811593941904998
335,225,315,4.0225,0.00837089311096627
335,225,315,4.03,0.00767692484530382
335,225,315,4.0375,0.00742458836823111
335,225,315,4.045,0.00688492274644292
335,225,315,4.0525,0.00610263815685638
335,225,315,4.06,0.00550016766242177
335,225,315,4.0675,0.00548784951245718
335,225,315,4.075,0.00531494502191897
335,225,315,4.0825,0.0060515789041345
335,225,315,4.09,0.00622489136782619
335,225,315,4.0975,0.00548790091305559
335,225,315,4.105,0.00613187647626974
335,225,315,4.1125,0.00507102853314398
335,225,315,4.12,0.00530685438742022
335,225,315,4.1275,0.00438814366683488
335,225,315,4.135,0.00376141718216847
335,225,315,4.1425,0.00323841941786556
335,225,315,4.15,0.00307259375988804
335,225,315,4.1575,0.00302290009494285
335,225,315,4.165,0.00265910739106743
335,225,315,4.1725,0.00222888672439697
335,225,315,4.18,0.00222259218313398
335,225,315,4.1875,0.00196984502069142
335,225,315,4.195,0.0018232438110523
335,225,315,4.2025,0.00279029126583887
335,225,315,4.21,0.00205288032199947
335,225,315,4.2175,0.00106507215140256
335,225,315,4.225,0.00217758201704551
335,225,315,4.2325,0.00176343487505203
335,225,315,4.24,0.00309823366298339
335,225,315,4.2475,0.00267413676970793
335,225,315,4.255,0.00241436758026892
335,225,315,4.2625,0.00358976447507364
335,225,315,4.27,0.00382310081810665
335,225,315,4.2775,0.00463040888263765
335,225,315,4.285,0.0043107977681651
335,225,315,4.2925,0.00410875196881981
335,225,315,4.3,0.00382396750953759
335,225,315,4.3075,0.00503796402612065
335,225,315,4.315,0.00580310275827595
335,225,315,4.3225,0.00579071659457839
335,225,315,4.33,0.00571520421327471
335,225,315,4.3375,0.00609655917711245
335,225,315,4.345,0.00615761483605263
335,225,315,4.3525,0.00634412900368433
335,225,315,4.36,0.00653102834957733
335,225,315,4.3675,0.0058296547430895
335,225,315,4.375,0.00543706712946858
335,225,315,4.3825,0.00453286523914116
335,225,315,4.39,0.00388171093205001
335,225,315,4.3975,0.00350246317930577
335,225,315,4.405,0.00326858364472432
335,225,315,4.4125,0.00265008848258231
335,225,315,4.42,0.00227208890054922
335,225,315,4.4275,0.00163654155575629
335,225,315,4.435,0.00112461122630715
335,225,315,4.4425,0.000670879062771179
335,225,315,4.45,0.00051369661603591
335,225,315,4.4575,0.000384128880676111
335,225,315,4.465,0.000881709072304834
335,225,315,4.4725,0.00106009051952103
335,225,315,4.48,0.000784892500393551
335,225,315,4.4875,0.00178444586020309
335,225,315,4.495,0.00252792190087599
335,225,315,4.5025,0.00294130110041811
335,225,315,4.51,0.00314806783575544
335,225,315,4.5175,0.00311039033826755
335,225,315,4.525,0.00342663576983837
335,225,315,4.5325,0.0030511233190038
335,225,315,4.54,0.0033444156643164
335,225,315,4.5475,0.00354497104028874
335,225,315,4.555,0.00348119323870053
335,225,315,4.5625,0.00429243003921228
335,225,315,4.57,0.00437615445223437
335,225,315,4.5775,0.00440159069589011
335,225,315,4.585,0.00414386979333502
335,225,315,4.5925,0.00442887029042214
335,225,315,4.6,0.00413278117222605
335,225,315,4.6075,0.00405604542590835
335,225,315,4.615,0.00353421666710982
335,225,315,4.6225,0.00288033179012305
335,225,315,4.63,0.00224687966989683
335,225,315,4.6375,0.00207046038442218
335,225,315,4.645,0.00112717520954556
335,225,315,4.6525,0.000881680018284699
335,225,315,4.66,0.000460061706197221
335,225,315,4.6675,0.00119232985765514
335,225,315,4.675,0.00125432908112083
335,225,315,4.6825,0.00104755366629483
335,225,315,4.69,0.000791517470591747
335,225,315,4.6975,0.000687767440313488
335,225,315,4.705,0.00113642909937591
335,225,315,4.7125,0.000872573589065267
335,225,315,4.72,0.00174876945160703
335,225,315,4.7275,0.00157848208036991
335,225,315,4.735,0.00212002516030466
335,225,315,4.7425,0.00153899018978402
335,225,315,4.75,0.00300770746614519
335,225,315,4.7575,0.00223144572383036
335,225,315,4.765,0.00245970244100334
335,225,315,4.7725,0.00265088043890238
335,225,315,4.78,0.00290445722086683
335,225,315,4.7875,0.00299371237277528
335,225,315,4.795,0.00325278291164732
335,225,315,4.8025,0.00308855257865076
335,225,315,4.81,0.00385002151823415
335,225,315,4.8175,0.00378422427582409
335,225,315,4.825,0.00387527589806063
335,225,315,4.8325,0.00348530142200271
335,225,315,4.84,0.00429399521633051
335,225,315,4.8475,0.00395815935555248
335,225,315,4.855,0.00387250729034526
335,225,315,4.8625,0.0032706311253934
335,225,315,4.87,0.00304927405749832
335,225,315,4.8775,0.00255073421230443
335,225,315,4.885,0.00244566933946417
335,225,315,4.8925,0.00243772587171845
335,225,315,4.9,0.00184819462603201
335,225,315,4.9075,0.00159408782358412
335,225,315,4.915,0.00119550963898527
335,225,315,4.9225,0.000482455844973353
335,225,315,4.93,0.000898208392052231
335,225,315,4.9375,0.00112336729268768
335,225,315,4.945,0.00105639679701722
335,225,315,4.9525,0.000798018705107089
335,225,315,4.96,0.00106249498355381
335,225,315,4.9675,0.00142851436330061
335,225,315,4.975,0.00132982265543576
335,225,315,4.9825,0.000992299939841126
335,225,315,4.99,0.00204420200655657
335,225,315,4.9975,0.00191846307552326
335,225,315,5.005,0.00261403421824192
335,225,315,5.0125,0.00276117227671787
335,225,315,5.02,0.00241064582672677
335,225,315,5.0275,0.00284113694998983
335,225,315,5.035,0.00291152260144451
335,225,315,5.0425,0.00301752507707166
335,225,315,5.05,0.00296137724232536
335,225,315,5.0575,0.00335837319834488
335,225,315,5.065,0.0032041989579494
335,225,315,5.0725,0.00352877874978709
335,225,315,5.08,0.00370074692011295
335,225,315,5.0875,0.00335112757138931
335,225,315,5.095,0.00377163024618074
335,225,315,5.1025,0.00346330386752745
335,225,315,5.11,0.00285928770449478
335,225,315,5.1175,0.0028247363383932
335,225,315,5.125,0.00254254897676053
335,225,315,5.1325,0.0019168009869668
335,225,315,5.14,0.00229071842233739
335,225,315,5.1475,0.00237915749516406
335,225,315,5.155,0.00212887958536583
335,225,315,5.1625,0.00212853604074435
335,225,315,5.17,0.0026681994423198
335,225,315,5.1775,0.00235826140728836
335,225,315,5.185,0.00176107445669486
335,225,315,5.1925,0.00173613078164615
335,225,315,5.2,0.0017262501795653
335,225,315,5.2075,0.00203544931054403
335,225,315,5.215,0.00229583837177669
335,225,315,5.2225,0.00201298145443947
335,225,315,5.23,0.001686537361385
335,225,315,5.2375,0.00149872548286562
335,225,315,5.245,0.00178676835862848
335,225,315,5.2525,0.00230719196150947
335,225,315,5.26,0.00266739210236868
335,225,315,5.2675,0.00261064308716831
335,225,315,5.275,0.00251135832847295
335,225,315,5.2825,0.0028582094717179
335,225,315,5.29,0.00244664906121646
335,225,315,5.2975,0.00247639903416181
335,225,315,5.305,0.00280920162174884
335,225,315,5.3125,0.00187362685473793
335,225,315,5.32,0.00238853898001085
335,225,315,5.3275,0.00176736192304562
335,225,315,5.335,0.00199533864432393
335,225,315,5.3425,0.00191683012082252
335,225,315,5.35,0.00174961070070945
335,225,315,5.3575,0.00196941903072932
335,225,315,5.365,0.00232954576089991
335,225,315,5.3725,0.00209169032360413
335,225,315,5.38,0.00199132591083895
335,225,315,5.3875,0.00168881907918453
335,225,315,5.395,0.00193362664818516
335,225,315,5.4025,0.00168286144263511
335,225,315,5.41,0.00147129535445596
335,225,315,5.4175,0.00122170408460333
335,225,315,5.425,0.00187954458079786
335,225,315,5.4325,0.00152171315936196
335,225,315,5.44,0.00061746895856816
335,225,315,5.4475,0.000446402209048185
335,225,315,5.455,0.000545530540883686
335,225,315,5.4625,7.02699730069806e-05
335,225,315,5.47,0.000940026743457709
335,225,315,5.4775,0.00101771226649207
335,225,315,5.485,0.00119131747831561
335,225,315,5.4925,0.00133062128395385
335,225,315,5.5,0.0013043784665809
335,225,315,5.5075,0.00111611848103809
335,225,315,5.515,0.00103369607743302
335,225,315,5.5225,0.00112168699156371
335,225,315,5.53,0.00196194539828996
335,225,315,5.5375,0.00177111961331141
335,225,315,5.545,0.00185717185748769
335,225,315,5.5525,0.00191352048978273
335,225,315,5.56,0.00237591847720418
335,225,315,5.5675,0.00223724334017667
335,225,315,5.575,0.00234540776921208
335,225,315,5.5825,0.00252213704579435
335,225,315,5.59,0.00301665491775757
335,225,315,5.5975,0.00245820833052921
335,225,315,5.605,0.00309180507457544
335,225,315,5.6125,0.00295392358918959
335,225,315,5.62,0.0030854673340226
335,225,315,5.6275,0.00335272236664061
335,225,315,5.635,0.00328177596881783
335,225,315,5.6425,0.00285644941502309
335,225,315,5.65,0.00201312009987608
335,225,315,5.6575,0.00190104227023794
335,225,315,5.665,0.00211442777265418
335,225,315,5.6725,0.00135716848740651
335,225,315,5.68,0.000844950424117724
335,225,315,5.6875,0.000902027902090978
335,225,315,5.695,0.000780402149924546
335,225,315,5.7025,0.000602368780242101
335,225,315,5.71,0.00116011151361102
335,225,315,5.7175,0.00189334038992212
335,225,315,5.725,0.00101860889863808
335,225,315,5.7325,0.00147035788616118
335,225,315,5.74,0.0021926901835857
335,225,315,5.7475,0.00147447831921423
335,225,315,5.755,0.00184756256519052
335,225,315,5.7625,0.00176399651969618
335,225,315,5.77,0.00203292777637116
335,225,315,5.7775,0.002416007423427
335,225,315,5.785,0.00236543260618364
335,225,315,5.7925,0.00228615272013093
335,225,315,5.8,0.00216586503934847
335,225,315,5.8075,0.00238311094940735
335,225,315,5.815,0.00235726462254798
335,225,315,5.8225,0.00243900328731185
335,225,315,5.83,0.00254364493871701
335,225,315,5.8375,0.00264709838451842
335,225,315,5.845,0.0023355256256593
335,225,315,5.8525,0.0023669171359374
335,225,315,5.86,0.00251833249006629
335,225,315,5.8675,0.00300880532015471
335,225,315,5.875,0.00259752870316396
