"Human_Xpos [cm]","Human_Ypos [cm]","RX_Ypos [cm]","Freq [GHz]","ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
335,225,315,4,-1.38169987338351
335,225,315,4.0075,-2.37570457842964
335,225,315,4.015,2.91553182014877
335,225,315,4.0225,1.90685921390374
335,225,315,4.03,0.924385786087469
335,225,315,4.0375,-0.0104074178617065
335,225,315,4.045,-1.03633206534394
335,225,315,4.0525,-1.99209828670715
335,225,315,4.06,-2.81004960886678
335,225,315,4.0675,2.5768568389637
335,225,315,4.075,1.73572532962309
335,225,315,4.0825,0.774519549648232
335,225,315,4.09,-0.312997695565194
335,225,315,4.0975,-1.20062706136341
335,225,315,4.105,-2.19511867872351
335,225,315,4.1125,3.06369715853822
335,225,315,4.12,2.17640687932395
335,225,315,4.1275,1.16461904235775
335,225,315,4.135,0.211499690970145
335,225,315,4.1425,-0.619480230438576
335,225,315,4.15,-1.56172084487022
335,225,315,4.1575,-2.42329509252045
335,225,315,4.165,3.05897381933305
335,225,315,4.1725,2.17616805402153
335,225,315,4.18,1.44213093273368
335,225,315,4.1875,0.6473650664568
335,225,315,4.195,-0.130300166382344
335,225,315,4.2025,-1.08198769642277
335,225,315,4.21,-2.3832242746087
335,225,315,4.2175,-2.56895161929741
335,225,315,4.225,3.13740860349231
335,225,315,4.2325,2.50044405103677
335,225,315,4.24,1.48437395646002
335,225,315,4.2475,0.322218348722191
335,225,315,4.255,-0.351235995021958
335,225,315,4.2625,-1.26129819154763
335,225,315,4.27,-2.25082614506884
335,225,315,4.2775,2.99611949394737
335,225,315,4.285,1.92959885295983
335,225,315,4.2925,1.04294562002872
335,225,315,4.3,0.229591022483776
335,225,315,4.3075,-0.684044865522684
335,225,315,4.315,-1.68051602366907
335,225,315,4.3225,-2.6751725860722
335,225,315,4.33,2.57572233037524
335,225,315,4.3375,1.56798381178097
335,225,315,4.345,0.547699872938638
335,225,315,4.3525,-0.523384647997113
335,225,315,4.36,-1.57208600335152
335,225,315,4.3675,-2.66149682507141
335,225,315,4.375,2.56140911765437
335,225,315,4.3825,1.54334696661596
335,225,315,4.39,0.545580204884711
335,225,315,4.3975,-0.309502338056943
335,225,315,4.405,-1.33252858620961
335,225,315,4.4125,-2.42227172032668
335,225,315,4.42,2.84945253568568
335,225,315,4.4275,1.94793485246164
335,225,315,4.435,1.3405317378878
335,225,315,4.4425,0.575819187884052
335,225,315,4.45,-0.162132936792599
335,225,315,4.4575,0.257765868741836
335,225,315,4.465,-0.368035492403239
335,225,315,4.4725,-1.33657398177155
335,225,315,4.48,-2.13572138690365
335,225,315,4.4875,-3.09629918596346
335,225,315,4.495,2.29857994411002
335,225,315,4.5025,1.26768913611258
335,225,315,4.51,0.183020539510064
335,225,315,4.5175,-0.803167478895698
335,225,315,4.525,-1.84354159712565
335,225,315,4.5325,-2.78312692958745
335,225,315,4.54,2.61525162761319
335,225,315,4.5475,1.60196143319207
335,225,315,4.555,0.653916473234916
335,225,315,4.5625,-0.2364560203542
335,225,315,4.57,-1.25856680263895
335,225,315,4.5775,-2.30898446135926
335,225,315,4.585,2.94340863629734
335,225,315,4.5925,1.87893335310533
335,225,315,4.6,0.813131109254688
335,225,315,4.6075,-0.200358226148125
335,225,315,4.615,-1.30440730683502
335,225,315,4.6225,-2.31840254675309
335,225,315,4.63,2.99960986756551
335,225,315,4.6375,1.95013069465588
