Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
335,225,315,4,-1.48159320681766
335,225,315,4.0075,-2.39606234493028
335,225,315,4.015,2.82136964273932
335,225,315,4.0225,1.83080793011547
335,225,315,4.03,0.929886617192415
335,225,315,4.0375,-0.00063916127421867
335,225,315,4.045,-0.976172524558619
335,225,315,4.0525,-1.9056391471877
335,225,315,4.06,-2.80325425158305
335,225,315,4.0675,2.66850639480695
335,225,315,4.075,1.84075841210569
335,225,315,4.0825,0.897140952564141
335,225,315,4.09,-0.198638408476779
335,225,315,4.0975,-1.00908503264191
335,225,315,4.105,-2.11744466317143
335,225,315,4.1125,-3.04913593728663
335,225,315,4.12,2.4121243230536
335,225,315,4.1275,1.49727387234529
335,225,315,4.135,0.491881276911682
335,225,315,4.1425,-0.281965172656748
335,225,315,4.15,-1.29784502664897
335,225,315,4.1575,-2.05817920885743
335,225,315,4.165,-2.87907143987017
335,225,315,4.1725,2.4905457917271
335,225,315,4.18,1.56250207059029
335,225,315,4.1875,0.804538483579166
335,225,315,4.195,-0.0995677632053538
335,225,315,4.2025,-0.915205001986882
335,225,315,4.21,-2.05896786128271
335,225,315,4.2175,-2.74980701056026
335,225,315,4.225,2.69452867479867
335,225,315,4.2325,1.95885987022567
335,225,315,4.24,1.1820761666369
335,225,315,4.2475,0.0326400663969711
335,225,315,4.255,-0.715212797838601
335,225,315,4.2625,-1.50544402922489
335,225,315,4.27,-2.41197678978921
335,225,315,4.2775,2.98946829954836
335,225,315,4.285,1.97661234952199
335,225,315,4.2925,1.02545192704779
335,225,315,4.3,0.150953052847731
335,225,315,4.3075,-0.729930877364733
335,225,315,4.315,-1.63332207004214
335,225,315,4.3225,-2.67093976570069
335,225,315,4.33,2.64377563128857
335,225,315,4.3375,1.56820089937656
335,225,315,4.345,0.581517222749475
335,225,315,4.3525,-0.401686828996855
335,225,315,4.36,-1.5379652666496
335,225,315,4.3675,-2.46744176496226
335,225,315,4.375,2.8470947489516
335,225,315,4.3825,1.85334727927094
335,225,315,4.39,0.938717599923653
335,225,315,4.3975,-0.0235175328065831
335,225,315,4.405,-1.08576560956727
335,225,315,4.4125,-1.89852618368182
335,225,315,4.42,-3.01056868324143
335,225,315,4.4275,2.60613524875347
335,225,315,4.435,1.95036969305402
335,225,315,4.4425,1.34510870110911
335,225,315,4.45,0.308608533762559
335,225,315,4.4575,-0.0913208169595921
335,225,315,4.465,-1.24281915251023
335,225,315,4.4725,-2.19704111549422
335,225,315,4.48,-2.6367517775749
335,225,315,4.4875,2.69706092490914
335,225,315,4.495,1.70974435981462
335,225,315,4.5025,0.855476778815121
335,225,315,4.51,-0.118311524238513
335,225,315,4.5175,-1.07364613586884
335,225,315,4.525,-1.96853612281186
335,225,315,4.5325,-2.99111557118498
335,225,315,4.54,2.63595080380753
335,225,315,4.5475,1.45819543666269
335,225,315,4.555,0.565130337243105
335,225,315,4.5625,-0.280663510786283
335,225,315,4.57,-1.46293562478588
335,225,315,4.5775,-2.43919184159274
335,225,315,4.585,2.90916658278262
335,225,315,4.5925,1.89923463678738
335,225,315,4.6,0.789587554244649
335,225,315,4.6075,-0.0349044752156599
335,225,315,4.615,-1.05494108711083
335,225,315,4.6225,-1.59663776807339
335,225,315,4.63,-3.00758095368618
335,225,315,4.6375,2.78527793318175
335,225,315,4.645,1.87593566481246
335,225,315,4.6525,1.36015268552637
335,225,315,4.66,0.856811239426063
335,225,315,4.6675,-0.0465148567838061
335,225,315,4.675,-1.2225089622101
335,225,315,4.6825,-1.99771258949485
335,225,315,4.69,-2.97216819082163
335,225,315,4.6975,2.25455379024931
335,225,315,4.705,1.56077418518718
335,225,315,4.7125,0.582346809296304
335,225,315,4.72,-0.0922940671092776
335,225,315,4.7275,-1.03085131607211
335,225,315,4.735,-2.23057494491121
335,225,315,4.7425,3.09807653170907
335,225,315,4.75,2.3883198652964
335,225,315,4.7575,1.65641342529429
335,225,315,4.765,0.611983251957766
335,225,315,4.7725,-0.355649448933758
335,225,315,4.78,-1.38669256542594
335,225,315,4.7875,-2.29378590492194
335,225,315,4.795,-3.13866462510143
335,225,315,4.8025,2.06129028864439
335,225,315,4.81,1.20628606849052
335,225,315,4.8175,0.199198469101488
335,225,315,4.825,-0.768235544120717
335,225,315,4.8325,-1.69103826176378
335,225,315,4.84,-2.65043590235001
335,225,315,4.8475,2.49797403022763
335,225,315,4.855,1.501497241053
335,225,315,4.8625,0.465389045514061
335,225,315,4.87,-0.419245519321635
335,225,315,4.8775,-1.39678425665741
335,225,315,4.885,-2.61306427865811
335,225,315,4.8925,2.98960880815122
335,225,315,4.9,1.66673493029215
335,225,315,4.9075,1.05515951757778
335,225,315,4.915,0.478969495580298
335,225,315,4.9225,-0.415063573257118
335,225,315,4.93,-1.27217683584959
335,225,315,4.9375,-2.83621601449483
335,225,315,4.945,2.7693128115279
335,225,315,4.9525,-2.871024869212
335,225,315,4.96,-2.4833058317598
335,225,315,4.9675,1.7917098166316
335,225,315,4.975,0.972991600866746
335,225,315,4.9825,0.36090960317893
335,225,315,4.99,-0.965529947722514
335,225,315,4.9975,-1.41290479497966
335,225,315,5.005,-2.46833300064602
335,225,315,5.0125,2.74000849182854
335,225,315,5.02,1.67928586145934
335,225,315,5.0275,0.871486667416755
335,225,315,5.035,-0.215531995286485
335,225,315,5.0425,-1.34497527519828
335,225,315,5.05,-2.27186230984369
335,225,315,5.0575,3.03125804852198
335,225,315,5.065,2.17406891508113
335,225,315,5.0725,1.16855637453459
335,225,315,5.08,0.0747440661429292
335,225,315,5.0875,-0.884144194410379
335,225,315,5.095,-1.95501452981648
335,225,315,5.1025,-2.94405110402174
335,225,315,5.11,2.19740126651324
335,225,315,5.1175,1.2108595559758
335,225,315,5.125,0.138523093538169
335,225,315,5.1325,-0.600394647730832
335,225,315,5.14,-1.55854804849607
335,225,315,5.1475,-2.47450709455793
335,225,315,5.155,2.86775062819908
335,225,315,5.1625,1.63929403976064
335,225,315,5.17,0.651788948574113
335,225,315,5.1775,-0.422473920622476
335,225,315,5.185,-1.39232476466408
335,225,315,5.1925,-2.56556188550553
335,225,315,5.2,2.40266469071019
335,225,315,5.2075,0.929055116122015
335,225,315,5.215,-0.657647344103398
335,225,315,5.2225,-2.13196118408522
335,225,315,5.23,2.97572584255776
335,225,315,5.2375,1.84686180723496
335,225,315,5.245,0.802594822143205
335,225,315,5.2525,-0.463849220548235
335,225,315,5.26,-1.53181192551536
335,225,315,5.2675,-2.15948497299336
335,225,315,5.275,2.86467281625927
335,225,315,5.2825,1.93479845801327
335,225,315,5.29,0.479560176768345
335,225,315,5.2975,-0.352877751180417
335,225,315,5.305,-1.45976039219275
335,225,315,5.3125,-2.45671987700154
335,225,315,5.32,2.91396881074734
335,225,315,5.3275,1.8973875483759
335,225,315,5.335,1.23279149826765
335,225,315,5.3425,0.408631192106757
335,225,315,5.35,-0.306080138834245
335,225,315,5.3575,-1.45800169894279
335,225,315,5.365,-2.61624661048914
335,225,315,5.3725,2.81564288251772
335,225,315,5.38,1.62955784299948
335,225,315,5.3875,0.653513465460012
335,225,315,5.395,0.15319250488294
335,225,315,5.4025,-0.919711761673164
335,225,315,5.41,-1.95083539661579
335,225,315,5.4175,-2.70820339065686
335,225,315,5.425,2.54170289753054
335,225,315,5.4325,1.08638325136013
335,225,315,5.44,0.672975945637957
335,225,315,5.4475,-0.197490906990964
335,225,315,5.455,2.48599091737266
335,225,315,5.4625,-1.91088603569574
335,225,315,5.47,-1.82941105891171
335,225,315,5.4775,3.11187560368363
335,225,315,5.485,1.92676124935818
335,225,315,5.4925,1.40919056926629
335,225,315,5.5,0.147144431472905
335,225,315,5.5075,-0.365002165772966
335,225,315,5.515,-1.2998369881898
335,225,315,5.5225,-2.2690333129459
335,225,315,5.53,-1.84356862779813
335,225,315,5.5375,2.31421711127665
335,225,315,5.545,1.88743557180332
335,225,315,5.5525,0.914574301202159
335,225,315,5.56,0.360455242763623
335,225,315,5.5675,-1.05725782359671
335,225,315,5.575,-2.0640546027277
335,225,315,5.5825,3.12025449788242
335,225,315,5.59,2.45018562851772
335,225,315,5.5975,1.55854227198015
335,225,315,5.605,0.299543041479208
335,225,315,5.6125,-0.607638819307466
335,225,315,5.62,-1.85164404462775
335,225,315,5.6275,-2.91691998416665
335,225,315,5.635,2.2570458775783
335,225,315,5.6425,1.18037248259828
335,225,315,5.65,-0.137073601477971
335,225,315,5.6575,-1.07435824407003
335,225,315,5.665,-2.36507366727994
335,225,315,5.6725,-1.48273665119183
335,225,315,5.68,-3.09280345045143
335,225,315,5.6875,1.97356441763118
335,225,315,5.695,2.4195649170889
335,225,315,5.7025,2.1451360974008
335,225,315,5.71,0.925413667638086
335,225,315,5.7175,-0.323895420234256
335,225,315,5.725,-1.09711045780958
335,225,315,5.7325,-1.83542237008602
335,225,315,5.74,2.82483786892519
335,225,315,5.7475,2.34900442156241
335,225,315,5.755,1.0978106008323
335,225,315,5.7625,0.201092237234866
335,225,315,5.77,-1.11509512425413
335,225,315,5.7775,-1.8308778238605
335,225,315,5.785,-2.90000417234972
335,225,315,5.7925,2.48818689920477
335,225,315,5.8,1.75261803851853
335,225,315,5.8075,0.468094976768771
335,225,315,5.815,-0.352831195985161
335,225,315,5.8225,-0.992438998851499
335,225,315,5.83,-1.91852577310804
335,225,315,5.8375,-3.00477301688381
335,225,315,5.845,2.41160020224466
335,225,315,5.8525,1.24315533055921
335,225,315,5.86,0.281801966668235
335,225,315,5.8675,-0.647773670239788
335,225,315,5.875,-1.71427601891641
335,225,315,5.8825,-2.78181279772274
335,225,315,5.89,2.27183566807633
335,225,315,5.8975,1.02603136948455
335,225,315,5.905,0.131579323152674
335,225,315,5.9125,-1.17655828902449
335,225,315,5.92,3.08910538092374
335,225,315,5.9275,-3.09185629555874
335,225,315,5.935,0.913684542876469
335,225,315,5.9425,-0.895853517425768
335,225,315,5.95,-2.29875935763939
335,225,315,5.9575,-3.1372808488101
335,225,315,5.965,1.61827199998954
335,225,315,5.9725,0.555352593921832
335,225,315,5.98,-0.213728785447332
335,225,315,5.9875,-1.20793512252287
335,225,315,5.995,-2.14228845050128
335,225,315,6.0025,-2.87595138312735
335,225,315,6.01,2.12382810480306
335,225,315,6.0175,1.30315996161351
335,225,315,6.025,0.292317787991218
335,225,315,6.0325,-0.742271589932305
335,225,315,6.04,-1.69627979532545
335,225,315,6.0475,-2.66797202155661
335,225,315,6.055,2.77172663443369
335,225,315,6.0625,1.84341022381129
335,225,315,6.07,0.894794582904043
335,225,315,6.0775,-0.296554124254829
335,225,315,6.085,-1.05813381339152
335,225,315,6.0925,-2.03150973867106
335,225,315,6.1,2.90481658348118
335,225,315,6.1075,2.38823404770932
335,225,315,6.115,1.20833326592071
335,225,315,6.1225,-0.0290853827776398
335,225,315,6.13,-1.03982255329774
335,225,315,6.1375,-1.79223911604905
335,225,315,6.145,-2.97255854097693
335,225,315,6.1525,2.53685099404647
335,225,315,6.16,-2.91058057007742
335,225,315,6.1675,0.266755282389851
335,225,315,6.175,1.4560033585975
335,225,315,6.1825,0.619897607306609
335,225,315,6.19,-0.538253900674643
335,225,315,6.1975,-1.38727591039296
335,225,315,6.205,-2.97506932814469
335,225,315,6.2125,2.78098332364572
335,225,315,6.22,1.8573626464732
335,225,315,6.2275,0.484848204265533
335,225,315,6.235,-0.743226289421682
335,225,315,6.2425,-1.21284250088065
335,225,315,6.25,-2.10515774183324
335,225,315,6.2575,-1.92093707521568
335,225,315,6.265,2.71156752185246
335,225,315,6.2725,1.81641971476143
335,225,315,6.28,1.18281693542523
335,225,315,6.2875,0.211729024793064
335,225,315,6.295,-0.4005959453171
335,225,315,6.3025,-1.47288821107455
335,225,315,6.31,-2.27827651493641
335,225,315,6.3175,-3.010566938376
335,225,315,6.325,2.21068784673409
335,225,315,6.3325,1.10473373906696
335,225,315,6.34,0.00365854188586285
335,225,315,6.3475,-0.884289223420593
335,225,315,6.355,-2.16715760492682
335,225,315,6.3625,-2.88520245497538
335,225,315,6.37,2.0839965793206
335,225,315,6.3775,1.29171370718695
335,225,315,6.385,0.520554898263195
335,225,315,6.3925,-0.476735786217207
335,225,315,6.4,-1.49323617511339
335,225,315,6.4075,-2.27115177589846
335,225,315,6.415,2.94908332468523
335,225,315,6.4225,2.07880594834464
335,225,315,6.43,1.39745324988803
335,225,315,6.4375,0.330097108685529
335,225,315,6.445,-0.933286425497069
335,225,315,6.4525,-1.45305527400197
335,225,315,6.46,-2.34157784334756
335,225,315,6.4675,2.93718685610739
335,225,315,6.475,2.4887977408183
335,225,315,6.4825,1.26254418801779
335,225,315,6.49,0.601634719875069
335,225,315,6.4975,-0.167766974877067
335,225,315,6.505,-1.30969309911529
335,225,315,6.5125,-1.99245976110796
335,225,315,6.52,-2.18823235991795
335,225,315,6.5275,2.62359681186161
335,225,315,6.535,2.08095323586002
335,225,315,6.5425,0.982990274134793
335,225,315,6.55,-0.100714841703144
335,225,315,6.5575,-0.841087085702961
335,225,315,6.565,-1.80580744326369
335,225,315,6.5725,-2.70224771208542
335,225,315,6.58,2.50712975005081
335,225,315,6.5875,1.35151742434961
335,225,315,6.595,0.369478181894877
335,225,315,6.6025,-0.668488684741854
335,225,315,6.61,-1.69901048535902
335,225,315,6.6175,-2.78612881883754
335,225,315,6.625,2.57099661508559
335,225,315,6.6325,2.07207505061174
335,225,315,6.64,0.618650912298742
335,225,315,6.6475,0.0405119942872555
335,225,315,6.655,-1.02264231290559
335,225,315,6.6625,-1.73009856199021
335,225,315,6.67,-2.36728853679212
335,225,315,6.6775,3.10524602895545
335,225,315,6.685,2.36017420179778
335,225,315,6.6925,1.47657280683391
335,225,315,6.7,0.676398478246993
335,225,315,6.7075,-0.176333009363463
335,225,315,6.715,-0.988701915203997
335,225,315,6.7225,-2.17081111028277
335,225,315,6.73,-2.67041344325878
335,225,315,6.7375,2.38031794846389
335,225,315,6.745,1.3471400061691
