Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
335,325,315,4,0.00764265528491035
335,325,315,4.0075,0.00787488248407401
335,325,315,4.015,0.0070404856193808
335,325,315,4.0225,0.00744930495969685
335,325,315,4.03,0.00697306122125447
335,325,315,4.0375,0.00671555245971849
335,325,315,4.045,0.00660934032309388
335,325,315,4.0525,0.00583580782163326
335,325,315,4.06,0.00480686479010954
335,325,315,4.0675,0.00535095341965385
335,325,315,4.075,0.00537718403582831
335,325,315,4.0825,0.00634320192495161
335,325,315,4.09,0.00532879906962631
335,325,315,4.0975,0.00513653934010501
335,325,315,4.105,0.00532824565607724
335,325,315,4.1125,0.00448036582981269
335,325,315,4.12,0.00439708052681514
335,325,315,4.1275,0.00385226794717158
335,325,315,4.135,0.00269895149910638
335,325,315,4.1425,0.00207249001027515
335,325,315,4.15,0.00258908343044654
335,325,315,4.1575,0.00204007433475013
335,325,315,4.165,0.00219713503190988
335,325,315,4.1725,0.00187361035188467
335,325,315,4.18,0.00180915834753631
335,325,315,4.1875,0.00217592056844889
335,325,315,4.195,0.0022941637165575
335,325,315,4.2025,0.00261162672828768
335,325,315,4.21,0.00165236777738906
335,325,315,4.2175,0.0011123258652713
335,325,315,4.225,0.00176109694170927
335,325,315,4.2325,0.00199718514061869
335,325,315,4.24,0.00304507944196468
335,325,315,4.2475,0.00268955944897176
335,325,315,4.255,0.00232536465938554
335,325,315,4.2625,0.00326366911253287
335,325,315,4.27,0.00374798071581814
335,325,315,4.2775,0.00446036753261943
335,325,315,4.285,0.0035582684343868
335,325,315,4.2925,0.00386530861590699
335,325,315,4.3,0.00422307005017087
335,325,315,4.3075,0.00448912553141403
335,325,315,4.315,0.0049706084903227
335,325,315,4.3225,0.00586820420476576
335,325,315,4.33,0.00547686876621136
335,325,315,4.3375,0.006057907234711
335,325,315,4.345,0.0062707641029461
335,325,315,4.3525,0.0057768943601571
335,325,315,4.36,0.00544080246966425
335,325,315,4.3675,0.00512927188410368
335,325,315,4.375,0.00506664700577797
335,325,315,4.3825,0.00402741876140917
335,325,315,4.39,0.00353159582188029
335,325,315,4.3975,0.00303109714800401
335,325,315,4.405,0.00314172070379151
335,325,315,4.4125,0.00289503115633969
335,325,315,4.42,0.00173842247517062
335,325,315,4.4275,0.00168431485743055
335,325,315,4.435,0.00120549812894018
335,325,315,4.4425,0.000492046675103287
335,325,315,4.45,0.000336432056225101
335,325,315,4.4575,0.000243380513145884
335,325,315,4.465,0.000880641261991389
335,325,315,4.4725,0.00160204564682526
335,325,315,4.48,0.00154899182185131
335,325,315,4.4875,0.00192507562470673
335,325,315,4.495,0.00242090560245466
