"Human_Xpos [cm]","Human_Ypos [cm]","RX_Ypos [cm]","Freq [GHz]","mag(S(RX_ant1_1,TX_antenna)) []"
335,325,315,4,0.00772296811298208
335,325,315,4.0075,0.00778903236353118
335,325,315,4.015,0.00754696205925239
335,325,315,4.0225,0.00752061464157236
335,325,315,4.03,0.00699200001352137
335,325,315,4.0375,0.00681428457702493
335,325,315,4.045,0.00666595128129772
335,325,315,4.0525,0.00553156258390381
335,325,315,4.06,0.00518360931526669
335,325,315,4.0675,0.00540233383958115
335,325,315,4.075,0.00541725979477719
335,325,315,4.0825,0.00614410880130649
335,325,315,4.09,0.00566729891705489
335,325,315,4.0975,0.00513335706927028
335,325,315,4.105,0.00540959322569442
335,325,315,4.1125,0.00466098582254968
335,325,315,4.12,0.00443460383303792
335,325,315,4.1275,0.00411470325002164
335,325,315,4.135,0.00302476593233571
335,325,315,4.1425,0.00264392103512831
335,325,315,4.15,0.00253049906645036
335,325,315,4.1575,0.00222201335811371
335,325,315,4.165,0.00205232157156384
335,325,315,4.1725,0.00179718613885555
335,325,315,4.18,0.00189601038409441
335,325,315,4.1875,0.0022178797413334
335,325,315,4.195,0.00213172943896886
335,325,315,4.2025,0.00237099518520072
335,325,315,4.21,0.00163381437509723
335,325,315,4.2175,0.00105787031532055
335,325,315,4.225,0.00167148790084245
335,325,315,4.2325,0.00175599917946915
335,325,315,4.24,0.00269896618211566
335,325,315,4.2475,0.00259951999848579
335,325,315,4.255,0.00276315189092609
335,325,315,4.2625,0.00334555579400142
335,325,315,4.27,0.0037075521512896
335,325,315,4.2775,0.00419327797984241
335,325,315,4.285,0.00392704805911891
335,325,315,4.2925,0.00392350198207341
335,325,315,4.3,0.0042678056163904
335,325,315,4.3075,0.00470735341320484
335,325,315,4.315,0.00518142373289796
335,325,315,4.3225,0.00545147594119422
335,325,315,4.33,0.00569145938318184
335,325,315,4.3375,0.00598954595957942
335,325,315,4.345,0.00633254364253121
335,325,315,4.3525,0.00616903720340472
335,325,315,4.36,0.00594494215230479
335,325,315,4.3675,0.00558420160955354
335,325,315,4.375,0.00482543432178307
335,325,315,4.3825,0.00431236567656331
335,325,315,4.39,0.003637663975138
335,325,315,4.3975,0.00323609310131821
335,325,315,4.405,0.00312661611351699
335,325,315,4.4125,0.00247849485285269
335,325,315,4.42,0.00183277429739515
335,325,315,4.4275,0.00129560966631537
335,325,315,4.435,0.00104628134425392
335,325,315,4.4425,0.000834694045900856
335,325,315,4.45,0.000401078154557431
335,325,315,4.4575,0.000162980097083123
335,325,315,4.465,0.000747695452986439
335,325,315,4.4725,0.00109320336018231
335,325,315,4.48,0.00155151250612683
335,325,315,4.4875,0.00195579639882865
335,325,315,4.495,0.00239480048799952
335,325,315,4.5025,0.00309098185910979
335,325,315,4.51,0.0033270342358695
335,325,315,4.5175,0.00349519923760352
335,325,315,4.525,0.00363158262474573
335,325,315,4.5325,0.00341553623401277
335,325,315,4.54,0.00352591124929108
335,325,315,4.5475,0.00374699573701363
335,325,315,4.555,0.00366282980550368
335,325,315,4.5625,0.00394332814374126
335,325,315,4.57,0.00424304742792271
335,325,315,4.5775,0.00422213528780725
335,325,315,4.585,0.00421515519975045
335,325,315,4.5925,0.00429533233898508
335,325,315,4.6,0.0039629269702009
335,325,315,4.6075,0.00358766988479926
335,325,315,4.615,0.00321256208231689
335,325,315,4.6225,0.00258666952810818
335,325,315,4.63,0.00222901384388551
335,325,315,4.6375,0.00167221311186811
335,325,315,4.645,0.00111714139194465
335,325,315,4.6525,0.00059749502358536
335,325,315,4.66,0.000240490917436477
335,325,315,4.6675,0.000754366058396617
335,325,315,4.675,0.000827017629240875
335,325,315,4.6825,0.000998971760072485
335,325,315,4.69,0.000928727335543479
335,325,315,4.6975,0.000902384650418472
335,325,315,4.705,0.00125501724641287
335,325,315,4.7125,0.00130105563740924
335,325,315,4.72,0.00152564608017555
335,325,315,4.7275,0.00192647576497053
335,325,315,4.735,0.00182848803598293
335,325,315,4.7425,0.0021603226522819
335,325,315,4.75,0.00239462974072986
335,325,315,4.7575,0.00241815152107141
335,325,315,4.765,0.00267173555983997
335,325,315,4.7725,0.00261242961249966
335,325,315,4.78,0.00257830698535974
335,325,315,4.7875,0.00277007635067087
335,325,315,4.795,0.00298587268002184
335,325,315,4.8025,0.00315466182218328
335,325,315,4.81,0.00325067349036441
335,325,315,4.8175,0.00331971251909811
335,325,315,4.825,0.00345571547004612
335,325,315,4.8325,0.00372184898432984
335,325,315,4.84,0.00374349873705685
335,325,315,4.8475,0.0037430439341914
335,325,315,4.855,0.00351585546907465
335,325,315,4.8625,0.00289277879297694
335,325,315,4.87,0.00272028318861465
335,325,315,4.8775,0.00244216791388159
335,325,315,4.885,0.00204501972816046
335,325,315,4.8925,0.00187985634437816
335,325,315,4.9,0.00137779097798995
