"Human_Xpos [cm]","Human_Ypos [cm]","RX_Ypos [cm]","Freq [GHz]","ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
385,275,315,4,-1.46748072344194
385,275,315,4.0075,-2.4239069981099
385,275,315,4.015,2.87979135093594
385,275,315,4.0225,1.87098031183891
385,275,315,4.03,0.895683028516988
385,275,315,4.0375,-0.0379994927079145
385,275,315,4.045,-1.04804764055197
385,275,315,4.0525,-1.97906784784402
385,275,315,4.06,-2.7908988633631
385,275,315,4.0675,2.56700639903625
385,275,315,4.075,1.67476603206792
385,275,315,4.0825,0.688940066801595
385,275,315,4.09,-0.389272382836101
385,275,315,4.0975,-1.26385276995273
385,275,315,4.105,-2.24027350526691
385,275,315,4.1125,3.02510126235731
385,275,315,4.12,2.09454646809173
385,275,315,4.1275,1.0457893407549
385,275,315,4.135,0.0941554861301825
385,275,315,4.1425,-0.713860718487827
385,275,315,4.15,-1.61227326577838
385,275,315,4.1575,-2.51566569554261
385,275,315,4.165,2.89288532290661
385,275,315,4.1725,2.03962556551423
385,275,315,4.18,1.36221004718604
385,275,315,4.1875,0.541871910276304
385,275,315,4.195,-0.39697546770565
385,275,315,4.2025,-1.36876502078439
385,275,315,4.21,-2.55919505090045
385,275,315,4.2175,-2.84645411067719
385,275,315,4.225,2.76395492631878
385,275,315,4.2325,2.08784111794017
385,275,315,4.24,1.29032436973033
385,275,315,4.2475,0.20821011326489
385,275,315,4.255,-0.564884391557156
385,275,315,4.2625,-1.51201139889743
385,275,315,4.27,-2.45032047730363
385,275,315,4.2775,2.84016127517167
385,275,315,4.285,1.82264911382422
385,275,315,4.2925,0.954787412557931
385,275,315,4.3,0.0780246248808306
385,275,315,4.3075,-0.837033900449847
385,275,315,4.315,-1.82006749841972
385,275,315,4.3225,-2.81100521677131
385,275,315,4.33,2.4624907713885
385,275,315,4.3375,1.46823140247458
385,275,315,4.345,0.445686097236931
385,275,315,4.3525,-0.621118869493545
385,275,315,4.36,-1.65599131541918
385,275,315,4.3675,-2.72583926793148
385,275,315,4.375,2.51614212939089
385,275,315,4.3825,1.51856301680906
385,275,315,4.39,0.549526518906934
385,275,315,4.3975,-0.322426487549364
385,275,315,4.405,-1.34637257975324
385,275,315,4.4125,-2.38977154228288
385,275,315,4.42,2.96768019110228
385,275,315,4.4275,2.07056283802428
385,275,315,4.435,1.27054408568666
385,275,315,4.4425,0.344617496593376
385,275,315,4.45,-0.620214422758152
385,275,315,4.4575,-1.45480372771052
385,275,315,4.465,-1.53519010604815
385,275,315,4.4725,-1.99679822849726
385,275,315,4.48,-2.20072458322057
385,275,315,4.4875,-3.11063732858308
385,275,315,4.495,2.24229082628998
385,275,315,4.5025,1.19391544469919
385,275,315,4.51,0.114004329356207
385,275,315,4.5175,-0.874432141850261
