"Human_Xpos [cm]","Human_Ypos [cm]","RX_Ypos [cm]","Freq [GHz]","mag(S(RX_ant1_1,TX_antenna)) []"
285,225,315,4,0.00769196092460424
285,225,315,4.0075,0.00800056994136586
285,225,315,4.015,0.00813050241809202
285,225,315,4.0225,0.00779886700825205
285,225,315,4.03,0.00698365815640783
285,225,315,4.0375,0.00698452608796984
285,225,315,4.045,0.00699358310102819
285,225,315,4.0525,0.00600529563848634
285,225,315,4.06,0.00547040498986917
285,225,315,4.0675,0.00536988893630823
285,225,315,4.075,0.00551603903718033
285,225,315,4.0825,0.00636198184718517
285,225,315,4.09,0.00602709944014655
285,225,315,4.0975,0.0055905833755176
285,225,315,4.105,0.00567033045093632
285,225,315,4.1125,0.00502867781708866
285,225,315,4.12,0.00494423051232338
285,225,315,4.1275,0.00458780548078637
285,225,315,4.135,0.00350737713674776
285,225,315,4.1425,0.00318059778940566
285,225,315,4.15,0.00311816978590359
285,225,315,4.1575,0.00288815822733201
285,225,315,4.165,0.00257573500841384
285,225,315,4.1725,0.00196513663075434
285,225,315,4.18,0.0020755449761944
285,225,315,4.1875,0.00252543771847593
285,225,315,4.195,0.0024166294428871
285,225,315,4.2025,0.00260535097101175
285,225,315,4.21,0.00183259029546908
285,225,315,4.2175,0.00111019416798466
285,225,315,4.225,0.00172695108341866
285,225,315,4.2325,0.00157267060177745
285,225,315,4.24,0.00261551083826299
285,225,315,4.2475,0.00282972146266505
285,225,315,4.255,0.0031479459403707
285,225,315,4.2625,0.00359230172257469
285,225,315,4.27,0.00359927366438192
285,225,315,4.2775,0.00413669307323535
285,225,315,4.285,0.00422803713559932
285,225,315,4.2925,0.00404689379322318
285,225,315,4.3,0.00416099853899235
285,225,315,4.3075,0.0046647197500382
285,225,315,4.315,0.00529605849494005
285,225,315,4.3225,0.00577048469395859
285,225,315,4.33,0.00608893165408556
285,225,315,4.3375,0.00617134058319689
285,225,315,4.345,0.00647722653607907
285,225,315,4.3525,0.00656763930755719
285,225,315,4.36,0.00651264299490252
285,225,315,4.3675,0.00613051175481715
285,225,315,4.375,0.00528775525816134
285,225,315,4.3825,0.00466449632749818
285,225,315,4.39,0.00395641497564616
285,225,315,4.3975,0.00356634753734386
285,225,315,4.405,0.00336759652918343
285,225,315,4.4125,0.00260761630388663
285,225,315,4.42,0.0020962476952398
285,225,315,4.4275,0.00166896377153253
285,225,315,4.435,0.00127692169543185
285,225,315,4.4425,0.000919962621258265
285,225,315,4.45,0.00053159439503453
285,225,315,4.4575,0.00051412765511728
285,225,315,4.465,0.000803415777866623
285,225,315,4.4725,0.000908980541553676
285,225,315,4.48,0.00137085478036091
285,225,315,4.4875,0.00198159035427746
285,225,315,4.495,0.0023939601088815
285,225,315,4.5025,0.0029689709825161
285,225,315,4.51,0.00310809470708133
285,225,315,4.5175,0.00330898884498188
285,225,315,4.525,0.00358551694473044
285,225,315,4.5325,0.00344073063176485
285,225,315,4.54,0.00340372941272516
285,225,315,4.5475,0.00342539496514339
285,225,315,4.555,0.00334187423435386
285,225,315,4.5625,0.00389637995455922
285,225,315,4.57,0.00435112962803596
285,225,315,4.5775,0.00428789327275251
285,225,315,4.585,0.00424007536802664
285,225,315,4.5925,0.00435935809636411
285,225,315,4.6,0.00407373168233024
285,225,315,4.6075,0.00372733083114892
285,225,315,4.615,0.00323079845091857
285,225,315,4.6225,0.002620133697398
285,225,315,4.63,0.00246981801994157
285,225,315,4.6375,0.00195964830283802
285,225,315,4.645,0.001285502465182
285,225,315,4.6525,0.00069470453962606
285,225,315,4.66,0.000505912516429433
285,225,315,4.6675,0.000961731597724043
285,225,315,4.675,0.000806325654069106
285,225,315,4.6825,0.000830818916204409
285,225,315,4.69,0.000872016939934296
285,225,315,4.6975,0.000771303003957373
285,225,315,4.705,0.000925454832963898
285,225,315,4.7125,0.000837272595383875
285,225,315,4.72,0.0013260070051144
285,225,315,4.7275,0.00196201293351755
285,225,315,4.735,0.0019214331310602
285,225,315,4.7425,0.00213701972316243
285,225,315,4.75,0.00229947741121083
285,225,315,4.7575,0.00245318125264082
285,225,315,4.765,0.00280537025517773
285,225,315,4.7725,0.00271178259816568
285,225,315,4.78,0.00266958291627887
285,225,315,4.7875,0.00286755038988499
285,225,315,4.795,0.00315094419845616
