Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
235,275,315,4,-1.53020771671786
235,275,315,4.0075,-2.57613537677399
235,275,315,4.015,2.71927406354601
235,275,315,4.0225,1.88088770393721
235,275,315,4.03,0.834743977178176
235,275,315,4.0375,-0.00117385684939623
235,275,315,4.045,-0.960588859063582
235,275,315,4.0525,-1.83853891234889
235,275,315,4.06,-2.82392793309092
235,275,315,4.0675,2.57523750632835
235,275,315,4.075,1.76292171602886
235,275,315,4.0825,0.840356963425743
235,275,315,4.09,-0.268670069275888
235,275,315,4.0975,-1.10568728853513
235,275,315,4.105,-2.12362533934363
235,275,315,4.1125,-3.12412532760378
235,275,315,4.12,2.38227684186967
235,275,315,4.1275,1.38255425048017
235,275,315,4.135,0.553037300439148
235,275,315,4.1425,-0.289564759087055
235,275,315,4.15,-1.35670075426005
235,275,315,4.1575,-2.25396808543308
235,275,315,4.165,-3.02938472259562
235,275,315,4.1725,2.37694681298108
235,275,315,4.18,1.76332175122271
235,275,315,4.1875,0.89274467219321
235,275,315,4.195,-0.0889375912765569
235,275,315,4.2025,-0.951104512275433
235,275,315,4.21,-2.25579818577605
235,275,315,4.2175,-2.83080939804124
235,275,315,4.225,2.5686840830014
235,275,315,4.2325,1.68254892240544
235,275,315,4.24,0.937896189752315
235,275,315,4.2475,0.148393929312506
235,275,315,4.255,-0.627411186251841
235,275,315,4.2625,-1.52258242787101
235,275,315,4.27,-2.47411995375781
235,275,315,4.2775,2.79734529934673
235,275,315,4.285,1.90830035860358
235,275,315,4.2925,0.982976784471172
235,275,315,4.3,0.176310345509737
235,275,315,4.3075,-0.738682637082891
235,275,315,4.315,-1.73222614810662
235,275,315,4.3225,-2.75626205671552
235,275,315,4.33,2.61250290562764
235,275,315,4.3375,1.50756198991044
235,275,315,4.345,0.592100931926444
235,275,315,4.3525,-0.516245769873856
235,275,315,4.36,-1.51915178249384
235,275,315,4.3675,-2.51030920581982
235,275,315,4.375,2.73730408206639
235,275,315,4.3825,1.72809004208144
235,275,315,4.39,0.746518938315442
235,275,315,4.3975,-0.0399628938639896
235,275,315,4.405,-1.1381696399554
235,275,315,4.4125,-1.96641150565133
235,275,315,4.42,-3.03048805101186
235,275,315,4.4275,2.5318084992794
235,275,315,4.435,1.67079824722496
235,275,315,4.4425,0.931685629856764
235,275,315,4.45,0.274393906960748
235,275,315,4.4575,-0.413656835196688
235,275,315,4.465,-0.960197865527584
235,275,315,4.4725,-1.83595159609084
235,275,315,4.48,-2.98946143570179
235,275,315,4.4875,2.42129392918003
235,275,315,4.495,1.92655808635991
235,275,315,4.5025,0.784720699438977
235,275,315,4.51,-0.276611948425504
235,275,315,4.5175,-1.122074646667
235,275,315,4.525,-1.99767222402146
235,275,315,4.5325,-3.07252009908815
235,275,315,4.54,2.2005240283753
235,275,315,4.5475,1.53996057488269
235,275,315,4.555,0.410543950537511
235,275,315,4.5625,-0.53809576951806
235,275,315,4.57,-1.4739085109205
235,275,315,4.5775,-2.48804829811525
235,275,315,4.585,2.74802158331527
235,275,315,4.5925,1.68841039641073
235,275,315,4.6,0.946593981754321
235,275,315,4.6075,-0.255052724653439
235,275,315,4.615,-1.1246693427215
235,275,315,4.6225,-2.01915629327135
235,275,315,4.63,-2.88305070196647
235,275,315,4.6375,2.75484629420409
235,275,315,4.645,2.12934275092416
235,275,315,4.6525,1.71364205273551
235,275,315,4.66,0.792586731454003
235,275,315,4.6675,-0.202274909151902
235,275,315,4.675,-1.24008092639269
235,275,315,4.6825,-1.89122019365595
235,275,315,4.69,3.05666704579396
235,275,315,4.6975,2.09608024499366
235,275,315,4.705,1.42039168214536
235,275,315,4.7125,0.421638393315327
235,275,315,4.72,-0.261962613654572
235,275,315,4.7275,-1.17942266617186
235,275,315,4.735,-2.39117174111371
235,275,315,4.7425,-2.98387269350657
235,275,315,4.75,2.31897590400892
235,275,315,4.7575,1.4981067075493
235,275,315,4.765,0.410953816615825
235,275,315,4.7725,-0.327175156324103
235,275,315,4.78,-1.29834649934003
235,275,315,4.7875,-2.44126350316933
235,275,315,4.795,3.07505961023974
235,275,315,4.8025,2.19159483719204
235,275,315,4.81,1.05125494495909
235,275,315,4.8175,0.144854618192297
235,275,315,4.825,-0.751799812655157
235,275,315,4.8325,-1.74763586347141
235,275,315,4.84,-2.64022366575151
235,275,315,4.8475,2.48180333650543
235,275,315,4.855,1.4846131723245
235,275,315,4.8625,0.422366257220058
235,275,315,4.87,-0.585665829632266
235,275,315,4.8775,-1.44157949527825
235,275,315,4.885,-2.49853385278476
235,275,315,4.8925,2.88029012510266
235,275,315,4.9,1.93847782089436
235,275,315,4.9075,1.24788885250783
235,275,315,4.915,0.547919933287768
235,275,315,4.9225,-0.532143555705916
235,275,315,4.93,-1.41069667434218
235,275,315,4.9375,-2.36314117783009
235,275,315,4.945,-2.86323479877284
235,275,315,4.9525,-1.47525156471415
235,275,315,4.96,2.05116305900523
235,275,315,4.9675,1.92164170556071
235,275,315,4.975,1.32801853968387
235,275,315,4.9825,0.0600995940536493
235,275,315,4.99,-0.716096205971953
235,275,315,4.9975,-1.69842284539598
235,275,315,5.005,-2.76000919137896
235,275,315,5.0125,2.72630689132678
235,275,315,5.02,1.68008188991025
235,275,315,5.0275,0.840337448925627
235,275,315,5.035,-0.385929978194892
235,275,315,5.0425,-1.42281980367074
235,275,315,5.05,-2.22880527380724
235,275,315,5.0575,3.01211944923305
235,275,315,5.065,2.19032394535629
235,275,315,5.0725,1.04901468472749
235,275,315,5.08,0.0756986719476319
235,275,315,5.0875,-1.05184667037478
235,275,315,5.095,-2.07732913502826
235,275,315,5.1025,-2.99539212325316
235,275,315,5.11,2.32277060655128
235,275,315,5.1175,1.47592896622173
235,275,315,5.125,0.39179997066713
235,275,315,5.1325,-0.914714059801902
235,275,315,5.14,-1.85094454917873
235,275,315,5.1475,-2.89305489118546
235,275,315,5.155,2.6555774125623
235,275,315,5.1625,1.79330639118861
235,275,315,5.17,0.952314174865677
235,275,315,5.1775,-0.585881706585686
235,275,315,5.185,-1.57051638500575
235,275,315,5.1925,-3.00240269682304
235,275,315,5.2,2.02309533584015
235,275,315,5.2075,0.598228034935685
235,275,315,5.215,-1.14144424043266
235,275,315,5.2225,-2.00644621860971
235,275,315,5.23,2.56217519670424
235,275,315,5.2375,1.70299142509892
235,275,315,5.245,0.646741157322708
235,275,315,5.2525,-0.638135636622179
235,275,315,5.26,-1.50974416685561
235,275,315,5.2675,-2.32377850228727
235,275,315,5.275,2.57911097945233
235,275,315,5.2825,1.5211204834901
235,275,315,5.29,0.336711413601217
235,275,315,5.2975,-0.647171463680865
235,275,315,5.305,-1.55261399743144
235,275,315,5.3125,-2.38486819988636
235,275,315,5.32,3.14095384098784
235,275,315,5.3275,1.99496029998829
235,275,315,5.335,1.28109817414232
235,275,315,5.3425,0.156203108184074
235,275,315,5.35,-0.648877628291417
235,275,315,5.3575,-1.56888395847215
235,275,315,5.365,-2.4148315982711
235,275,315,5.3725,2.75834093858247
235,275,315,5.38,1.77880777382213
235,275,315,5.3875,0.766079284076852
235,275,315,5.395,-0.33532494699185
235,275,315,5.4025,-1.11740794582718
235,275,315,5.41,-2.14367746088139
235,275,315,5.4175,-2.55338128320343
235,275,315,5.425,2.49861172937812
235,275,315,5.4325,1.27632167564393
235,275,315,5.44,0.0118137890076673
235,275,315,5.4475,-0.280268036975411
235,275,315,5.455,-2.1363289937689
235,275,315,5.4625,-1.49203298314127
235,275,315,5.47,-2.70728437438582
235,275,315,5.4775,-2.42685917006002
235,275,315,5.485,1.93411124783805
235,275,315,5.4925,1.25519044439983
235,275,315,5.5,0.0636984908171197
235,275,315,5.5075,-0.936103542229357
235,275,315,5.515,-0.313587623785573
235,275,315,5.5225,-2.65348030822106
235,275,315,5.53,-2.93422446023328
235,275,315,5.5375,2.70088486613249
235,275,315,5.545,1.60859272609049
235,275,315,5.5525,0.708902871142189
235,275,315,5.56,-0.0537847239840012
235,275,315,5.5675,-1.0580635847018
235,275,315,5.575,-1.90748193191429
235,275,315,5.5825,-3.10438116577562
235,275,315,5.59,2.12932787402752
235,275,315,5.5975,1.31981556756333
235,275,315,5.605,0.510218768116313
235,275,315,5.6125,-0.766467724783614
235,275,315,5.62,-1.92969553640557
235,275,315,5.6275,-3.01980391457703
235,275,315,5.635,2.32093034173315
235,275,315,5.6425,1.12120897263869
235,275,315,5.65,0.0998353735226443
235,275,315,5.6575,-1.33389150414069
235,275,315,5.665,-2.76509108323573
235,275,315,5.6725,-3.11429728612554
235,275,315,5.68,-2.36691042990266
235,275,315,5.6875,-2.9869587747
235,275,315,5.695,2.68335452175509
235,275,315,5.7025,1.60647003088161
235,275,315,5.71,0.477808562518533
235,275,315,5.7175,-0.289643642725747
235,275,315,5.725,-1.34270243494712
235,275,315,5.7325,-2.0362870897633
235,275,315,5.74,3.06840645218749
235,275,315,5.7475,2.03182225837955
235,275,315,5.755,1.02741923478288
235,275,315,5.7625,0.147842821343738
235,275,315,5.77,-1.16079372026816
235,275,315,5.7775,-1.96438581501762
235,275,315,5.785,-2.89542390880306
235,275,315,5.7925,2.49002026832
235,275,315,5.8,1.74780261682507
235,275,315,5.8075,0.752917085419971
235,275,315,5.815,-0.57201246043808
235,275,315,5.8225,-1.0306720943872
235,275,315,5.83,-2.14738074978157
235,275,315,5.8375,3.08124576629598
