Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
285,325,315,4,0.00846563904823848
285,325,315,4.0075,0.00903072077223567
285,325,315,4.015,0.00857676831752824
285,325,315,4.0225,0.00827835096384776
285,325,315,4.03,0.00803229104141095
285,325,315,4.0375,0.0076356959980314
285,325,315,4.045,0.00723464349778204
285,325,315,4.0525,0.00661504645134708
285,325,315,4.06,0.00612268649613318
285,325,315,4.0675,0.00591489924393809
285,325,315,4.075,0.00638822741064349
285,325,315,4.0825,0.0069984121629187
285,325,315,4.09,0.00652424855585799
285,325,315,4.0975,0.00553057903809442
285,325,315,4.105,0.00628290208909303
285,325,315,4.1125,0.00546009494114574
285,325,315,4.12,0.00512012150143584
285,325,315,4.1275,0.00468185350431866
285,325,315,4.135,0.00352321680819153
285,325,315,4.1425,0.00362049837711347
285,325,315,4.15,0.00306412681731785
285,325,315,4.1575,0.00306323899777766
285,325,315,4.165,0.00255207559024517
285,325,315,4.1725,0.00218648465809893
285,325,315,4.18,0.00249612485731474
285,325,315,4.1875,0.00257094376703335
285,325,315,4.195,0.00323824773408787
285,325,315,4.2025,0.00296379813985261
285,325,315,4.21,0.00202320806501258
285,325,315,4.2175,0.00159608387259492
285,325,315,4.225,0.00215490086191546
285,325,315,4.2325,0.0020047601016203
285,325,315,4.24,0.00310714005189692
285,325,315,4.2475,0.00266401986743792
285,325,315,4.255,0.00282394896693216
285,325,315,4.2625,0.00397802535284176
285,325,315,4.27,0.0040901566815513
285,325,315,4.2775,0.00398901155025773
285,325,315,4.285,0.00416283051172343
285,325,315,4.2925,0.00418997107186904
285,325,315,4.3,0.004616996301535
285,325,315,4.3075,0.00478346197416555
285,325,315,4.315,0.00557413347949298
285,325,315,4.3225,0.00568558794682912
285,325,315,4.33,0.00668561769239167
285,325,315,4.3375,0.00638097885350083
285,325,315,4.345,0.00682185071563564
285,325,315,4.3525,0.00649902089999612
285,325,315,4.36,0.00620964728343882
285,325,315,4.3675,0.00608506229653338
285,325,315,4.375,0.00503822967427064
285,325,315,4.3825,0.00527532990980532
285,325,315,4.39,0.00390215381279455
285,325,315,4.3975,0.00434639148202425
285,325,315,4.405,0.00340930688020493
285,325,315,4.4125,0.00344431564002495
285,325,315,4.42,0.00230542845592015
285,325,315,4.4275,0.00204788961488851
285,325,315,4.435,0.00157120095945821
285,325,315,4.4425,0.000876080442341355
285,325,315,4.45,0.000483578209902941
285,325,315,4.4575,0.000452311871532733
285,325,315,4.465,0.000482328553613114
285,325,315,4.4725,0.000828274235869639
285,325,315,4.48,0.00236972982017929
285,325,315,4.4875,0.00210114859097838
285,325,315,4.495,0.00235196832001422
285,325,315,4.5025,0.00321974478437289
285,325,315,4.51,0.00357551397631487
285,325,315,4.5175,0.00363538811054041
285,325,315,4.525,0.00380627474084495
285,325,315,4.5325,0.00376456377407288
285,325,315,4.54,0.0039112232445299
285,325,315,4.5475,0.00382019234106151
285,325,315,4.555,0.00375607630217814
285,325,315,4.5625,0.00420138080099155
285,325,315,4.57,0.003915840391931
285,325,315,4.5775,0.00398640988953452
285,325,315,4.585,0.00468650306362226
285,325,315,4.5925,0.00463343433209942
285,325,315,4.6,0.00445452853874734
285,325,315,4.6075,0.00374842424755207
285,325,315,4.615,0.00324686484268498
285,325,315,4.6225,0.00250539040858329
285,325,315,4.63,0.00227086343758747
285,325,315,4.6375,0.00184749965617571
285,325,315,4.645,0.00148632696807045
285,325,315,4.6525,0.000505123464824361
285,325,315,4.66,0.00050999320288476
285,325,315,4.6675,0.000797279589606377
285,325,315,4.675,0.000807045773951713
285,325,315,4.6825,0.000945182987218066
285,325,315,4.69,0.000852546212776738
285,325,315,4.6975,0.000434083150366212
285,325,315,4.705,0.00106193113278332
285,325,315,4.7125,0.00126467856589242
285,325,315,4.72,0.00171956535418766
285,325,315,4.7275,0.00154149899515963
285,325,315,4.735,0.00156290513259386
285,325,315,4.7425,0.00206777420912206
285,325,315,4.75,0.00284164214407164
285,325,315,4.7575,0.00224707948616066
285,325,315,4.765,0.00288969506097042
285,325,315,4.7725,0.00278044672373367
285,325,315,4.78,0.00308534183751582
285,325,315,4.7875,0.00331709929409817
285,325,315,4.795,0.00301177790671405
285,325,315,4.8025,0.00332668644081886
285,325,315,4.81,0.00360643828362668
285,325,315,4.8175,0.00385238849972504
285,325,315,4.825,0.00329495337618972
285,325,315,4.8325,0.00384477382709733
285,325,315,4.84,0.00399578903986088
285,325,315,4.8475,0.0040976602067335
285,325,315,4.855,0.00375349179870744
285,325,315,4.8625,0.00303283717967034
285,325,315,4.87,0.00272635939568843
285,325,315,4.8775,0.00224989135202218
285,325,315,4.885,0.00218707791838377
285,325,315,4.8925,0.00212848644472565
285,325,315,4.9,0.00170851328324734
285,325,315,4.9075,0.00103863679458157
285,325,315,4.915,0.00131560160530704
285,325,315,4.9225,0.000880092036397701
285,325,315,4.93,0.000925064998463528
285,325,315,4.9375,0.00120191250987729
285,325,315,4.945,0.000907135612927608
285,325,315,4.9525,0.000684470831537216
285,325,315,4.96,0.00043698444903902
285,325,315,4.9675,0.00100834508188673
285,325,315,4.975,0.00106714931905761
285,325,315,4.9825,0.00130017627609797
285,325,315,4.99,0.00168944543576546
285,325,315,4.9975,0.00203341033574329
285,325,315,5.005,0.00209095284830609
285,325,315,5.0125,0.00250358687915684
285,325,315,5.02,0.00280547708252995
285,325,315,5.0275,0.00273241077763873
285,325,315,5.035,0.00316145223901185
285,325,315,5.0425,0.00335943861135344
285,325,315,5.05,0.00357573895478345
285,325,315,5.0575,0.0031467643417455
285,325,315,5.065,0.0033761517536556
285,325,315,5.0725,0.0035686602911336
285,325,315,5.08,0.00346203489087396
285,325,315,5.0875,0.0035237256897445
285,325,315,5.095,0.00362075295454545
285,325,315,5.1025,0.00338527160371379
285,325,315,5.11,0.00317933797088211
285,325,315,5.1175,0.00296748513327995
285,325,315,5.125,0.00267834004842517
285,325,315,5.1325,0.00271167765612389
285,325,315,5.14,0.00223468786994975
285,325,315,5.1475,0.00175091043167119
285,325,315,5.155,0.00179504452841722
285,325,315,5.1625,0.00195373661064991
285,325,315,5.17,0.00198503755794264
285,325,315,5.1775,0.00203916978204241
285,325,315,5.185,0.00180169439043837
285,325,315,5.1925,0.00174636879962139
285,325,315,5.2,0.00153908854847217
285,325,315,5.2075,0.00186096671112789
285,325,315,5.215,0.00209238917623018
285,325,315,5.2225,0.00184318823296063
285,325,315,5.23,0.00184464288872148
285,325,315,5.2375,0.00195262298421479
