Human_Xpos [cm],Human_Ypos [cm],RX_Ypos [cm],Freq [GHz],"mag(S(RX_ant1_1,TX_antenna)) []"
285,325,315,4,0.00866769279400037
285,325,315,4.0075,0.00865999829450413
285,325,315,4.015,0.00914679950961931
285,325,315,4.0225,0.00899152931895332
285,325,315,4.03,0.00783708538613366
285,325,315,4.0375,0.00832823302704216
285,325,315,4.045,0.0074515716394492
285,325,315,4.0525,0.00644489572648925
285,325,315,4.06,0.00620158047040733
285,325,315,4.0675,0.00658042437125207
285,325,315,4.075,0.00642886167007034
285,325,315,4.0825,0.00696142198995476
285,325,315,4.09,0.00696346759708222
285,325,315,4.0975,0.00626225063880236
285,325,315,4.105,0.00689971868721349
285,325,315,4.1125,0.00590636042907692
285,325,315,4.12,0.00533984992853989
285,325,315,4.1275,0.00495665055679287
285,325,315,4.135,0.00362179656249213
285,325,315,4.1425,0.00342053755161298
285,325,315,4.15,0.00348680784347499
285,325,315,4.1575,0.0034446316968179
285,325,315,4.165,0.00255345659337771
285,325,315,4.1725,0.00268720347470337
285,325,315,4.18,0.00284818212244887
285,325,315,4.1875,0.00324148462689333
285,325,315,4.195,0.00311082420122839
285,325,315,4.2025,0.00263553971350907
285,325,315,4.21,0.0021362532713809
285,325,315,4.2175,0.00117789970003207
285,325,315,4.225,0.00256376447353846
285,325,315,4.2325,0.00175929128753692
285,325,315,4.24,0.00289508650984368
285,325,315,4.2475,0.00289927810251332
285,325,315,4.255,0.00307300780272252
285,325,315,4.2625,0.00386505193896116
285,325,315,4.27,0.00425808136732417
285,325,315,4.2775,0.00434058084069926
285,325,315,4.285,0.00422351178748567
285,325,315,4.2925,0.00492337000629276
285,325,315,4.3,0.00444981780580996
285,325,315,4.3075,0.00477472584011582
285,325,315,4.315,0.00539722380151189
285,325,315,4.3225,0.00596988078332042
285,325,315,4.33,0.00678013372184921
285,325,315,4.3375,0.00672687125738694
285,325,315,4.345,0.00690880202304607
285,325,315,4.3525,0.00686308958455899
285,325,315,4.36,0.00655646717545046
285,325,315,4.3675,0.00659886044749883
285,325,315,4.375,0.00531877629076137
285,325,315,4.3825,0.00531968247026171
285,325,315,4.39,0.00414781324515019
285,325,315,4.3975,0.00402870342962327
285,325,315,4.405,0.00379210399859304
285,325,315,4.4125,0.00265611692611288
285,325,315,4.42,0.00225127053522034
285,325,315,4.4275,0.00156243370181436
285,325,315,4.435,0.00124243087091527
285,325,315,4.4425,0.00105746595052057
285,325,315,4.45,0.000484388137269223
285,325,315,4.4575,0.000298200431758122
285,325,315,4.465,0.000834456267239832
285,325,315,4.4725,0.000931671421819474
285,325,315,4.48,0.00102718588795303
285,325,315,4.4875,0.00158213768240693
285,325,315,4.495,0.00211335510973102
285,325,315,4.5025,0.0033854629413843
285,325,315,4.51,0.00340426137074146
285,325,315,4.5175,0.00372172235946601
285,325,315,4.525,0.00387721727432918
285,325,315,4.5325,0.00393156646552067
285,325,315,4.54,0.00361277016266527
285,325,315,4.5475,0.00382340397012066
285,325,315,4.555,0.00422273202224482
285,325,315,4.5625,0.00412244317803671
285,325,315,4.57,0.00444317473156719
285,325,315,4.5775,0.00485936359930713
285,325,315,4.585,0.00474334551996942
285,325,315,4.5925,0.00425560402694186
285,325,315,4.6,0.00414246065359134
285,325,315,4.6075,0.00354114038863192
285,325,315,4.615,0.00344578858688646
285,325,315,4.6225,0.00298437290088407
285,325,315,4.63,0.00276330293423003
285,325,315,4.6375,0.00194945339555863
285,325,315,4.645,0.00167960187122731
285,325,315,4.6525,0.00107180109203953
285,325,315,4.66,0.000649374202999638
285,325,315,4.6675,0.000391459131539202
285,325,315,4.675,0.000285606709715959
285,325,315,4.6825,0.00129781117860307
285,325,315,4.69,0.000753361949061809
285,325,315,4.6975,0.00102396981936666
285,325,315,4.705,0.00082465278124295
285,325,315,4.7125,0.00110569479747598
285,325,315,4.72,0.00174883557476745
285,325,315,4.7275,0.00197639192754179
285,325,315,4.735,0.0018090033547687
285,325,315,4.7425,0.0023609686149917
285,325,315,4.75,0.0024884066989899
285,325,315,4.7575,0.00223356647004003
285,325,315,4.765,0.00265454100154255
285,325,315,4.7725,0.00300178336782952
285,325,315,4.78,0.00306924021268851
285,325,315,4.7875,0.00299847172063944
285,325,315,4.795,0.00323815504073288
285,325,315,4.8025,0.00413996478337879
285,325,315,4.81,0.00369236824385763
285,325,315,4.8175,0.00379198964358837
285,325,315,4.825,0.00348251022251566
285,325,315,4.8325,0.00420353149994729
285,325,315,4.84,0.00414903740251405
285,325,315,4.8475,0.00384553511775649
285,325,315,4.855,0.00384233237657023
285,325,315,4.8625,0.00324694157188926
285,325,315,4.87,0.00285627814535065
285,325,315,4.8775,0.00250413953780374
285,325,315,4.885,0.00275888889731314
285,325,315,4.8925,0.00220671135117378
285,325,315,4.9,0.00208222548636195
285,325,315,4.9075,0.001333387752584
285,325,315,4.915,0.000702242429999423
285,325,315,4.9225,0.00109213949266019
285,325,315,4.93,0.00133136536094495
285,325,315,4.9375,0.00102049341855217
285,325,315,4.945,0.0011907218286774
285,325,315,4.9525,0.00119913164738598
285,325,315,4.96,0.000663140536962748
285,325,315,4.9675,0.00113554754272978
285,325,315,4.975,0.00132815732564979
285,325,315,4.9825,0.00171016247127954
285,325,315,4.99,0.00201797356868099
285,325,315,4.9975,0.0018738121475126
285,325,315,5.005,0.0022936973825492
285,325,315,5.0125,0.00222708362567192
285,325,315,5.02,0.00280482956581245
285,325,315,5.0275,0.00293237675636493
285,325,315,5.035,0.00322381812902567
285,325,315,5.0425,0.0028676785699914
285,325,315,5.05,0.00343107855575329
285,325,315,5.0575,0.00372806049301126
285,325,315,5.065,0.00333590808001241
285,325,315,5.0725,0.00349626114013155
285,325,315,5.08,0.00378280239845848
285,325,315,5.0875,0.00408800197631585
285,325,315,5.095,0.00373556683993005
285,325,315,5.1025,0.00301645996801736
285,325,315,5.11,0.00314344805325279
285,325,315,5.1175,0.00277401762646126
285,325,315,5.125,0.0030028530567852
285,325,315,5.1325,0.00261348690020543
285,325,315,5.14,0.00211754879575188
285,325,315,5.1475,0.00257202938574633
285,325,315,5.155,0.00210301389456203
285,325,315,5.1625,0.00238521205569587
285,325,315,5.17,0.00187896840718163
285,325,315,5.1775,0.0020238966334607
285,325,315,5.185,0.00220543646980718
285,325,315,5.1925,0.00197920510839059
285,325,315,5.2,0.00197462822229884
285,325,315,5.2075,0.00205192226566162
285,325,315,5.215,0.00146932419956401
285,325,315,5.2225,0.00164205754344134
285,325,315,5.23,0.00184358129592411
285,325,315,5.2375,0.00197340257949097
285,325,315,5.245,0.0017523286110666
285,325,315,5.2525,0.00219300409619032
285,325,315,5.26,0.00251174884067748
285,325,315,5.2675,0.00258140942518327
285,325,315,5.275,0.00281568057050885
285,325,315,5.2825,0.00267103379943272
285,325,315,5.29,0.00269878255798254
285,325,315,5.2975,0.00310145463189539
285,325,315,5.305,0.0030168000950835
285,325,315,5.3125,0.00267677379792367
285,325,315,5.32,0.0027918011766248
285,325,315,5.3275,0.0022740029199124
285,325,315,5.335,0.0020854010169648
285,325,315,5.3425,0.00186182846219289
285,325,315,5.35,0.00266299343329006
285,325,315,5.3575,0.00256801510342199
285,325,315,5.365,0.0024102930942435
285,325,315,5.3725,0.0022953958835179
285,325,315,5.38,0.00225793058354944
285,325,315,5.3875,0.00221566604346509
285,325,315,5.395,0.00184670175426804
285,325,315,5.4025,0.00216612999754826
285,325,315,5.41,0.00167125720284425
285,325,315,5.4175,0.00166069236130024
285,325,315,5.425,0.0014671623433261
285,325,315,5.4325,0.00115309260851319
285,325,315,5.44,0.00103178128889829
285,325,315,5.4475,0.000307574718588605
285,325,315,5.455,0.000244263576606849
285,325,315,5.4625,0.000305700447921742
285,325,315,5.47,0.00028735455895184
285,325,315,5.4775,0.00100892778977069
285,325,315,5.485,0.00123317191806154
285,325,315,5.4925,0.00133216688640537
285,325,315,5.5,0.00120860984692065
285,325,315,5.5075,0.000517712744838109
285,325,315,5.515,0.00118886468990278
285,325,315,5.5225,0.000799159562679778
285,325,315,5.53,0.00192829762177626
285,325,315,5.5375,0.00167909085114448
285,325,315,5.545,0.0024319891975674
285,325,315,5.5525,0.00250409324231239
285,325,315,5.56,0.00210437530524262
285,325,315,5.5675,0.00262256334642378
285,325,315,5.575,0.00251635767795849
285,325,315,5.5825,0.00243974253475357
285,325,315,5.59,0.00252121376729238
285,325,315,5.5975,0.0025473559554315
285,325,315,5.605,0.00319277838682008
285,325,315,5.6125,0.0030271769789614
285,325,315,5.62,0.00341638370407652
